 UpperBW, MinNNZperRow, ColLogValSpread, RowDiagDominance, NumRows, LowerBW, DummyRows, DummyRowsKind, NumCols, SymmetricFrobeniusNorm, Trace, AntiSymmetricInfinityNorm, NNZPatternSymmetry1, NumericValueSymmetry2, InfinityNorm, Symmetric, AntiSymmetricFrobeniusNorm, DiagAverage, SymmetricInfinityNorm, FrobeniusNorm, AbsTrace, DiagVariance, ColDiagDominancy, ColVariance, AvgNNZperRow, RowLogValSpread, MaxNNZperRow, RowVariance, NNZPatternSymmetry2, DiagSign, DiagNNZ, Nonzeros, OneNorm, NumericValueSymmetry1, time, solver,matrix_name, class,rank
3,4,4.89984,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19925.7,0,0.999861,1.01E+08,0,873637,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,4.91158,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,0.00079131,13323659,direct_59_7_1,bad,2
3,4,4.89984,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19925.7,0,0.999861,1.01E+08,0,873637,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,4.91158,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,0.0013933,12321508,direct_59_7_1,bad,3
3,4,4.89981,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19925.7,0,0.999861,1.01E+08,0,873639,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,4.91153,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,0.00079894,13323659,direct_59_8_1,good,1
3,4,4.89981,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19925.7,0,0.999861,1.01E+08,0,873639,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,4.91153,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,0.0013428,12321508,direct_59_8_1,bad,2
3,4,4.89978,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19925.8,0,0.999861,1.01E+08,0,873642,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,4.91146,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,0.00079703,13323659,direct_59_9_1,good,1
3,4,4.89978,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19925.8,0,0.999861,1.01E+08,0,873642,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,4.91146,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,0.0013254,12321508,direct_59_9_1,bad,2
3,4,5.94459,0,20002,3,0,0,20002,6.65E+09,5.81E+11,19892.5,0,0.999862,1.04E+08,0,870395,2.90E+07,1.04E+08,6.65E+09,5.81E+11,1.36E+15,0,5.10E+11,5,5.94457,6,5.10E+11,0.999725,2,20002,120004,1.04E+08,0,0.00080657,13323659,direct_6_1_1,good,1
3,4,5.94459,0,20002,3,0,0,20002,6.65E+09,5.81E+11,19892.5,0,0.999862,1.04E+08,0,870395,2.90E+07,1.04E+08,6.65E+09,5.81E+11,1.36E+15,0,5.10E+11,5,5.94457,6,5.10E+11,0.999725,2,20002,120004,1.04E+08,0,0.0013282,12321508,direct_6_1_1,bad,2
3,4,5.82201,0,20002,3,0,0,20002,6.65E+09,5.81E+11,19893,0,0.999862,1.04E+08,0,870506,2.90E+07,1.04E+08,6.65E+09,5.81E+11,1.36E+15,0,5.09E+11,5,5.82203,6,5.09E+11,0.999725,2,20002,120004,1.04E+08,0,0.00088763,13323659,direct_6_10_1,good,1
3,4,5.82203,0,20002,3,0,0,20002,6.65E+09,5.81E+11,19893,0,0.999862,1.04E+08,0,870506,2.90E+07,1.04E+08,6.65E+09,5.81E+11,1.36E+15,0,5.09E+11,5,5.82205,6,5.09E+11,0.999725,2,20002,120004,1.04E+08,0,0.00079799,13323659,direct_6_11_1,good,1
3,4,5.82203,0,20002,3,0,0,20002,6.65E+09,5.81E+11,19893,0,0.999862,1.04E+08,0,870506,2.90E+07,1.04E+08,6.65E+09,5.81E+11,1.36E+15,0,5.09E+11,5,5.82205,6,5.09E+11,0.999725,2,20002,120004,1.04E+08,0,0.0013506,12321508,direct_6_11_1,bad,2
3,4,6.6826,0,20002,3,0,0,20002,6.65E+09,5.81E+11,19892.6,0,0.999862,1.04E+08,0,870405,2.90E+07,1.04E+08,6.65E+09,5.81E+11,1.36E+15,0,5.10E+11,5,6.68263,6,5.10E+11,0.999725,2,20002,120004,1.04E+08,0,0.00079775,13323659,direct_6_2_1,good,1
3,4,6.09068,0,20002,3,0,0,20002,6.65E+09,5.81E+11,19892.6,0,0.999862,1.04E+08,0,870415,2.90E+07,1.04E+08,6.65E+09,5.81E+11,1.36E+15,0,5.10E+11,5,6.09066,6,5.10E+11,0.999725,2,20002,120004,1.04E+08,0,0.00080156,13323659,direct_6_3_1,good,1
3,4,6.09068,0,20002,3,0,0,20002,6.65E+09,5.81E+11,19892.6,0,0.999862,1.04E+08,0,870415,2.90E+07,1.04E+08,6.65E+09,5.81E+11,1.36E+15,0,5.10E+11,5,6.09066,6,5.10E+11,0.999725,2,20002,120004,1.04E+08,0,0.0013275,12321508,direct_6_3_1,bad,2
3,4,6.20421,0,20002,3,0,0,20002,6.65E+09,5.81E+11,19892.7,0,0.999862,1.04E+08,0,870425,2.90E+07,1.04E+08,6.65E+09,5.81E+11,1.36E+15,0,5.09E+11,5,6.20419,6,5.09E+11,0.999725,2,20002,120004,1.04E+08,0,0.00079679,13323659,direct_6_4_1,good,1
3,4,6.20421,0,20002,3,0,0,20002,6.65E+09,5.81E+11,19892.7,0,0.999862,1.04E+08,0,870425,2.90E+07,1.04E+08,6.65E+09,5.81E+11,1.36E+15,0,5.09E+11,5,6.20419,6,5.09E+11,0.999725,2,20002,120004,1.04E+08,0,0.0013235,12321508,direct_6_4_1,bad,2
3,4,7.26624,0,20002,3,0,0,20002,6.65E+09,5.81E+11,19892.7,0,0.999862,1.04E+08,0,870435,2.90E+07,1.04E+08,6.65E+09,5.81E+11,1.36E+15,0,5.09E+11,5,7.26626,6,5.09E+11,0.999725,2,20002,120004,1.04E+08,0,0.00096273,13323659,direct_6_5_1,good,1
3,4,5.93981,0,20002,3,0,0,20002,6.65E+09,5.81E+11,19892.7,0,0.999862,1.04E+08,0,870446,2.90E+07,1.04E+08,6.65E+09,5.81E+11,1.36E+15,0,5.09E+11,5,5.93978,6,5.09E+11,0.999725,2,20002,120004,1.04E+08,0,0.00080895,13323659,direct_6_6_1,good,1
3,4,6.32027,0,20002,3,0,0,20002,6.65E+09,5.81E+11,19892.8,0,0.999862,1.04E+08,0,870458,2.90E+07,1.04E+08,6.65E+09,5.81E+11,1.36E+15,0,5.09E+11,5,6.32025,6,5.09E+11,0.999725,2,20002,120004,1.04E+08,0,0.00080156,13323659,direct_6_7_1,good,1
3,4,6.32027,0,20002,3,0,0,20002,6.65E+09,5.81E+11,19892.8,0,0.999862,1.04E+08,0,870458,2.90E+07,1.04E+08,6.65E+09,5.81E+11,1.36E+15,0,5.09E+11,5,6.32025,6,5.09E+11,0.999725,2,20002,120004,1.04E+08,0,0.001339,12321508,direct_6_7_1,bad,2
3,4,6.11659,0,20002,3,0,0,20002,6.65E+09,5.81E+11,19892.8,0,0.999862,1.04E+08,0,870470,2.90E+07,1.04E+08,6.65E+09,5.81E+11,1.36E+15,0,5.09E+11,5,6.11661,6,5.09E+11,0.999725,2,20002,120004,1.04E+08,0,0.0007894,13323659,direct_6_8_1,good,1
3,4,6.11659,0,20002,3,0,0,20002,6.65E+09,5.81E+11,19892.8,0,0.999862,1.04E+08,0,870470,2.90E+07,1.04E+08,6.65E+09,5.81E+11,1.36E+15,0,5.09E+11,5,6.11661,6,5.09E+11,0.999725,2,20002,120004,1.04E+08,0,0.0013247,12321508,direct_6_8_1,bad,2
3,4,6.01446,0,20002,3,0,0,20002,6.65E+09,5.81E+11,19892.9,0,0.999862,1.04E+08,0,870483,2.90E+07,1.04E+08,6.65E+09,5.81E+11,1.36E+15,0,5.09E+11,5,6.01444,6,5.09E+11,0.999725,2,20002,120004,1.04E+08,0,0.00080657,13323659,direct_6_9_1,good,1
3,4,6.01446,0,20002,3,0,0,20002,6.65E+09,5.81E+11,19892.9,0,0.999862,1.04E+08,0,870483,2.90E+07,1.04E+08,6.65E+09,5.81E+11,1.36E+15,0,5.09E+11,5,6.01444,6,5.09E+11,0.999725,2,20002,120004,1.04E+08,0,0.0013623,12321508,direct_6_9_1,bad,2
3,4,4.89971,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19926,0,0.999861,1.01E+08,0,873652,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,4.9113,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,0.00045586,30870720,direct_60_1_1,good,1
3,4,4.89971,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19926,0,0.999861,1.01E+08,0,873652,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,4.9113,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,0.00077438,95762355,direct_60_1_1,bad,2
3,4,4.89971,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19926,0,0.999861,1.01E+08,0,873652,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,4.9113,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,0.00080538,13323659,direct_60_1_1,bad,3
3,4,4.89971,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19926,0,0.999861,1.01E+08,0,873652,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,4.9113,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,0.0013134,12321508,direct_60_1_1,bad,4
3,4,4.89949,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19926.7,0,0.999861,1.01E+08,0,873705,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,4.91084,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,0.00079632,13323659,direct_60_10_1,good,1
3,4,4.89949,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19926.7,0,0.999861,1.01E+08,0,873705,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,4.91084,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,0.0014343,12321508,direct_60_10_1,bad,2
3,4,4.89968,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19926.1,0,0.999861,1.01E+08,0,873655,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,5.26195,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,0.00080442,13323659,direct_60_2_1,good,1
3,4,4.89968,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19926.1,0,0.999861,1.01E+08,0,873655,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,5.26195,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,0.0013225,12321508,direct_60_2_1,bad,2
3,4,4.89966,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19926.2,0,0.999861,1.01E+08,0,873660,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,4.91121,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,0.00078583,13323659,direct_60_3_1,good,1
3,4,4.89966,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19926.2,0,0.999861,1.01E+08,0,873660,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,4.91121,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,0.001328,12321508,direct_60_3_1,bad,2
3,4,4.89964,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19926.2,0,0.999861,1.01E+08,0,873664,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,4.91116,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,0.0007863,13323659,direct_60_4_1,good,1
3,4,4.89964,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19926.2,0,0.999861,1.01E+08,0,873664,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,4.91116,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,0.0012949,12321508,direct_60_4_1,bad,2
3,4,4.89961,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19926.3,0,0.999861,1.01E+08,0,873670,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,4.91111,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,4.39E-05,75830646,direct_60_5_1,good,1
3,4,4.89961,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19926.3,0,0.999861,1.01E+08,0,873670,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,4.91111,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,0.00045133,30870720,direct_60_5_1,bad,2
3,4,4.89961,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19926.3,0,0.999861,1.01E+08,0,873670,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,4.91111,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,0.00079203,13323659,direct_60_5_1,bad,3
3,4,4.89958,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19926.4,0,0.999861,1.01E+08,0,873676,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,4.91105,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,0.00079489,13323659,direct_60_6_1,good,1
3,4,4.89958,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19926.4,0,0.999861,1.01E+08,0,873676,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,4.91105,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,0.0013018,12321508,direct_60_6_1,bad,2
3,4,4.89955,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19926.5,0,0.999861,1.01E+08,0,873684,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,4.91099,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,0.00079823,13323659,direct_60_7_1,good,1
3,4,4.89955,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19926.5,0,0.999861,1.01E+08,0,873684,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,4.91099,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,0.0012972,12321508,direct_60_7_1,bad,2
3,4,4.89952,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19926.6,0,0.999861,1.01E+08,0,873693,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,4.91092,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,0.00046277,30870720,direct_60_8_1,good,1
3,4,4.89952,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19926.6,0,0.999861,1.01E+08,0,873693,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,4.91092,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,0.00078225,13323659,direct_60_8_1,bad,2
3,4,4.89952,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19926.6,0,0.999861,1.01E+08,0,873693,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,4.91092,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,0.001312,12321508,direct_60_8_1,bad,3
3,4,4.89949,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19926.7,0,0.999861,1.01E+08,0,873705,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,4.91084,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,0.00080514,13323659,direct_60_9_1,good,1
3,4,4.89949,0,20002,3,0,0,20002,6.61E+09,5.78E+11,19926.7,0,0.999861,1.01E+08,0,873705,2.89E+07,1.01E+08,6.61E+09,5.78E+11,1.34E+15,0,4.80E+11,5,4.91084,6,4.80E+11,0.999722,2,20002,120004,1.01E+08,0,0.0013039,12321508,direct_60_9_1,bad,2
3,4,6.3065,0,20002,3,0,0,20002,6.65E+09,5.81E+11,19893,0,0.999862,1.04E+08,0,870517,2.90E+07,1.04E+08,6.65E+09,5.81E+11,1.36E+15,0,5.09E+11,5,6.30648,6,5.09E+11,0.999725,2,20002,120004,1.04E+08,0,3.48E-05,75830646,direct_7_1_1,good,1
3,4,6.3065,0,20002,3,0,0,20002,6.65E+09,5.81E+11,19893,0,0.999862,1.04E+08,0,870517,2.90E+07,1.04E+08,6.65E+09,5.81E+11,1.36E+15,0,5.09E+11,5,6.30648,6,5.09E+11,0.999725,2,20002,120004,1.04E+08,0,0.00079656,13323659,direct_7_1_1,bad,2
3,4,5.77211,0,20002,3,0,0,20002,6.65E+09,5.81E+11,19893.1,0,0.999862,1.04E+08,0,870527,2.90E+07,1.04E+08,6.65E+09,5.81E+11,1.36E+15,0,5.08E+11,5,5.77209,6,5.08E+11,0.999725,2,20002,120004,1.04E+08,0,0.00079894,13323659,direct_7_2_1,good,1
3,4,5.77211,0,20002,3,0,0,20002,6.65E+09,5.81E+11,19893.1,0,0.999862,1.04E+08,0,870527,2.90E+07,1.04E+08,6.65E+09,5.81E+11,1.36E+15,0,5.08E+11,5,5.77209,6,5.08E+11,0.999725,2,20002,120004,1.04E+08,0,0.0024745,12321508,direct_7_2_1,bad,2
3,4,6.78684,0,20002,3,0,0,20002,6.65E+09,5.81E+11,19893.2,0,0.999862,1.03E+08,0,870539,2.90E+07,1.03E+08,6.65E+09,5.81E+11,1.36E+15,0,5.08E+11,5,6.78686,6,5.08E+11,0.999725,2,20002,120004,1.03E+08,0,3.60E-05,75830646,direct_7_3_1,good,1
3,4,6.78684,0,20002,3,0,0,20002,6.65E+09,5.81E+11,19893.2,0,0.999862,1.03E+08,0,870539,2.90E+07,1.03E+08,6.65E+09,5.81E+11,1.36E+15,0,5.08E+11,5,6.78686,6,5.08E+11,0.999725,2,20002,120004,1.03E+08,0,0.00080013,13323659,direct_7_3_1,bad,2
3,4,6.78684,0,20002,3,0,0,20002,6.65E+09,5.81E+11,19893.2,0,0.999862,1.03E+08,0,870539,2.90E+07,1.03E+08,6.65E+09,5.81E+11,1.36E+15,0,5.08E+11,5,6.78686,6,5.08E+11,0.999725,2,20002,120004,1.03E+08,0,0.0013573,12321508,direct_7_3_1,bad,3
3,4,5.72884,0,20002,3,0,0,20002,6.65E+09,5.81E+11,19893.2,0,0.999862,1.03E+08,0,870551,2.90E+07,1.03E+08,6.65E+09,5.81E+11,1.36E+15,0,5.08E+11,5,5.72886,6,5.08E+11,0.999725,2,20002,120004,1.03E+08,0,0.00081396,13323659,direct_7_4_1,good,1
3,4,5.72884,0,20002,3,0,0,20002,6.65E+09,5.81E+11,19893.2,0,0.999862,1.03E+08,0,870551,2.90E+07,1.03E+08,6.65E+09,5.81E+11,1.36E+15,0,5.08E+11,5,5.72886,6,5.08E+11,0.999725,2,20002,120004,1.03E+08,0,0.0013409,12321508,direct_7_4_1,bad,2
3,4,5.72884,0,20002,3,0,0,20002,6.65E+09,5.81E+11,19893.2,0,0.999862,1.03E+08,0,870551,2.90E+07,1.03E+08,6.65E+09,5.81E+11,1.36E+15,0,5.08E+11,5,5.72886,6,5.08E+11,0.999725,2,20002,120004,1.03E+08,0,0.0015926,95762355,direct_7_4_1,bad,3
3,4,6.93548,0,20002,3,0,0,20002,6.64E+09,5.81E+11,19893.3,0,0.999862,1.03E+08,0,870563,2.90E+07,1.03E+08,6.64E+09,5.81E+11,1.36E+15,0,5.08E+11,5,6.93546,6,5.08E+11,0.999725,2,20002,120004,1.03E+08,0,0.00045753,30870720,direct_7_5_1,good,1
3,4,6.93548,0,20002,3,0,0,20002,6.64E+09,5.81E+11,19893.3,0,0.999862,1.03E+08,0,870563,2.90E+07,1.03E+08,6.64E+09,5.81E+11,1.36E+15,0,5.08E+11,5,6.93546,6,5.08E+11,0.999725,2,20002,120004,1.03E+08,0,0.00080538,13323659,direct_7_5_1,bad,2
3,4,6.93548,0,20002,3,0,0,20002,6.64E+09,5.81E+11,19893.3,0,0.999862,1.03E+08,0,870563,2.90E+07,1.03E+08,6.64E+09,5.81E+11,1.36E+15,0,5.08E+11,5,6.93546,6,5.08E+11,0.999725,2,20002,120004,1.03E+08,0,0.00093293,95762355,direct_7_5_1,bad,3
3,4,7.00865,0,20002,3,0,0,20002,6.64E+09,5.81E+11,19893.4,0,0.999862,1.03E+08,0,870576,2.90E+07,1.03E+08,6.64E+09,5.81E+11,1.36E+15,0,5.08E+11,5,7.00867,6,5.08E+11,0.999725,2,20002,120004,1.03E+08,0,0.00078726,13323659,direct_7_6_1,good,1
3,4,7.00865,0,20002,3,0,0,20002,6.64E+09,5.81E+11,19893.4,0,0.999862,1.03E+08,0,870576,2.90E+07,1.03E+08,6.64E+09,5.81E+11,1.36E+15,0,5.08E+11,5,7.00867,6,5.08E+11,0.999725,2,20002,120004,1.03E+08,0,0.001332,12321508,direct_7_6_1,bad,2
3,4,5.94704,0,20002,3,0,0,20002,6.64E+09,5.81E+11,19893.4,0,0.999862,1.03E+08,0,870589,2.90E+07,1.03E+08,6.64E+09,5.81E+11,1.36E+15,0,5.08E+11,5,5.94706,6,5.08E+11,0.999725,2,20002,120004,1.03E+08,0,0.00079799,13323659,direct_7_7_1,good,1
3,4,5.94704,0,20002,3,0,0,20002,6.64E+09,5.81E+11,19893.4,0,0.999862,1.03E+08,0,870589,2.90E+07,1.03E+08,6.64E+09,5.81E+11,1.36E+15,0,5.08E+11,5,5.94706,6,5.08E+11,0.999725,2,20002,120004,1.03E+08,0,0.0013387,12321508,direct_7_7_1,bad,2
3,4,6.35346,0,20002,3,0,0,20002,6.64E+09,5.81E+11,19893.5,0,0.999862,1.03E+08,0,870605,2.90E+07,1.03E+08,6.64E+09,5.81E+11,1.36E+15,0,5.08E+11,5,6.35344,6,5.08E+11,0.999724,2,20002,120004,1.03E+08,0,0.00081635,13323659,direct_7_8_1,good,1
3,4,6.35346,0,20002,3,0,0,20002,6.64E+09,5.81E+11,19893.5,0,0.999862,1.03E+08,0,870605,2.90E+07,1.03E+08,6.64E+09,5.81E+11,1.36E+15,0,5.08E+11,5,6.35344,6,5.08E+11,0.999724,2,20002,120004,1.03E+08,0,0.0013437,12321508,direct_7_8_1,bad,2
3,4,6.35352,0,20002,3,0,0,20002,6.64E+09,5.81E+11,19893.5,0,0.999862,1.03E+08,0,870605,2.90E+07,1.03E+08,6.64E+09,5.81E+11,1.36E+15,0,5.08E+11,5,6.3535,6,5.08E+11,0.999724,2,20002,120004,1.03E+08,0,0.00079107,13323659,direct_7_9_1,good,1
3,4,5.8146,0,20002,3,0,0,20002,6.64E+09,5.81E+11,19893.6,0,0.999862,1.03E+08,0,870611,2.90E+07,1.03E+08,6.64E+09,5.81E+11,1.36E+15,0,5.08E+11,5,5.81458,6,5.08E+11,0.999724,2,20002,120004,1.03E+08,0,0.00080657,13323659,direct_8_1_1,good,1
3,4,5.8146,0,20002,3,0,0,20002,6.64E+09,5.81E+11,19893.6,0,0.999862,1.03E+08,0,870611,2.90E+07,1.03E+08,6.64E+09,5.81E+11,1.36E+15,0,5.08E+11,5,5.81458,6,5.08E+11,0.999724,2,20002,120004,1.03E+08,0,0.001333,12321508,direct_8_1_1,bad,2
3,4,7.01332,0,20002,3,0,0,20002,6.64E+09,5.81E+11,19894.1,0,0.999862,1.03E+08,0,870669,2.90E+07,1.03E+08,6.64E+09,5.81E+11,1.36E+15,0,5.07E+11,5,7.0133,6,5.07E+11,0.999724,2,20002,120004,1.03E+08,0,0.00081825,13323659,direct_8_10_1,good,1
3,4,7.01332,0,20002,3,0,0,20002,6.64E+09,5.81E+11,19894.1,0,0.999862,1.03E+08,0,870669,2.90E+07,1.03E+08,6.64E+09,5.81E+11,1.36E+15,0,5.07E+11,5,7.0133,6,5.07E+11,0.999724,2,20002,120004,1.03E+08,0,0.0023062,12321508,direct_8_10_1,bad,2
3,4,7.01309,0,20002,3,0,0,20002,6.64E+09,5.81E+11,19894.1,0,0.999862,1.03E+08,0,870669,2.90E+07,1.03E+08,6.64E+09,5.81E+11,1.36E+15,0,5.07E+11,5,7.01307,6,5.07E+11,0.999724,2,20002,120004,1.03E+08,0,3.70E-05,75830646,direct_8_11_1,good,1
3,4,7.01309,0,20002,3,0,0,20002,6.64E+09,5.81E+11,19894.1,0,0.999862,1.03E+08,0,870669,2.90E+07,1.03E+08,6.64E+09,5.81E+11,1.36E+15,0,5.07E+11,5,7.01307,6,5.07E+11,0.999724,2,20002,120004,1.03E+08,0,0.0007844,13323659,direct_8_11_1,bad,2
3,4,7.01309,0,20002,3,0,0,20002,6.64E+09,5.81E+11,19894.1,0,0.999862,1.03E+08,0,870669,2.90E+07,1.03E+08,6.64E+09,5.81E+11,1.36E+15,0,5.07E+11,5,7.01307,6,5.07E+11,0.999724,2,20002,120004,1.03E+08,0,0.0013475,12321508,direct_8_11_1,bad,3
3,4,7.7529,0,20002,3,0,0,20002,6.64E+09,5.81E+11,19893.6,0,0.999862,1.03E+08,0,870617,2.90E+07,1.03E+08,6.64E+09,5.81E+11,1.36E+15,0,5.07E+11,5,7.75293,6,5.07E+11,0.999724,2,20002,120004,1.03E+08,0,3.39E-05,75830646,direct_8_2_1,good,1
3,4,7.7529,0,20002,3,0,0,20002,6.64E+09,5.81E+11,19893.6,0,0.999862,1.03E+08,0,870617,2.90E+07,1.03E+08,6.64E+09,5.81E+11,1.36E+15,0,5.07E+11,5,7.75293,6,5.07E+11,0.999724,2,20002,120004,1.03E+08,0,0.00070691,45869640,direct_8_2_1,bad,2
3,4,7.7529,0,20002,3,0,0,20002,6.64E+09,5.81E+11,19893.6,0,0.999862,1.03E+08,0,870617,2.90E+07,1.03E+08,6.64E+09,5.81E+11,1.36E+15,0,5.07E+11,5,7.75293,6,5.07E+11,0.999724,2,20002,120004,1.03E+08,0,0.00080228,13323659,direct_8_2_1,bad,3
3,4,7.7529,0,20002,3,0,0,20002,6.64E+09,5.81E+11,19893.6,0,0.999862,1.03E+08,0,870617,2.90E+07,1.03E+08,6.64E+09,5.81E+11,1.36E+15,0,5.07E+11,5,7.75293,6,5.07E+11,0.999724,2,20002,120004,1.03E+08,0,0.0013347,12321508,direct_8_2_1,bad,4
3,4,5.79108,0,20002,3,0,0,20002,6.64E+09,5.81E+11,19893.7,0,0.999862,1.03E+08,0,870622,2.90E+07,1.03E+08,6.64E+09,5.81E+11,1.36E+15,0,5.07E+11,5,5.79105,6,5.07E+11,0.999724,2,20002,120004,1.03E+08,0,0.00079799,13323659,direct_8_3_1,good,1
3,4,5.79108,0,20002,3,0,0,20002,6.64E+09,5.81E+11,19893.7,0,0.999862,1.03E+08,0,870622,2.90E+07,1.03E+08,6.64E+09,5.81E+11,1.36E+15,0,5.07E+11,5,5.79105,6,5.07E+11,0.999724,2,20002,120004,1.03E+08,0,0.0013287,12321508,direct_8_3_1,bad,2
3,4,6.90446,0,20002,3,0,0,20002,6.64E+09,5.81E+11,19893.7,0,0.999862,1.03E+08,0,870627,2.90E+07,1.03E+08,6.64E+09,5.81E+11,1.36E+15,0,5.07E+11,5,6.90448,6,5.07E+11,0.999724,2,20002,120004,1.03E+08,0,0.00045633,30870720,direct_8_4_1,good,1
