avg-diag-dist,norm1,col-variability,min-nnzeros-per-row,row-variability,kappa,time,solver,matrix_name,predicted_class,actual_class,default_time,Time Difference,Comparison,SpeedUp
793.8216,2.432901,231.392,2,231.392,10.0628,36025721,0.000112,adder_dcop_14,good,good,0.000187,-40.11,-40.11 % less time of default solver time,1.669642857
2145.974,16396730,8,1,9.195952,3145559000,45869639,0.000033,c-20,good,good,0.000055,-40,-40.0 % less time of default solver time,1.666666667
793.8216,1.664052,98.94544,2,98.94544,83.51729,7285382,0.000109,adder_dcop_21,good,good,0.000181,-39.78,-39.78 % less time of default solver time,1.660550459
6005.228,2,4,1,4,3.29894,32168837,0.000893,poli3,good,good,0.00148,-39.66,-39.66 % less time of default solver time,1.657334826
793.8216,1.904575,215.6511,2,215.6511,64.03587,7285382,0.000105,adder_dcop_19,good,good,0.000174,-39.66,-39.66 % less time of default solver time,1.657142857
2408.001,2316742,37.32772,2,39.37148,188.7254,37052868,0.000125,hydr1c_A_14,good,good,0.000206,-39.32,-39.32 % less time of default solver time,1.648
2427.571,45364.64,31.51135,2,29.87791,1.291673,37052868,0.000136,hydr1c_A_16,good,good,0.000224,-39.29,-39.29 % less time of default solver time,1.647058824
2427.286,45472.32,27.38287,2,27.27156,1.193763,37052868,0.000136,hydr1c_A_32,good,good,0.000223,-39.01,-39.01 % less time of default solver time,1.639705882
2954.932,541830200,152.0121,2,150.747,1.241919,69654763,0.000452,bayer03,good,good,0.00074,-38.92,-38.92 % less time of default solver time,1.637168142
991.5098,2.03E+11,18.11538,1,18.34993,7024.303,45869639,0.000768,raefsky5,good,good,0.001255,-38.8,-38.8 % less time of default solver time,1.634114583
2407.04,2323054,28.34875,2,26.14138,204.3667,37052868,0.000124,hydr1c_A_60,good,good,0.000202,-38.61,-38.61 % less time of default solver time,1.629032258
2407.744,2331310,29.49899,2,30.09026,174.474,69654763,0.000134,hydr1c_A_34,good,good,0.000218,-38.53,-38.53 % less time of default solver time,1.626865672
2408.001,2269721,29.22453,2,26.68838,180.7401,37052868,0.000125,hydr1c_A_69,good,good,0.000202,-38.12,-38.12 % less time of default solver time,1.616
2406.895,2328216,28.08675,2,30.12767,178.9797,37052868,0.000125,hydr1c_A_18,good,good,0.000202,-38.12,-38.12 % less time of default solver time,1.616
793.8216,1.904575,215.6511,2,215.6511,64.03587,36025721,0.000108,adder_dcop_19,good,good,0.000174,-37.93,-37.93 % less time of default solver time,1.611111111
4787.93,1731.871,15.20953,1,14.79507,1162763,37052868,0.00012,c-34,good,good,0.000193,-37.82,-37.82 % less time of default solver time,1.608333333
2408.001,2291018,29.40123,2,26.86676,180.7146,37052868,0.000125,hydr1c_A_52,good,good,0.0002,-37.5,-37.5 % less time of default solver time,1.6
6125.161,19.2483,19.79436,8,19.79436,1.404683,36564232,0.000948,e40r0100,good,good,0.001481,-35.99,-35.99 % less time of default solver time,1.562236287
2425.989,2298395,26.96212,2,24.47935,1.323501,69654763,0.000177,hydr1c,good,good,0.000276,-35.87,-35.87 % less time of default solver time,1.559322034
2408.001,2321284,28.90271,2,26.8236,186.7517,37052868,0.000139,hydr1c_A_30,good,good,0.000216,-35.65,-35.65 % less time of default solver time,1.553956835
5837.478,888.1629,8,1,9.655902,60847670000,37052868,0.000103,c-38,good,good,0.00016,-35.63,-35.63 % less time of default solver time,1.553398058
793.8216,1.664052,98.94544,2,98.94544,83.51729,36025721,0.000117,adder_dcop_21,good,good,0.000181,-35.36,-35.36 % less time of default solver time,1.547008547
1953.318,0.000074,8.240137,1,8.240137,6.656732,37052868,0.000066,rail_5177,good,good,0.000102,-35.29,-35.29 % less time of default solver time,1.545454545
2407.744,2331310,29.49899,2,30.09026,174.474,37052868,0.000142,hydr1c_A_34,good,good,0.000218,-34.86,-34.86 % less time of default solver time,1.535211268
2407.453,2321284,29.65389,2,29.02894,186.7466,69654763,0.000135,hydr1c_A_31,good,good,0.000206,-34.47,-34.47 % less time of default solver time,1.525925926
2408.001,2273545,27.71042,2,27.83603,178.5168,37052868,0.000141,hydr1c_A_67,good,good,0.000214,-34.11,-34.11 % less time of default solver time,1.517730496
2408.001,2270087,28.94268,2,26.49182,173.7511,69654763,0.000136,hydr1c_A_20,good,good,0.000206,-33.98,-33.98 % less time of default solver time,1.514705882
2407.108,2296333,27.27038,2,26.60902,188.4794,69654763,0.000144,hydr1c_A_28,good,good,0.000218,-33.94,-33.94 % less time of default solver time,1.513888889
66.22222,2710.358,0.968866,4,1.071601,84802.24,36025721,0.004397,t2d_q4_A_24,good,good,0.006635,-33.73,-33.73 % less time of default solver time,1.508983398
2406.895,2328216,28.08675,2,30.12767,178.9797,69654763,0.000134,hydr1c_A_18,good,good,0.000202,-33.66,-33.66 % less time of default solver time,1.507462687
1496.932,0.039939,9.831503,3,9.831503,8.43143,32168837,0.000365,swang2,good,good,0.00055,-33.64,-33.64 % less time of default solver time,1.506849315
2407.734,2331432,27.58426,2,27.18556,293.2835,69654763,0.000135,hydr1c_A_46,good,good,0.000203,-33.5,-33.5 % less time of default solver time,1.503703704
2407.43,2269721,29.19731,2,29.98449,194.4439,37052868,0.000124,hydr1c_A_70,good,good,0.000186,-33.33,-33.33 % less time of default solver time,1.5
2420.041,2298395,22.54251,2,21.92608,1.365806,37052868,0.000137,hydr1c_A_03,good,good,0.000205,-33.17,-33.17 % less time of default solver time,1.496350365
2424.118,2298394,27.23757,2,26.28066,1.255724,37052868,0.000135,hydr1c_A_10,good,good,0.000201,-32.84,-32.84 % less time of default solver time,1.488888889
2408.001,2316742,31.53712,2,29.00401,183.7622,37052868,0.000125,hydr1c_A_15,good,good,0.000186,-32.8,-32.8 % less time of default solver time,1.488
2408.001,2291018,29.40123,2,26.86676,180.7146,69654763,0.000135,hydr1c_A_52,good,good,0.0002,-32.5,-32.5 % less time of default solver time,1.481481481
2407.734,2328216,29.24287,2,26.82188,253.8258,37052868,0.000125,hydr1c_A_17,good,good,0.000185,-32.43,-32.43 % less time of default solver time,1.48
2408.001,2331310,29.49455,2,27.02648,195.2486,37052868,0.00014,hydr1c_A_33,good,good,0.000207,-32.37,-32.37 % less time of default solver time,1.478571429
2422.776,2298394,19.30598,2,17.62564,1.371454,37052868,0.000138,hydr1c_A_02,good,good,0.000204,-32.35,-32.35 % less time of default solver time,1.47826087
4622.447,116,1.041393,1,1.041393,32.8582,37052868,0.000067,Reuters911_Day_23,good,good,0.000099,-32.32,-32.32 % less time of default solver time,1.47761194
2407.697,2291018,29.40353,2,31.23805,186.3414,37052868,0.000124,hydr1c_A_53,good,good,0.000183,-32.24,-32.24 % less time of default solver time,1.475806452
2001.442,106752800,9.833284,2,5.777977,2.713555,37052868,0.000401,sinc12,good,good,0.000591,-32.15,-32.15 % less time of default solver time,1.473815461
3481.943,34.01084,225.8378,1,225.8378,1.311844,36564232,0.000659,lhr14,good,good,0.00097,-32.06,-32.06 % less time of default solver time,1.471927162
1766.2,34.00427,300.1218,1,300.1485,2.024221,36564232,0.000231,lhr07c,good,good,0.00034,-32.06,-32.06 % less time of default solver time,1.471861472
66.22222,93191.72,1.283613,4,1.420731,1.403883,32168837,0.004458,t2d_q4_A_20,good,good,0.006556,-32,-32.0 % less time of default solver time,1.470614625
66.22222,5335.601,1.037953,4,1.133933,164416.8,36025721,0.004424,t2d_q4_A_23,good,good,0.006445,-31.36,-31.36 % less time of default solver time,1.456826401
3481.943,34.01184,300.0004,1,300.0004,1.311383,36564232,0.000449,lhr14c,good,good,0.000654,-31.35,-31.35 % less time of default solver time,1.456570156
29452.07,3100350,14.29831,1,17.23892,2837443000,37052868,0.0007,c-62,good,good,0.001015,-31.03,-31.03 % less time of default solver time,1.45
66.22222,33713.19,1.208104,4,1.349296,1.297916,36025721,0.004548,t2d_q4_A_21,good,good,0.006594,-31.03,-31.03 % less time of default solver time,1.449868074
66.22222,236637.6,1.217124,4,1.362062,1.559123,36025721,0.004428,t2d_q4_A_30,good,good,0.00639,-30.7,-30.7 % less time of default solver time,1.443089431
66.22222,93191.72,1.283613,4,1.420731,1.403883,36025721,0.004544,t2d_q4_A_20,good,good,0.006556,-30.69,-30.69 % less time of default solver time,1.44278169
66.22222,89701.22,1.129968,4,1.249586,1.384842,36025721,0.004416,t2d_q9_A_31,good,good,0.006361,-30.58,-30.58 % less time of default solver time,1.440443841
382.5217,19.01436,20.6992,1,20.6992,1.100813,36564232,0.000066,lhr02,good,good,0.000095,-30.53,-30.53 % less time of default solver time,1.439393939
66.22222,93191.72,1.283613,4,1.420731,1.403883,36025721,0.004556,t2d_q4_A_20,good,good,0.006556,-30.51,-30.51 % less time of default solver time,1.438981563
2408.001,2323054,28.73483,2,26.39456,191.3551,69654763,0.00014,hydr1c_A_58,good,good,0.000201,-30.35,-30.35 % less time of default solver time,1.435714286
66.22222,13238.71,1.274212,4,1.425323,1.383967,36025721,0.004586,t2d_q9_A_11,good,good,0.006567,-30.17,-30.17 % less time of default solver time,1.431966856
66.22222,1743.923,0.964094,4,1.071613,55273.51,36025721,0.004419,t2d_q9_A_27,good,good,0.006326,-30.15,-30.15 % less time of default solver time,1.431545599
66.22222,1743.923,0.964094,4,1.071613,55273.51,36025721,0.00443,t2d_q9_A_27,good,good,0.006326,-29.97,-29.97 % less time of default solver time,1.427990971
66.22222,236637.6,1.217124,4,1.362062,1.559123,32168837,0.004485,t2d_q4_A_30,good,good,0.00639,-29.81,-29.81 % less time of default solver time,1.424749164
66.22222,12100.23,1.041705,4,1.258432,108521.9,36025721,0.004408,t2d_q4_A_36,good,good,0.006276,-29.76,-29.76 % less time of default solver time,1.423774955
125.9652,84355.69,53.78986,1,54.09089,1.476556,7285382,0.000326,s2rmt3m1,good,good,0.000464,-29.74,-29.74 % less time of default solver time,1.423312883
125.9652,84355.69,53.78986,1,54.09089,1.476556,32168837,0.000326,s2rmt3m1,good,good,0.000464,-29.74,-29.74 % less time of default solver time,1.423312883
66.22222,1659740,1.428485,4,1.868414,1.790352,36025721,0.004139,t2d_q4_A_39,good,good,0.00588,-29.61,-29.61 % less time of default solver time,1.420633003
2426.774,45363.79,30.24021,2,30.74187,1.185981,69654763,0.000179,hydr1c_A_11,good,good,0.000254,-29.53,-29.53 % less time of default solver time,1.418994413
66.22222,89701.22,1.129968,4,1.249586,1.384842,32168837,0.004485,t2d_q9_A_31,good,good,0.006361,-29.49,-29.49 % less time of default solver time,1.418283166
382.5217,19.01436,20.6992,1,20.6992,1.100813,37052868,0.000067,lhr02,good,good,0.000095,-29.47,-29.47 % less time of default solver time,1.417910448
66.22222,12143.3,1.041705,4,1.258433,108814.6,36025721,0.004417,t2d_q4_A_35,good,good,0.00625,-29.33,-29.33 % less time of default solver time,1.414987548
2407.04,2323054,28.34875,2,26.14138,204.3667,69654763,0.000143,hydr1c_A_60,good,good,0.000202,-29.21,-29.21 % less time of default solver time,1.412587413
66.22222,18920.92,1.041696,4,1.258412,166758.7,32168837,0.004477,t2d_q9_A_33,good,good,0.006307,-29.02,-29.02 % less time of default solver time,1.408755863
66.22222,55.45941,0.958951,4,1.019407,10475.32,32168837,0.00469,t2d_q4_A_06,good,good,0.006604,-28.98,-28.98 % less time of default solver time,1.408102345
6125.161,19.2483,19.79436,8,19.79436,1.404683,37052868,0.001052,e40r0100,good,good,0.001481,-28.97,-28.97 % less time of default solver time,1.407794677
541.0123,1645.075,6.366517,1,7.588062,247.0458,37052868,0.000091,rdist2,good,good,0.000128,-28.91,-28.91 % less time of default solver time,1.406593407
66.22222,36.94624,1.039372,4,1.047308,8671.071,36025721,0.004698,t2d_q4_A_10,good,good,0.006607,-28.89,-28.89 % less time of default solver time,1.406343125
66.22222,1860.857,1.04785,4,1.071613,72394.64,36025721,0.004573,t2d_q4_A_28,good,good,0.006413,-28.69,-28.69 % less time of default solver time,1.402361688
66.22222,236637.6,1.217124,4,1.362062,1.559123,36025721,0.00456,t2d_q4_A_30,good,good,0.00639,-28.64,-28.64 % less time of default solver time,1.401315789
66.22222,55.45941,0.958951,4,1.019407,10475.32,32168837,0.004714,t2d_q4_A_06,good,good,0.006604,-28.62,-28.62 % less time of default solver time,1.40093339
66.22222,37362.49,1.044205,4,1.258102,321109.2,36025721,0.00442,t2d_q9_A_32,good,good,0.006191,-28.61,-28.61 % less time of default solver time,1.400678733
66.22222,36.56131,0.908476,4,0.919111,7135.22,36025721,0.004697,t2d_q4_A_09,good,good,0.006577,-28.58,-28.58 % less time of default solver time,1.400255482
66.22222,107.8268,1.027002,4,1.144468,20002.43,32168837,0.004724,t2d_q4_A_05,good,good,0.0066,-28.42,-28.42 % less time of default solver time,1.397121084
66.22222,1749.823,0.964094,4,1.071613,55436.77,36025721,0.004562,t2d_q9_A_26,good,good,0.006361,-28.28,-28.28 % less time of default solver time,1.394344586
66.22222,12100.23,1.041705,4,1.258432,108505.2,32168837,0.004487,t2d_q9_A_36,good,good,0.00625,-28.21,-28.21 % less time of default solver time,1.392912859
66.22222,1895.947,0.964094,4,1.071613,59879.56,36025721,0.004554,t2d_q9_A_25,good,good,0.00634,-28.17,-28.17 % less time of default solver time,1.392182697
66.22222,654304.8,1.293912,4,1.550128,1.342661,32168837,0.004498,t2d_q4_A_29,good,good,0.006259,-28.14,-28.14 % less time of default solver time,1.391507337
2954.932,541830200,152.0121,2,150.747,1.241919,37052868,0.000532,bayer03,good,good,0.00074,-28.11,-28.11 % less time of default solver time,1.390977444
66.22222,5.333333,1.034632,4,1.034632,2145.693,32168837,0.004709,t2d_q9,good,good,0.00655,-28.11,-28.11 % less time of default solver time,1.390953493
66.22222,13183.61,1.041706,4,1.258433,117309.8,32168837,0.004477,t2d_q4_A_34,good,good,0.006227,-28.1,-28.1 % less time of default solver time,1.390886755
66.22222,1864.36,1.267202,4,1.427216,284102.1,32168837,0.004736,t2d_q9_A_02,good,good,0.006581,-28.04,-28.04 % less time of default solver time,1.389569257
66.22222,5.333333,1.034632,4,1.034632,2145.693,32168837,0.004716,t2d_q9,good,good,0.00655,-28,-28.0 % less time of default solver time,1.388888889
2408.11,2306860,28.74852,2,26.21601,183.7328,69654763,0.000134,hydr1c_A_41,good,good,0.000186,-27.96,-27.96 % less time of default solver time,1.388059701
2407.43,2269721,29.19731,2,29.98449,194.4439,69654763,0.000134,hydr1c_A_70,good,good,0.000186,-27.96,-27.96 % less time of default solver time,1.388059701
66.22222,33713.19,1.208104,4,1.349296,1.451379,32168837,0.004718,t2d_q9_A_21,good,good,0.006548,-27.95,-27.95 % less time of default solver time,1.387876219
66.22222,1864.36,1.267202,4,1.427216,283224.2,32168837,0.004727,t2d_q4_A_02,good,good,0.006557,-27.91,-27.91 % less time of default solver time,1.387137719
66.22222,12789.05,1.122296,4,1.252157,1.503853,36025721,0.004574,t2d_q9_A_22,good,good,0.006344,-27.9,-27.9 % less time of default solver time,1.386969829
2408.001,2316819,30.06439,2,27.71961,183.7612,69654763,0.000135,hydr1c_A_55,good,good,0.000187,-27.81,-27.81 % less time of default solver time,1.385185185
66.22222,18920.92,1.041696,4,1.258412,166780.6,36025721,0.004563,t2d_q4_A_33,good,good,0.006303,-27.61,-27.61 % less time of default solver time,1.381328074
66.22222,36.66171,0.908476,4,0.919111,7148.292,32168837,0.00474,t2d_q4_A_08,good,good,0.006542,-27.55,-27.55 % less time of default solver time,1.380168776
66.22222,39.41596,0.91895,4,0.932924,7591.559,36025721,0.0047,t2d_q4_A_07,good,good,0.00648,-27.47,-27.47 % less time of default solver time,1.378723404
66.22222,5.333333,1.034632,4,1.034632,2208.528,7285382,0.0047,t2d_q4_A_01,good,good,0.00648,-27.47,-27.47 % less time of default solver time,1.378723404
2407.696,2276611,29.69753,2,31.74282,184.4341,69654763,0.000135,hydr1c_A_24,good,good,0.000186,-27.42,-27.42 % less time of default solver time,1.377777778
66.22222,654304.8,1.293912,4,1.550128,1.342661,36025721,0.004545,t2d_q4_A_29,good,good,0.006259,-27.38,-27.38 % less time of default solver time,1.377117712
2408.001,2316742,31.49234,2,28.97118,183.7635,69654763,0.00017,hydr1c_A_13,good,good,0.000234,-27.35,-27.35 % less time of default solver time,1.376470588
66.22222,256.8144,1.108804,4,1.260433,47165.34,36025721,0.004708,t2d_q4_A_04,good,good,0.006479,-27.33,-27.33 % less time of default solver time,1.376168224
66.22222,256.8144,1.108804,4,1.260433,47453.52,32168837,0.004726,t2d_q9_A_04,good,good,0.006501,-27.3,-27.3 % less time of default solver time,1.375581887
66.22222,84152.5,1.096194,4,1.393384,179230.8,32168837,0.004489,t2d_q4_A_45,good,good,0.006173,-27.28,-27.28 % less time of default solver time,1.375139229
2407.734,2328216,29.24287,2,26.82188,253.8258,69654763,0.000135,hydr1c_A_17,good,good,0.000185,-27.03,-27.03 % less time of default solver time,1.37037037
2407.734,2276611,28.93907,2,26.49207,194.9634,69654763,0.000135,hydr1c_A_23,good,good,0.000185,-27.03,-27.03 % less time of default solver time,1.37037037
66.22222,13183.61,1.041706,4,1.258433,117309.8,36025721,0.004551,t2d_q4_A_34,good,good,0.006227,-26.92,-26.92 % less time of default solver time,1.36827071
66.22222,55.45941,0.958951,4,1.019407,10475.32,36025721,0.004827,t2d_q4_A_06,good,good,0.006604,-26.91,-26.91 % less time of default solver time,1.36813756
66.22222,12789.05,1.122296,4,1.252157,1.503853,36025721,0.004638,t2d_q9_A_22,good,good,0.006344,-26.89,-26.89 % less time of default solver time,1.367830962
66.22222,36.94624,1.039372,4,1.047308,8671.071,36025721,0.004831,t2d_q4_A_10,good,good,0.006607,-26.88,-26.88 % less time of default solver time,1.36762575
66.22222,37362.49,1.044205,4,1.258102,1.305113,36025721,0.00454,t2d_q4_A_32,good,good,0.006192,-26.68,-26.68 % less time of default solver time,1.363876652
2407.108,2296333,27.27038,2,26.60902,188.4794,36025721,0.00016,hydr1c_A_28,good,good,0.000218,-26.61,-26.61 % less time of default solver time,1.3625
66.22222,91833.2,1.096194,4,1.393384,192461.4,32168837,0.004481,t2d_q9_A_43,good,good,0.006103,-26.58,-26.58 % less time of default solver time,1.361972774
66.22222,628785.8,1.20324,4,1.560951,1.581144,32168837,0.004478,t2d_q4_A_40,good,good,0.006095,-26.53,-26.53 % less time of default solver time,1.361098705
2408.001,2331432,27.59381,2,26.44863,177.9206,69654763,0.000214,hydr1c_A_47,good,good,0.000291,-26.46,-26.46 % less time of default solver time,1.359813084
66.22222,91833.2,1.096194,4,1.393384,192450.7,36025721,0.004432,t2d_q4_A_43,good,good,0.006026,-26.45,-26.45 % less time of default solver time,1.35965704
66.22222,675.1248,1.192953,4,1.356471,122483.6,36025721,0.004844,t2d_q9_A_03,good,good,0.006581,-26.39,-26.39 % less time of default solver time,1.358587944
2407.734,2321754,29.05739,2,26.68532,237.2332,37052868,0.00026,hydr1c_A_36,good,good,0.000353,-26.35,-26.35 % less time of default solver time,1.357692308
66.22222,132173.3,1.096194,4,1.393387,1.233862,32168837,0.004496,t2d_q4_A_42,good,good,0.006091,-26.19,-26.19 % less time of default solver time,1.354759786
66.22222,5335.601,1.037953,4,1.133933,164417.7,32168837,0.004721,t2d_q9_A_23,good,good,0.006395,-26.18,-26.18 % less time of default solver time,1.354585893
66.22222,36.66171,0.908476,4,0.919111,7148.292,36025721,0.004833,t2d_q4_A_08,good,good,0.006542,-26.12,-26.12 % less time of default solver time,1.353610594
2407.734,2338560,29.61358,2,27.08637,287.0041,69654763,0.000136,hydr1c_A_49,good,good,0.000184,-26.09,-26.09 % less time of default solver time,1.352941176
2407.43,2296333,27.93044,2,29.9565,192.0068,69654763,0.000136,hydr1c_A_27,good,good,0.000184,-26.09,-26.09 % less time of default solver time,1.352941176
66.22222,89701.22,1.129968,4,1.249586,1.384842,36025721,0.004704,t2d_q9_A_31,good,good,0.006361,-26.05,-26.05 % less time of default solver time,1.352253401
66.22222,388.2367,0.963853,4,1.012551,33970.96,32168837,0.004704,t2d_q4_A_15,good,good,0.00636,-26.04,-26.04 % less time of default solver time,1.352040816
66.22222,1659740,1.428485,4,1.868414,1.790352,36025721,0.004354,t2d_q4_A_39,good,good,0.00588,-25.95,-25.95 % less time of default solver time,1.350482315
66.22222,12143.3,1.041705,4,1.258433,108814.6,32168837,0.00463,t2d_q4_A_35,good,good,0.00625,-25.92,-25.92 % less time of default solver time,1.349892009
66.22222,261583.9,1.103877,4,1.406217,1.374764,32168837,0.004465,t2d_q4_A_41,good,good,0.006019,-25.82,-25.82 % less time of default solver time,1.348040314
66.22222,1895.947,0.964094,4,1.071613,59879.56,32168837,0.004708,t2d_q9_A_25,good,good,0.00634,-25.74,-25.74 % less time of default solver time,1.34664401
66.22222,36.66171,0.908476,4,0.919111,7148.292,32168837,0.004859,t2d_q4_A_08,good,good,0.006542,-25.73,-25.73 % less time of default solver time,1.346367565
66.22222,12789.05,1.122296,4,1.252157,1.503853,32168837,0.004712,t2d_q9_A_22,good,good,0.006344,-25.73,-25.73 % less time of default solver time,1.346349745
3481.943,34.01184,300.0004,1,300.0004,1.311383,37052868,0.000486,lhr14c,good,good,0.000654,-25.69,-25.69 % less time of default solver time,1.345679012
2407.697,2291018,29.40353,2,31.23805,186.3414,69654763,0.000136,hydr1c_A_53,good,good,0.000183,-25.68,-25.68 % less time of default solver time,1.345588235
66.22222,252.8372,0.922781,4,0.960462,22404.92,36025721,0.004701,t2d_q9_A_17,good,good,0.006322,-25.64,-25.64 % less time of default solver time,1.344820251
66.22222,5.333333,1.034632,4,1.034632,2208.528,36025721,0.00482,t2d_q4_A_01,good,good,0.00648,-25.62,-25.62 % less time of default solver time,1.34439834
66.22222,252.0465,0.922781,4,0.960462,22407.62,32168837,0.004714,t2d_q4_A_18,good,good,0.006337,-25.61,-25.61 % less time of default solver time,1.344293594
66.22222,1743.923,0.964094,4,1.071613,55273.51,32168837,0.004713,t2d_q9_A_27,good,good,0.006326,-25.5,-25.5 % less time of default solver time,1.342244855
66.22222,260.3186,1.043735,4,1.058807,28475.81,32168837,0.004709,t2d_q4_A_19,good,good,0.006317,-25.46,-25.46 % less time of default solver time,1.341473774
66.22222,252.0465,0.922781,4,0.960462,22407.62,32168837,0.004725,t2d_q4_A_18,good,good,0.006337,-25.44,-25.44 % less time of default solver time,1.341164021
66.22222,12143.3,1.041705,4,1.258433,108816,32168837,0.004665,t2d_q9_A_35,good,good,0.006254,-25.41,-25.41 % less time of default solver time,1.340621651
66.22222,260.3186,1.043735,4,1.058807,28400.68,36025721,0.004814,t2d_q9_A_19,good,good,0.00645,-25.36,-25.36 % less time of default solver time,1.339842127
2406.948,2413750,29.77364,2,27.25337,180.7405,37052868,0.000156,hydr1c_A_75,good,good,0.000209,-25.36,-25.36 % less time of default solver time,1.33974359
66.22222,252.8372,0.922781,4,0.960462,22404.92,32168837,0.004724,t2d_q9_A_17,good,good,0.006322,-25.28,-25.28 % less time of default solver time,1.33827265
66.22222,36.66171,0.908476,4,0.919111,7148.292,36025721,0.00489,t2d_q4_A_08,good,good,0.006542,-25.25,-25.25 % less time of default solver time,1.337832311
2408.001,2273545,27.71042,2,27.83603,178.5168,36025721,0.00016,hydr1c_A_67,good,good,0.000214,-25.23,-25.23 % less time of default solver time,1.3375
2421.551,2298394,24.87432,2,23.60266,1.255207,69654763,0.000176,hydr1c_A_09,good,good,0.000235,-25.11,-25.11 % less time of default solver time,1.335227273
66.22222,1743.923,0.964094,4,1.071613,55273.51,32168837,0.004741,t2d_q9_A_27,good,good,0.006326,-25.06,-25.06 % less time of default solver time,1.334317655
836.108,340858.3,10.57672,1,10.58338,250639.5,32168837,0.016648,airfoil_2d,good,good,0.022197,-25,-25.0 % less time of default solver time,1.333313311
66.22222,5.333333,1.034632,4,1.034632,2145.693,32168837,0.004915,t2d_q9,good,good,0.00655,-24.96,-24.96 % less time of default solver time,1.332655137
66.22222,39.41596,0.91895,4,0.932924,7591.559,32168837,0.004864,t2d_q4_A_07,good,good,0.00648,-24.94,-24.94 % less time of default solver time,1.332236842
2427.286,45443.18,27.41011,2,27.05915,1.229103,37052868,0.000154,hydr1c_A_29,good,good,0.000205,-24.88,-24.88 % less time of default solver time,1.331168831
28344.85,1389.099,13.59389,3,13.59389,3.658075,36564232,0.001313,TSOPF_RS_b39_c19,good,good,0.001744,-24.71,-24.71 % less time of default solver time,1.328255903
66.22222,252.8372,0.922781,4,0.960462,22468.97,36025721,0.004817,t2d_q4_A_17,good,good,0.006381,-24.51,-24.51 % less time of default solver time,1.324683413
66.22222,273.16,0.923498,4,0.960462,24106.34,36025721,0.004829,t2d_q9_A_16,good,good,0.006394,-24.48,-24.48 % less time of default solver time,1.324083661
2421.512,2298394,22.6693,2,21.61244,1.285125,69654763,0.000169,hydr1c_A_07,good,good,0.000223,-24.22,-24.22 % less time of default solver time,1.319526627
66.22222,261583.9,1.103877,4,1.406217,1.374764,36025721,0.004566,t2d_q4_A_41,good,good,0.006019,-24.14,-24.14 % less time of default solver time,1.318221638
2408.001,2318570,28.0523,2,25.91142,172.6967,37052868,0.000154,hydr1c_A_43,good,good,0.000203,-24.14,-24.14 % less time of default solver time,1.318181818
531.1134,2097152,9.976185,2,13.15285,7249.37,37052868,0.002419,mark3jac100sc,good,good,0.003188,-24.12,-24.12 % less time of default solver time,1.317899959
2406.948,2413750,29.77364,2,27.25337,180.7405,19932321,0.000159,hydr1c_A_75,good,good,0.000209,-23.92,-23.92 % less time of default solver time,1.314465409
66.22222,84152.5,1.096194,4,1.393384,179235.1,36025721,0.004568,t2d_q9_A_45,good,good,0.006003,-23.9,-23.9 % less time of default solver time,1.314141856
2408.001,2273545,28.62337,2,26.90774,178.5168,37052868,0.000141,hydr1c_A_66,good,good,0.000185,-23.78,-23.78 % less time of default solver time,1.312056738
66.22222,1659740,1.428485,4,1.868414,1.790352,32168837,0.004487,t2d_q4_A_39,good,good,0.00588,-23.69,-23.69 % less time of default solver time,1.310452418
66.22222,252.0465,0.922781,4,0.960462,22407.62,36025721,0.004836,t2d_q4_A_18,good,good,0.006337,-23.69,-23.69 % less time of default solver time,1.31038048
2408.001,2321284,28.90271,2,26.8236,186.7517,36025721,0.000165,hydr1c_A_30,good,good,0.000216,-23.61,-23.61 % less time of default solver time,1.309090909
2419.665,2298395,21.16062,2,19.64175,1.220176,69654763,0.000171,hydr1c_A_04,good,good,0.000223,-23.32,-23.32 % less time of default solver time,1.304093567
66.22222,260.3186,1.043735,4,1.058807,28475.81,36025721,0.004848,t2d_q4_A_19,good,good,0.006317,-23.25,-23.25 % less time of default solver time,1.303011551
2.5,0.000071,15.58133,1,15.58133,0,45869639,0.001047,LFAT5000_M,good,good,0.001364,-23.24,-23.24 % less time of default solver time,1.302769819
2407.252,2413750,29.76382,2,30.09399,176.4484,37052868,0.000143,hydr1c_A_74,good,good,0.000186,-23.12,-23.12 % less time of default solver time,1.300699301
66.22222,13314.43,1.051774,4,1.258432,145010.6,36025721,0.00474,t2d_q4_A_37,good,good,0.006164,-23.1,-23.1 % less time of default solver time,1.300421941
2407.453,2321284,29.65389,2,29.02894,186.7466,19932321,0.000159,hydr1c_A_31,good,good,0.000206,-22.82,-22.82 % less time of default solver time,1.295597484
2427.536,46523.68,29.49883,2,27.77095,1.288774,69654763,0.000177,hydr1c_A_35,good,good,0.000229,-22.71,-22.71 % less time of default solver time,1.293785311
2427.24,54353.15,27.7462,2,27.32525,1.407512,69654763,0.000185,hydr1c_A_51,good,good,0.000239,-22.59,-22.59 % less time of default solver time,1.291891892
66.22222,628785.8,1.20324,4,1.560951,1.581144,36025721,0.00472,t2d_q4_A_40,good,good,0.006095,-22.56,-22.56 % less time of default solver time,1.291313559
4871.523,1.00E+12,48.35862,1,48.35862,1125.627,36025721,0.000546,xingo3012,good,good,0.000704,-22.44,-22.44 % less time of default solver time,1.289377289
