avg-diag-dist,norm1,col-variability,min-nnzeros-per-row,row-variability,kappa,time,solver,matrix_name,predicted_class,actual_class,default_time,Time Difference,Comparison,SpeedUp
6827.318,62951460,24.8499,2,19.77358,49955.62,32168837,0.007999,g7jac060,fair,fair,2.7435,-99.71,-99.71 % less time of default solver time,342.9803725
2344.653,533.8,8.38811,2,8.390674,16.00256,29030070,0.001402,jan99jac080sc,fair,fair,0.47076,-99.7,-99.7 % less time of default solver time,335.7774608
1778.292,67.79309,6.359022,2,6.359022,44.5599,36564232,0.001667,S80PI_n,fair,fair,0.53728,-99.69,-99.69 % less time of default solver time,322.3035393
5274.753,3392.568,30.71487,1,30.71487,5.987676,36025721,0.004169,circuit_3,fair,fair,1.2538,-99.67,-99.67 % less time of default solver time,300.7435836
6827.318,62951460,24.8499,2,19.77358,49955.62,19932321,0.009163,g7jac060,fair,fair,2.7435,-99.67,-99.67 % less time of default solver time,299.4106734
87.65015,72043.86,25.27004,1,25.27004,201492.7,29030070,0.000221,cz2548,fair,fair,0.064457,-99.66,-99.66 % less time of default solver time,291.6606335
5351.887,42447280,24.64615,2,19.29646,103741.2,19932321,0.002242,g7jac040,fair,fair,0.6211,-99.64,-99.64 % less time of default solver time,277.029438
1018.732,93.69727,30.42735,7,30.103,217.6855,29030070,0.005208,ex26,fair,fair,1.398,-99.63,-99.63 % less time of default solver time,268.4331797
2344.653,572.4558,8.38811,2,8.089644,32.02051,29030070,0.002121,jan99jac120sc,fair,fair,0.53986,-99.61,-99.61 % less time of default solver time,254.5308817
531.1134,12208740,21.60955,2,18.71334,35.06149,36564232,0.012744,mark3jac040,fair,fair,3.2123,-99.6,-99.6 % less time of default solver time,252.0637163
1068.327,1347558,8.405513,56,9.03683,1288.836,36025721,0.041284,heart2,fair,fair,10.062,-99.59,-99.59 % less time of default solver time,243.7263831
2154.625,16.8037,6.886057,7,6.886057,71.72423,29030070,0.000166,viscoplastic1_C_2,fair,fair,0.040066,-99.59,-99.59 % less time of default solver time,241.3614458
5351.887,54326.47,16.60789,2,17.11999,4.576068,69654763,0.008831,g7jac040sc,fair,fair,2.0939,-99.58,-99.58 % less time of default solver time,237.1079153
1068.327,1347558,8.405513,56,9.03683,1288.836,36564232,0.043257,heart2,fair,fair,10.062,-99.57,-99.57 % less time of default solver time,232.609751
1068.327,1394711,9.490537,56,7.745396,1335.685,36025721,0.037435,heart3,fair,fair,8.4108,-99.55,-99.55 % less time of default solver time,224.6774409
5351.887,42447280,24.64615,2,19.29646,103741.2,36025721,0.002789,g7jac040,fair,fair,0.6211,-99.55,-99.55 % less time of default solver time,222.6963069
17492.32,4.00089,3.210354,3,3.210354,182.3608,19932321,0.004554,Zhao2,fair,fair,0.95734,-99.52,-99.52 % less time of default solver time,210.2195872
1381.141,1160759000,59.49158,2,59.49158,3.610837,59072883,0.002471,bayer06,fair,fair,0.50804,-99.51,-99.51 % less time of default solver time,205.6009713
1381.141,12405480000,127.6996,2,127.6996,3.988377,59072883,0.002525,bayer08,fair,fair,0.50837,-99.5,-99.5 % less time of default solver time,201.3346535
2154.625,166.4818,7.886057,7,7.886057,71.69448,29030070,0.000168,viscoplastic1_C_3,fair,fair,0.033181,-99.49,-99.49 % less time of default solver time,197.5059524
2154.625,1663.263,8.886057,7,8.886057,71.63297,29030070,0.000168,viscoplastic1_C_4,fair,fair,0.032908,-99.49,-99.49 % less time of default solver time,195.8809524
1381.141,12405480000,127.6996,2,127.6996,3.988377,80361467,0.002604,bayer08,fair,fair,0.50837,-99.49,-99.49 % less time of default solver time,195.2265745
2154.625,166309.2,10.88606,7,10.88606,8.87634,29030070,0.000167,viscoplastic1_C_6,fair,fair,0.032588,-99.49,-99.49 % less time of default solver time,195.1377246
2154.625,1663090,11.88606,7,11.88606,11.64659,29030070,0.000168,viscoplastic1_C_7,fair,fair,0.032767,-99.49,-99.49 % less time of default solver time,195.0416667
5351.887,42447280,24.64615,2,19.29646,103741.2,32168837,0.003366,g7jac040,fair,fair,0.6211,-99.46,-99.46 % less time of default solver time,184.5216875
1306.463,4841.603,14.42482,2,13.38897,42863.94,36564232,0.002069,extr1b_A_37,fair,fair,0.37439,-99.45,-99.45 % less time of default solver time,180.9521508
2411.993,1.00E+20,20,1,20,35232270,36564232,0.003934,bips98_1450,fair,fair,0.68082,-99.42,-99.42 % less time of default solver time,173.0604982
103.1031,85.13935,18.76616,9,18.76616,27.33333,36025721,0.001889,cavity09,fair,fair,0.3173,-99.4,-99.4 % less time of default solver time,167.9724722
1306.423,4849.372,14.34569,2,13.1715,26179.48,36564232,0.002316,extr1b_A_24,fair,fair,0.38177,-99.39,-99.39 % less time of default solver time,164.8402418
16291.27,8141.743,11,5,11,173.3017,29030070,0.001115,viscoplastic2_C_5,fair,fair,0.17968,-99.38,-99.38 % less time of default solver time,161.1479821
157.7643,62.81284,18.42593,1,18.4186,33.32586,36025721,0.006738,cavity15,fair,fair,1.0658,-99.37,-99.37 % less time of default solver time,158.1775007
2154.625,16631.07,9.886057,7,9.886057,71.67773,29030070,0.000212,viscoplastic1_C_5,fair,fair,0.033076,-99.36,-99.36 % less time of default solver time,156.0188679
16291.27,814.2132,10,5,10,173.2792,29030070,0.001115,viscoplastic2_C_4,fair,fair,0.17054,-99.35,-99.35 % less time of default solver time,152.9506726
103.1031,46.90039,18.76616,9,18.76616,57.36077,29030070,0.000398,cavity07,fair,fair,0.057844,-99.31,-99.31 % less time of default solver time,145.3366834
1018.732,93.69727,30.42735,7,30.103,217.6855,36564232,0.010862,ex26,fair,fair,1.398,-99.22,-99.22 % less time of default solver time,128.7055791
1068.327,1394711,9.490537,56,7.745396,1335.685,69654763,0.068273,heart3,fair,fair,8.4108,-99.19,-99.19 % less time of default solver time,123.193649
8155.592,429329.9,9.381631,2,9.381631,23.349,36564232,0.056054,hvdc1,fair,fair,6.9033,-99.19,-99.19 % less time of default solver time,123.1544582
1306.423,4845.709,14.42637,2,13.24285,41830.12,36564232,0.003186,extr1b_A_40,fair,fair,0.37731,-99.16,-99.16 % less time of default solver time,118.4274953
531.1134,2097152,9.976185,2,13.15285,5499.409,36564232,0.007851,mark3jac040sc,fair,fair,0.79703,-99.01,-99.01 % less time of default solver time,101.5195516
2276.313,386.2931,5.590216,2,5.090156,34.01407,29030070,0.000712,jan99jac040sc,fair,fair,0.069728,-98.98,-98.98 % less time of default solver time,97.93258427
2344.653,533.8,8.38811,2,8.390674,16.00256,36025721,0.00487,jan99jac080sc,fair,fair,0.47076,-98.97,-98.97 % less time of default solver time,96.66529774
531.1134,2097152,9.976185,2,13.15285,5918.965,36564232,0.069883,mark3jac080sc,fair,fair,6.7214,-98.96,-98.96 % less time of default solver time,96.18075927
2344.653,572.4558,8.68914,2,8.089644,32.01019,29030070,0.001766,jan99jac100sc,fair,fair,0.1683,-98.95,-98.95 % less time of default solver time,95.30011325
1306.123,4843.661,14.34498,2,13.33393,31017.24,36564232,0.003915,extr1b_A_21,fair,fair,0.37072,-98.94,-98.94 % less time of default solver time,94.69220945
6721.188,80570.55,17.32272,2,17.9674,6.470739,29030070,0.001045,g7jac050sc,fair,fair,0.098392,-98.94,-98.94 % less time of default solver time,94.15502392
215.1551,36.81352,18.46949,1,18.46949,74.07946,29030070,0.011296,cavity23,fair,fair,1.0435,-98.92,-98.92 % less time of default solver time,92.37783286
215.1551,36.81352,18.46949,1,18.46949,74.07946,36564232,0.011397,cavity23,fair,fair,1.0435,-98.91,-98.91 % less time of default solver time,91.55918224
157.7643,62.81284,18.42593,1,18.4186,33.32586,69654763,0.011749,cavity15,fair,fair,1.0658,-98.9,-98.9 % less time of default solver time,90.71410333
3768.24,2832902000,17.45223,18,17.45223,2,36025721,0.16814,fp,fair,fair,15.068,-98.88,-98.88 % less time of default solver time,89.61579636
103.1031,85.13935,18.76616,9,18.76616,27.33333,69654763,0.003577,cavity09,fair,fair,0.3173,-98.87,-98.87 % less time of default solver time,88.70561923
103.1031,85.13935,18.76616,9,18.76616,27.33333,32168837,0.003637,cavity09,fair,fair,0.3173,-98.85,-98.85 % less time of default solver time,87.24223261
2344.653,386.2931,8.68914,2,8.089644,8.00128,32168837,0.004966,jan99jac060sc,fair,fair,0.42448,-98.83,-98.83 % less time of default solver time,85.47724527
2344.653,533.8,8.38811,2,8.390674,16.00256,32168837,0.00558,jan99jac080sc,fair,fair,0.47076,-98.81,-98.81 % less time of default solver time,84.3655914
3150.77,18.43538,23.44316,2,23.90546,1.287311,36564232,0.074713,ted_A,fair,fair,6.263,-98.81,-98.81 % less time of default solver time,83.82744636
3150.77,3.04E+12,21.66378,2,30.9457,102.736,36564232,0.074649,ted_A_unscaled,fair,fair,6.1725,-98.79,-98.79 % less time of default solver time,82.68697504
215.1551,46.79771,18.46866,9,18.46866,62.89811,36025721,0.015665,cavity24,fair,fair,1.2904,-98.79,-98.79 % less time of default solver time,82.37472071
215.1551,36.81352,18.46949,1,18.46949,74.07946,32168837,0.012697,cavity23,fair,fair,1.0435,-98.78,-98.78 % less time of default solver time,82.18476806
6642.051,228.8259,35.82257,1,35.82257,8.46E+14,36564232,0.058031,cbuckle_G,fair,fair,4.3263,-98.66,-98.66 % less time of default solver time,74.5515328
215.1551,44.55077,18.46773,1,18.46773,55.48681,29030070,0.020058,cavity25,fair,fair,1.4848,-98.65,-98.65 % less time of default solver time,74.02532655
2344.653,572.4558,8.38811,2,8.089644,32.02051,36025721,0.007466,jan99jac120sc,fair,fair,0.53986,-98.62,-98.62 % less time of default solver time,72.30913474
955.7804,9453,2.158362,2,2.158362,189347.9,29030070,0.000407,CAG_mat1916,fair,fair,0.0293,-98.61,-98.61 % less time of default solver time,71.99017199
215.1551,36.81352,18.46949,1,18.46949,74.07946,36025721,0.015045,cavity23,fair,fair,1.0435,-98.56,-98.56 % less time of default solver time,69.35859089
5351.887,42447280,24.64615,2,19.29646,103741.2,69654763,0.00912,g7jac040,fair,fair,0.6211,-98.53,-98.53 % less time of default solver time,68.10307018
267.613,2815.21,15.2769,4,15.2769,4749346,29030070,0.000278,flowmeter5,fair,fair,0.018538,-98.5,-98.5 % less time of default solver time,66.68345324
5274.753,3392.568,30.71487,1,30.71487,5.987676,19932321,0.01933,circuit_3,fair,fair,1.2538,-98.46,-98.46 % less time of default solver time,64.8629074
2924.787,1.00E+20,20,1,20,140127100,29030070,0.000282,xingo_afonso_itaipu,fair,fair,0.017997,-98.43,-98.43 % less time of default solver time,63.81914894
173.5139,3.224218,25.16861,1,25.16861,768.1103,36564232,0.023685,utm5940,fair,fair,1.5039,-98.43,-98.43 % less time of default solver time,63.49588347
2924.34,1.00E+20,20,1,20,34180740,29030070,0.000275,ww_vref_6405,fair,fair,0.017408,-98.42,-98.42 % less time of default solver time,63.30181818
103.1031,56.33406,18.66928,1,18.66928,54653.6,36025721,0.001652,cavity08,fair,fair,0.10273,-98.39,-98.39 % less time of default solver time,62.18523002
215.1551,44.55077,18.46773,1,18.46773,55.48681,69654763,0.024135,cavity25,fair,fair,1.4848,-98.37,-98.37 % less time of default solver time,61.52061322
3768.24,2832902000,17.45223,18,17.45223,2,69654763,0.2497,fp,fair,fair,15.068,-98.34,-98.34 % less time of default solver time,60.3444133
2411.993,1.00E+20,20,1,20,35232270,32168837,0.011754,bips98_1450,fair,fair,0.68082,-98.27,-98.27 % less time of default solver time,57.92240939
215.1551,46.79771,18.46866,9,18.46866,62.89811,36564232,0.022451,cavity24,fair,fair,1.2904,-98.26,-98.26 % less time of default solver time,57.47628168
3890.815,100109.9,18.87546,2,18.54204,1.863794,19932321,0.029274,powersim,fair,fair,1.6127,-98.18,-98.18 % less time of default solver time,55.08984081
157.7643,62.81284,18.42593,1,18.4186,33.32586,19932321,0.019533,cavity15,fair,fair,1.0658,-98.17,-98.17 % less time of default solver time,54.56407106
215.1551,46.79771,18.46866,9,18.46866,62.89811,69654763,0.024089,cavity24,fair,fair,1.2904,-98.13,-98.13 % less time of default solver time,53.5680186
103.1031,85.13935,18.76616,9,18.76616,27.33333,19932321,0.005932,cavity09,fair,fair,0.3173,-98.13,-98.13 % less time of default solver time,53.48954821
2924.787,1.00E+20,20,1,20,140127100,32168837,0.00034,xingo_afonso_itaipu,fair,fair,0.017997,-98.11,-98.11 % less time of default solver time,52.93235294
215.1551,19.59017,18.47189,1,18.47189,1.639124,69654763,0.015214,cavity17,fair,fair,0.79361,-98.08,-98.08 % less time of default solver time,52.16313921
157.7643,58.65648,18.34624,9,18.33773,39.12101,69654763,0.010805,cavity14,fair,fair,0.52393,-97.94,-97.94 % less time of default solver time,48.48958815
2344.653,533.8,8.38811,2,8.390674,16.00256,19932321,0.009747,jan99jac080sc,fair,fair,0.47076,-97.93,-97.93 % less time of default solver time,48.29793783
215.1551,36.81352,18.46949,1,18.46949,74.07946,69654763,0.02196,cavity23,fair,fair,1.0435,-97.9,-97.9 % less time of default solver time,47.51821494
2344.653,386.2931,8.68914,2,8.089644,8.00128,36564232,0.008962,jan99jac060sc,fair,fair,0.42448,-97.89,-97.89 % less time of default solver time,47.36442758
531.1134,12208740,21.60955,2,18.71334,90.24236,36564232,0.035769,mark3jac020,fair,fair,1.63,-97.81,-97.81 % less time of default solver time,45.57018647
215.1551,24.76198,18.4718,9,18.4718,1.483984,69654763,0.018227,cavity18,fair,fair,0.79127,-97.7,-97.7 % less time of default solver time,43.41197125
215.1551,39.50776,18.4702,9,18.4702,91.52795,69654763,0.023196,cavity22,fair,fair,0.96544,-97.6,-97.6 % less time of default solver time,41.62096913
215.1551,29.14887,18.4708,1,18.4708,47160.15,69654763,0.020457,cavity21,fair,fair,0.8271,-97.53,-97.53 % less time of default solver time,40.43114826
1068.327,1394711,9.490537,56,7.745396,1335.685,19932321,0.20813,heart3,fair,fair,8.4108,-97.53,-97.53 % less time of default solver time,40.41128141
2344.653,533.8,8.38811,2,8.390674,16.00256,36564232,0.01201,jan99jac080sc,fair,fair,0.47076,-97.45,-97.45 % less time of default solver time,39.19733555
1306.423,4841.575,14.40689,2,13.4073,42993.7,36564232,0.009636,extr1b_A_34,fair,fair,0.37655,-97.44,-97.44 % less time of default solver time,39.07741802
103.1031,46.90039,18.76616,9,18.76616,57.36077,36025721,0.00158,cavity07,fair,fair,0.057844,-97.27,-97.27 % less time of default solver time,36.61012658
157.7643,39.69679,18.33813,1,18.33813,37638.68,69654763,0.009132,cavity13,fair,fair,0.333,-97.26,-97.26 % less time of default solver time,36.4651774
40.66667,0.017157,15.06754,1,15.06754,165.311,36564232,0.046056,inlet_E,fair,fair,1.6284,-97.17,-97.17 % less time of default solver time,35.35695675
3693.732,30119.95,22.07428,1,20.89415,1.825854,36564232,0.14982,1win,fair,fair,5.2176,-97.13,-97.13 % less time of default solver time,34.82579095
3042.557,1.00E+20,20,1,20,173721400,29030070,0.000276,zeros_nopss_13k,fair,fair,0.009516,-97.1,-97.1 % less time of default solver time,34.47826087
215.1551,32.06832,18.47127,9,18.47127,217.3392,69654763,0.02022,cavity20,fair,fair,0.69697,-97.1,-97.1 % less time of default solver time,34.46933729
215.1551,24.05054,18.47161,1,18.47161,37477.45,69654763,0.018001,cavity19,fair,fair,0.59992,-97,-97.0 % less time of default solver time,33.32703739
2924.34,1.00E+20,20,1,20,34180740,36025721,0.000526,ww_vref_6405,fair,fair,0.017408,-96.98,-96.98 % less time of default solver time,33.09505703
103.1031,56.33406,18.66928,1,18.66928,54653.6,69654763,0.003106,cavity08,fair,fair,0.10273,-96.98,-96.98 % less time of default solver time,33.07469414
2924.787,1.00E+20,20,1,20,140127100,69654763,0.000546,xingo_afonso_itaipu,fair,fair,0.017997,-96.97,-96.97 % less time of default solver time,32.96153846
2516.491,1.00E+20,20,1,20,56603850,29030070,0.000269,nopss_11k,fair,fair,0.008604,-96.87,-96.87 % less time of default solver time,31.98513011
8917.951,1208498,75.74329,1,77.4584,670.0852,32168837,0.18373,rajat22,fair,fair,5.4974,-96.66,-96.66 % less time of default solver time,29.92107985
215.1551,46.79771,18.46866,9,18.46866,62.89811,19932321,0.043154,cavity24,fair,fair,1.2904,-96.66,-96.66 % less time of default solver time,29.90221069
2276.313,386.2931,5.590216,2,5.090156,34.01407,32168837,0.002342,jan99jac040sc,fair,fair,0.069728,-96.64,-96.64 % less time of default solver time,29.77284372
43.2426,416.002,2.315972,2,2.318065,10007160,36564232,0.023623,cell1,fair,fair,0.70304,-96.64,-96.64 % less time of default solver time,29.76082631
157.7643,37.07384,18.33821,9,18.33821,127.0413,69654763,0.008653,cavity12,fair,fair,0.25624,-96.62,-96.62 % less time of default solver time,29.61285103
157.7643,58.65648,18.34624,9,18.33773,39.12101,19932321,0.017755,cavity14,fair,fair,0.52393,-96.61,-96.61 % less time of default solver time,29.50887074
3768.24,2832902000,17.45223,18,17.45223,2,19932321,0.52423,fp,fair,fair,15.068,-96.52,-96.52 % less time of default solver time,28.74310894
2516.491,1.00E+20,20,1,20,56603850,32168837,0.000302,nopss_11k,fair,fair,0.008604,-96.49,-96.49 % less time of default solver time,28.49006623
2344.653,1900653,18.02107,2,18.02107,6.50187,29030070,0.001174,jan99jac120,fair,fair,0.032542,-96.39,-96.39 % less time of default solver time,27.71890971
215.1551,19.59017,18.47189,1,18.47189,1.639124,19932321,0.028709,cavity17,fair,fair,0.79361,-96.38,-96.38 % less time of default solver time,27.64324776
2276.313,386.2931,5.590216,2,5.090156,34.01407,36025721,0.002528,jan99jac040sc,fair,fair,0.069728,-96.37,-96.37 % less time of default solver time,27.58227848
2344.653,572.4558,8.68914,2,8.089644,32.01019,36025721,0.006163,jan99jac100sc,fair,fair,0.1683,-96.34,-96.34 % less time of default solver time,27.30812916
3725.25,53483.49,8.295805,3,8.295805,1.312846,36564232,0.048324,cryg10000,fair,fair,1.3192,-96.34,-96.34 % less time of default solver time,27.29906465
4709.566,33948,4.229349,3,4.530379,232820.3,36025721,0.07704,pesa,fair,fair,2.0776,-96.29,-96.29 % less time of default solver time,26.96780893
6721.188,80570.55,17.32272,2,17.9674,6.470739,32168837,0.003719,g7jac050sc,fair,fair,0.098392,-96.22,-96.22 % less time of default solver time,26.45657435
6827.318,93360220,25.32251,2,19.77358,34565.42,36564232,0.19204,g7jac080,fair,fair,4.8277,-96.02,-96.02 % less time of default solver time,25.13903353
7939.423,5.28E+12,38.60734,5,29.62305,20.60074,29030070,0.002771,nmos3,fair,fair,0.069358,-96,-96.0 % less time of default solver time,25.02995309
6721.188,80570.55,17.32272,2,17.9674,6.470739,19932321,0.003936,g7jac050sc,fair,fair,0.098392,-96,-96.0 % less time of default solver time,24.99796748
215.1551,39.50776,18.4702,9,18.4702,91.52795,19932321,0.038776,cavity22,fair,fair,0.96544,-95.98,-95.98 % less time of default solver time,24.89787497
215.1551,36.81352,18.46949,1,18.46949,74.07946,19932321,0.04265,cavity23,fair,fair,1.0435,-95.91,-95.91 % less time of default solver time,24.46658851
215.1551,44.55077,18.46773,1,18.46773,55.48681,19932321,0.061794,cavity25,fair,fair,1.4848,-95.84,-95.84 % less time of default solver time,24.0282228
2516.491,1.00E+20,20,1,20,56603850,36025721,0.00036,nopss_11k,fair,fair,0.008604,-95.82,-95.82 % less time of default solver time,23.9
43.2426,416.002,2.315972,2,2.318065,10007160,36025721,0.029521,cell1,fair,fair,0.70304,-95.8,-95.8 % less time of default solver time,23.81491142
2154.625,1663.263,8.886057,7,8.886057,71.63297,32168837,0.0014,viscoplastic1_C_4,fair,fair,0.032908,-95.75,-95.75 % less time of default solver time,23.50571429
215.1551,18.88889,29.22794,9,29.22794,34065.1,19932321,0.027277,cavity16,fair,fair,0.63559,-95.71,-95.71 % less time of default solver time,23.30131613
6721.188,80570.55,17.32272,2,17.9674,6.470739,36025721,0.004252,g7jac050sc,fair,fair,0.098392,-95.68,-95.68 % less time of default solver time,23.14016933
215.1551,24.76198,18.4718,9,18.4718,1.483984,19932321,0.034707,cavity18,fair,fair,0.79127,-95.61,-95.61 % less time of default solver time,22.79857089
6827.318,62951460,24.8499,2,19.77358,49955.62,36564232,0.12078,g7jac060,fair,fair,2.7435,-95.6,-95.6 % less time of default solver time,22.71485345
115.3713,285463.4,24.66798,1,24.66798,805168.4,36564232,0.014267,cz5108,fair,fair,0.32032,-95.55,-95.55 % less time of default solver time,22.45181187
2924.787,1.00E+20,20,1,20,140127100,36564232,0.000802,xingo_afonso_itaipu,fair,fair,0.017997,-95.54,-95.54 % less time of default solver time,22.44014963
103.1031,56.33406,18.66928,1,18.66928,54653.6,19932321,0.004674,cavity08,fair,fair,0.10273,-95.45,-95.45 % less time of default solver time,21.97903295
215.1551,29.14887,18.4708,1,18.4708,47160.15,19932321,0.037817,cavity21,fair,fair,0.8271,-95.43,-95.43 % less time of default solver time,21.87111616
2924.34,1.00E+20,20,1,20,34180740,36564232,0.000799,ww_vref_6405,fair,fair,0.017408,-95.41,-95.41 % less time of default solver time,21.78723404
4690.226,1.35E+12,36.1545,2,28.3416,14.50935,29030070,0.001609,igbt3,fair,fair,0.034771,-95.37,-95.37 % less time of default solver time,21.61031697
1426.706,44.30557,24.32602,5,24.09377,21278.24,29030070,0.000505,garon1,fair,fair,0.01076,-95.31,-95.31 % less time of default solver time,21.30693069
157.7643,39.69679,18.33813,1,18.33813,37638.68,19932321,0.015758,cavity13,fair,fair,0.333,-95.27,-95.27 % less time of default solver time,21.13212337
6827.318,535673000,26.32059,2,19.77358,8018.001,36564232,0.52063,g7jac140,fair,fair,10.915,-95.23,-95.23 % less time of default solver time,20.96498473
2344.653,572.4558,8.38811,2,8.089644,32.02051,19932321,0.025968,jan99jac120sc,fair,fair,0.53986,-95.19,-95.19 % less time of default solver time,20.78943315
192.2968,4605960,22.25839,1,22.25833,1,36564232,0.20198,cz20468,fair,fair,4.1895,-95.18,-95.18 % less time of default solver time,20.74215269
2924.787,1.00E+20,20,1,20,140127100,36025721,0.000905,xingo_afonso_itaipu,fair,fair,0.017997,-94.97,-94.97 % less time of default solver time,19.88618785
103.1031,46.90039,18.76616,9,18.76616,57.36077,69654763,0.002969,cavity07,fair,fair,0.057844,-94.87,-94.87 % less time of default solver time,19.48265409
5238.26,39168,4.291458,3,4.291458,270803.4,36564232,0.13136,big,fair,fair,2.5555,-94.86,-94.86 % less time of default solver time,19.45417174
4709.566,33948,4.229349,3,4.530379,232820.3,36564232,0.10969,pesa,fair,fair,2.0776,-94.72,-94.72 % less time of default solver time,18.94065093
3042.557,1.00E+20,20,1,20,173721400,69654763,0.000507,zeros_nopss_13k,fair,fair,0.009516,-94.67,-94.67 % less time of default solver time,18.76923077
215.1551,32.06832,18.47127,9,18.47127,217.3392,19932321,0.037393,cavity20,fair,fair,0.69697,-94.63,-94.63 % less time of default solver time,18.63905009
1711.529,386.2931,4.707724,2,4.817186,64.30901,29030070,0.000363,jan99jac020sc,fair,fair,0.006641,-94.53,-94.53 % less time of default solver time,18.29476584
3042.557,1.00E+20,20,1,20,173721400,36025721,0.000521,zeros_nopss_13k,fair,fair,0.009516,-94.53,-94.53 % less time of default solver time,18.26487524
215.1551,24.05054,18.47161,1,18.47161,37477.45,19932321,0.033518,cavity19,fair,fair,0.59992,-94.41,-94.41 % less time of default solver time,17.89844263
3693.732,30119.95,22.07428,1,20.89415,1.825854,36025721,0.3061,1win,fair,fair,5.2176,-94.13,-94.13 % less time of default solver time,17.04541
157.7643,37.07384,18.33821,9,18.33821,127.0413,19932321,0.016141,cavity12,fair,fair,0.25624,-93.7,-93.7 % less time of default solver time,15.87510068
249.1577,18404410,20.45239,1,20.45239,2.389409,36564232,0.5874,cz40948,fair,fair,8.9254,-93.42,-93.42 % less time of default solver time,15.19475655
6827.318,138457900,25.59061,2,19.77358,9874.285,36564232,0.26642,g7jac100,fair,fair,4.0286,-93.39,-93.39 % less time of default solver time,15.12123714
6827.318,242717800,26.10612,2,19.77358,17275.94,36564232,0.35048,g7jac120,fair,fair,5.2736,-93.35,-93.35 % less time of default solver time,15.04679297
2276.313,1061178,14.01906,2,14.01906,236137.5,29030070,0.000351,jan99jac040,fair,fair,0.005207,-93.26,-93.26 % less time of default solver time,14.83475783
2924.34,1.00E+20,20,1,20,34180740,19932321,0.001206,ww_vref_6405,fair,fair,0.017408,-93.07,-93.07 % less time of default solver time,14.4344942
2276.313,386.2931,5.590216,2,5.090156,34.01407,19932321,0.004919,jan99jac040sc,fair,fair,0.069728,-92.95,-92.95 % less time of default solver time,14.17523887
6721.188,80570.55,17.32272,2,17.9674,6.470739,69654763,0.006953,g7jac050sc,fair,fair,0.098392,-92.93,-92.93 % less time of default solver time,14.15101395
531.1134,12208740,21.60955,2,18.71334,56.81556,36564232,0.34619,mark3jac060,fair,fair,4.8834,-92.91,-92.91 % less time of default solver time,14.10612669
157.7643,23.0264,18.33547,1,18.33547,1.467786,19932321,0.014653,cavity11,fair,fair,0.20657,-92.91,-92.91 % less time of default solver time,14.09745445
3693.732,30119.95,22.07428,1,20.89415,1.825854,69654763,0.3804,1win,fair,fair,5.2176,-92.71,-92.71 % less time of default solver time,13.71608833
157.7643,62.81284,18.42593,1,18.4186,33.32586,36564232,0.077732,cavity15,fair,fair,1.0658,-92.71,-92.71 % less time of default solver time,13.71121289
2314.406,26524340,24.13064,2,19.29646,75008.05,36564232,0.01878,g7jac020,fair,fair,0.24685,-92.39,-92.39 % less time of default solver time,13.14430245
5251.685,890802,46.89656,1,45.99347,1922.782,29030070,0.000548,rajat27,fair,fair,0.00706,-92.24,-92.24 % less time of default solver time,12.88321168
2276.313,386.2931,5.590216,2,5.090156,34.01407,36564232,0.005415,jan99jac040sc,fair,fair,0.069728,-92.23,-92.23 % less time of default solver time,12.87682364
964.4461,13573.88,16.30513,2,17.01146,60.48911,29030070,0.000177,g7jac010sc,fair,fair,0.00226,-92.17,-92.17 % less time of default solver time,12.76836158
8917.951,1208498,75.74329,1,77.4584,670.0852,69654763,0.43172,rajat22,fair,fair,5.4974,-92.15,-92.15 % less time of default solver time,12.7337163
215.1551,19.59017,18.47189,1,18.47189,1.639124,36564232,0.063417,cavity17,fair,fair,0.79361,-92.01,-92.01 % less time of default solver time,12.51415236
215.1551,18.88889,29.22794,9,29.22794,34065.1,36564232,0.052343,cavity16,fair,fair,0.63559,-91.76,-91.76 % less time of default solver time,12.14278891
103.1031,85.13935,18.76616,9,18.76616,27.33333,36564232,0.026184,cavity09,fair,fair,0.3173,-91.75,-91.75 % less time of default solver time,12.11808738
2154.625,4.963469,6.153075,7,6.15286,71.75396,32168837,0.002061,viscoplastic1_C_1,fair,fair,0.024796,-91.69,-91.69 % less time of default solver time,12.03105289
2154.625,166.4818,7.886057,7,7.886057,71.69448,32168837,0.00278,viscoplastic1_C_3,fair,fair,0.033181,-91.62,-91.62 % less time of default solver time,11.93561151
531.1832,2097152,9.976185,2,13.15285,6822.776,69654763,0.000307,mark3jac020sc,fair,fair,0.003648,-91.58,-91.58 % less time of default solver time,11.88273616
103.1031,46.90039,18.76616,9,18.76616,57.36077,19932321,0.004881,cavity07,fair,fair,0.057844,-91.56,-91.56 % less time of default solver time,11.85085024
531.1832,2097152,9.976185,2,13.15285,6822.776,29030070,0.000308,mark3jac020sc,fair,fair,0.003648,-91.56,-91.56 % less time of default solver time,11.84415584
3042.557,1.00E+20,20,1,20,173721400,36564232,0.000804,zeros_nopss_13k,fair,fair,0.009516,-91.55,-91.55 % less time of default solver time,11.8358209
2154.625,16.8037,6.886057,7,6.886057,71.72423,32168837,0.003423,viscoplastic1_C_2,fair,fair,0.040066,-91.46,-91.46 % less time of default solver time,11.70493719
215.1551,24.76198,18.4718,9,18.4718,1.483984,36564232,0.07042,cavity18,fair,fair,0.79127,-91.1,-91.1 % less time of default solver time,11.23643851
103.1031,25.41258,18.65127,1,18.65127,8105.049,69654763,0.002156,cavity06,fair,fair,0.024206,-91.09,-91.09 % less time of default solver time,11.22727273
