lambda-max-by-magnitude-im,right-bandwidth,avgdistfromdiag,symmetry,n-dummy-rows,blocksize,max-nnzeros-per-row,diag-definite,avgnnzprow,lambda-max-by-magnitude-re,ellipse-cy,nnzup,ruhe75-bound,avg-diag-dist,nnz,lambda-max-by-im-part-im,left-bandwidth,norm1,sigma-min,upband,n-struct-unsymm,lambda-min-by-magnitude-im,diagonal-average,diagonal-dominance,dummy-rows,ritz-values-r,symmetry-snorm,symmetry-fanorm,symmetry-fsnorm,colours,lambda-max-by-im-part-re,col-variability,trace-abs,ritz-values-c,nnzeros,diag-zerostart,loband,positive-fraction,trace,min-nnzeros-per-row,diagonal-sign,row-variability,nrows,lambda-max-by-real-part-im,colour-offsets,n-colours,relsymm,diagonal-variance,departure,nnzlow,n-nonzero-diags,sigma-max,dummy-rows-kind,kappa,n-ritz-values,colour-set-sizes,sigma-diag-dist,symmetry-anorm,ellipse-ax,ellipse-ay,ellipse-cx,normF,normInf,lee95-bound,lambda-max-by-real-part-re,nnzdia,trace-asquared, time, solver, class
0,864,4,0,0,224,36,0,4,2.871652,0,2118,0.537087,460.3435,5976,0,864,5.727274,0.999999,864,0,0,0.25781,-1,0,0,0,0,0,0,2.87165,77.12,314.528,0,5976,1154,864,0.701299,314.528,2,1,77.12,1220,0,0,5,0,0.261669,0.000012,2638,1601,2.871652,0,6.203451,77,0,475474.4,0,1.935826,0,0.935826,18.80816,5.727273,0,2.871652,1220,0,0.000127,29030070,good
0,864,4,0,0,224,36,0,4,2.871652,0,2118,0.537087,460.3435,5976,0,864,5.727274,0.999999,864,0,0,0.25781,-1,0,0,0,0,0,0,2.87165,77.12,314.528,0,5976,1154,864,0.80303,314.528,2,1,77.12,1220,0,0,5,0,0.261669,0.000012,2638,1601,2.871652,0,6.203451,66,0,475474.4,0,1.935826,0,0.935826,18.80816,5.727273,0,2.871652,1220,0,0.000065,29030070,good
0,864,4,0,0,224,36,0,4,2.871652,0,2118,0.537087,460.3435,5976,0,864,5.727274,0.999999,864,0,0,0.25781,-1,0,0,0,0,0,0,2.87165,77.12,314.528,0,5976,1154,864,0.80303,314.528,2,1,77.12,1220,0,0,5,0,0.261669,0.000012,2638,1601,2.871652,0,6.203451,66,0,475474.4,0,1.935826,0,0.935826,18.80816,5.727273,0,2.871652,1220,0,0.000097,36025721,bad
0,18819,22,0,60,33,64,0,22,-0.732643,0,39304,17.81801,4280.93,799064,0,19503,34.01184,19.55117,18819,762756,0,0.001888,-32.32121,0,0,32.66232,268.5701,268.8942,0,1.978819,300.0004,66.36848,0,799064,19274,19503,0.375,-53.84781,1,0,300.0004,35152,0,0,19,0.045438,0.043152,351.0227,724608,11919,19.90955,1,1.086155,16,0,37217170,32.66232,2.001519,2.024554,0.027332,380.0447,32.32121,379.8155,2.03054,35152,174.1978,0.002239,29030070,bad
0,14761,72,0,0,2,925,0,72,63873.15,0,1637032,4.46E+11,7553.024,1665661,0,20403,3.45E+11,162466000,14761,1642416,0,0.003595,-6.48E+11,0,0,3.24E+11,3.15E+11,3.15E+11,0,63873.15,29.52899,82.09536,0,1665661,23,20403,0.5,-64.06837,2,0,33.84115,22835,0,0,13,0.013955,0.249761,4.46E+11,5794,15321,4.46E+11,0,6.975639,240,0,32044190,3.24E+11,63873.15,62271.72,-0.001082,4.46E+11,6.48E+11,4.46E+11,63873.15,22835,-1520.024,0.003849,32168839,bad
0,14761,72,0,0,2,925,0,72,63873.15,0,1637032,4.46E+11,7553.024,1665661,0,20403,3.45E+11,162466000,14761,1642416,0,0.003595,-6.48E+11,0,0,3.24E+11,3.15E+11,3.15E+11,0,63873.15,29.52899,82.09536,0,1665661,23,20403,0.5,-64.06837,2,0,33.84115,22835,0,0,13,0.013955,0.249761,4.46E+11,5794,15321,4.46E+11,0,6.975639,240,0,32044190,3.24E+11,63873.15,62271.72,-0.001082,4.46E+11,6.48E+11,4.46E+11,63873.15,22835,-1520.024,0.004676,29030070,bad
0,14761,72,0,0,2,925,0,72,63873.15,0,1637032,4.46E+11,7553.024,1665661,0,20403,3.45E+11,162466000,14761,1642416,0,0.003595,-6.48E+11,0,0,3.24E+11,3.15E+11,3.15E+11,0,63873.15,29.52899,82.09536,0,1665661,23,20403,0.5,-64.06837,2,0,33.84115,22835,0,0,13,0.013955,0.249761,4.46E+11,5794,15321,4.46E+11,0,6.975639,240,0,32044190,3.24E+11,63873.15,62271.72,-0.001082,4.46E+11,6.48E+11,4.46E+11,63873.15,22835,-1520.024,0.006783,69654763,bad
0,14761,72,0,0,2,925,0,72,63873.15,0,1637032,4.46E+11,7553.024,1665661,0,20403,3.45E+11,162466000,14761,1642416,0,0.003595,-6.48E+11,0,0,3.24E+11,3.15E+11,3.15E+11,0,63873.15,29.52899,82.09536,0,1665661,23,20403,0.5,-64.06837,2,0,33.84115,22835,0,0,13,0.013955,0.249761,4.46E+11,5794,15321,4.46E+11,0,6.975639,240,0,32044190,3.24E+11,63873.15,62271.72,-0.001082,4.46E+11,6.48E+11,4.46E+11,63873.15,22835,-1520.024,0.011566,36025721,bad
0,14761,72,0,0,2,925,0,72,63873.15,0,1637032,4.46E+11,7553.024,1665661,0,20403,3.45E+11,162466000,14761,1642416,0,0.003595,-6.48E+11,0,0,3.24E+11,3.15E+11,3.15E+11,0,63873.15,29.52899,82.09536,0,1665661,23,20403,0.5,-64.06837,2,0,33.84115,22835,0,0,13,0.013955,0.249761,4.46E+11,5794,15321,4.46E+11,0,6.975639,240,0,32044190,3.24E+11,63873.15,62271.72,-0.001082,4.46E+11,6.48E+11,4.46E+11,63873.15,22835,-1520.024,0.003942,37052868,bad
0,14761,75,0,0,2,1051,0,75,71379.6,0,1706195,9.45E+11,7558.659,1734811,0,20403,8.87E+11,126009600,14761,1711606,0,0.0038,-1.3E+12,0,0,6.51E+11,6.68E+11,6.68E+11,0,71379.6,22.54758,86.77534,0,1734811,23,20403,0.525,-68.54304,2,0,30.24526,22835,0,0,13,0.013376,0.270774,9.45E+11,5781,15310,9.45E+11,0,5.138528,240,0,32023820,6.51E+11,71379.54,73214.51,1.696112,9.45E+11,1.3E+12,9.45E+11,71379.6,22835,-3769.783,0.004275,29030070,bad
0,14761,75,0,0,2,1051,0,75,71379.6,0,1706195,9.45E+11,7558.659,1734811,0,20403,8.87E+11,126009600,14761,1711606,0,0.0038,-1.3E+12,0,0,6.51E+11,6.68E+11,6.68E+11,0,71379.6,22.54758,86.77534,0,1734811,23,20403,0.525,-68.54304,2,0,30.24526,22835,0,0,13,0.013376,0.270774,9.45E+11,5781,15310,9.45E+11,0,5.138528,240,0,32023820,6.51E+11,71379.54,73214.51,1.696112,9.45E+11,1.3E+12,9.45E+11,71379.6,22835,-3769.783,0.006731,69654763,bad
0,14761,75,0,0,2,1051,0,75,71379.6,0,1706195,9.45E+11,7558.659,1734811,0,20403,8.87E+11,126009600,14761,1711606,0,0.0038,-1.3E+12,0,0,6.51E+11,6.68E+11,6.68E+11,0,71379.6,22.54758,86.77534,0,1734811,23,20403,0.525,-68.54304,2,0,30.24526,22835,0,0,13,0.013376,0.270774,9.45E+11,5781,15310,9.45E+11,0,5.138528,240,0,32023820,6.51E+11,71379.54,73214.51,1.696112,9.45E+11,1.3E+12,9.45E+11,71379.6,22835,-3769.783,0.011458,36025721,bad
0,15047,13,0,0,4,153,0,13,1,0,215655,160569700,6827.318,475296,0,14782,242717800,160572900,15047,424696,0,136973.5,-495232000,0,0,247616000,854663500,906448000,0,1,26.10612,4869408000,0,475296,35550,14782,0.066667,-4869369000,2,0,19.77358,35550,0,0,26,0.10646,1595804,1208677000,224091,4180,211791100,0,17275.94,30,0,120399000,247616000,27469850,3095.79,-27466530,1245832000,495232000,1208677000,12.95214,35550,9.12E+16,0.065678,7285384,good
0,15047,13,0,0,4,153,0,13,1,0,215655,160569700,6827.318,475296,0,14782,242717800,160572900,15047,424696,0,136973.5,-495232000,0,0,247616000,854663500,906448000,0,1,26.10612,4869408000,0,475296,35550,14782,0.066667,-4869369000,2,0,19.77358,35550,0,0,26,0.10646,1595804,1208677000,224091,4180,211791100,0,17275.94,30,0,120399000,247616000,27469850,3095.79,-27466530,1245832000,495232000,1208677000,12.95214,35550,9.12E+16,0.060575,85483012,good
0,15047,13,0,0,4,153,0,13,1,0,215655,160569700,6827.318,475296,0,14782,242717800,160572900,15047,424696,0,136973.5,-495232000,0,0,247616000,854663500,906448000,0,1,26.10612,4869408000,0,475296,35550,14782,0.066667,-4869369000,2,0,19.77358,35550,0,0,26,0.10646,1595804,1208677000,224091,4180,211791100,0,17275.94,30,0,120399000,247616000,27469850,3095.79,-27466530,1245832000,495232000,1208677000,12.95214,35550,9.12E+16,0.06287,29030069,good
0,15047,13,0,0,4,153,0,13,1,0,215655,160569700,6827.318,475296,0,14782,242717800,160572900,15047,424696,0,136973.5,-495232000,0,0,247616000,854663500,906448000,0,1,26.10612,4869408000,0,475296,35550,14782,0.066667,-4869369000,2,0,19.77358,35550,0,0,26,0.10646,1595804,1208677000,224091,4180,211791100,0,17275.94,30,0,120399000,247616000,27469850,3095.79,-27466530,1245832000,495232000,1208677000,12.95214,35550,9.12E+16,0.049374,29030070,good
0,15047,13,0,0,4,153,0,13,1,0,215655,160569700,6827.318,475296,0,14782,242717800,160572900,15047,424696,0,136973.5,-495232000,0,0,247616000,854663500,906448000,0,1,26.10612,4869408000,0,475296,35550,14782,0.066667,-4869369000,2,0,19.77358,35550,0,0,26,0.10646,1595804,1208677000,224091,4180,211791100,0,17275.94,30,0,120399000,247616000,27469850,3095.79,-27466530,1245832000,495232000,1208677000,12.95214,35550,9.12E+16,0.055931,81986705,good
0,15047,13,0,0,4,153,0,13,1,0,215655,160569700,6827.318,475296,0,14782,242717800,160572900,15047,424696,0,136973.5,-495232000,0,0,247616000,854663500,906448000,0,1,26.10612,4869408000,0,475296,35550,14782,0.066667,-4869369000,2,0,19.77358,35550,0,0,26,0.10646,1595804,1208677000,224091,4180,211791100,0,17275.94,30,0,120399000,247616000,27469850,3095.79,-27466530,1245832000,495232000,1208677000,12.95214,35550,9.12E+16,0.064651,37052870,good
0,15047,13,0,0,4,153,0,13,1,0,215655,160569700,6827.318,475296,0,14782,242717800,160572900,15047,424696,0,136973.5,-495232000,0,0,247616000,854663500,906448000,0,1,26.10612,4869408000,0,475296,35550,14782,0.066667,-4869369000,2,0,19.77358,35550,0,0,26,0.10646,1595804,1208677000,224091,4180,211791100,0,17275.94,30,0,120399000,247616000,27469850,3095.79,-27466530,1245832000,495232000,1208677000,12.95214,35550,9.12E+16,0.062558,37052871,good
0,15047,13,0,0,4,153,0,13,1,0,215655,160569700,6827.318,475296,0,14782,242717800,160572900,15047,424696,0,136973.5,-495232000,0,0,247616000,854663500,906448000,0,1,26.10612,4869408000,0,475296,35550,14782,0.066667,-4869369000,2,0,19.77358,35550,0,0,26,0.10646,1595804,1208677000,224091,4180,211791100,0,17275.94,30,0,120399000,247616000,27469850,3095.79,-27466530,1245832000,495232000,1208677000,12.95214,35550,9.12E+16,0.063475,37052869,good
0,15047,13,0,0,4,153,0,13,1,0,215655,160569700,6827.318,475296,0,14782,242717800,160572900,15047,424696,0,136973.5,-495232000,0,0,247616000,854663500,906448000,0,1,26.10612,4869408000,0,475296,35550,14782,0.066667,-4869369000,2,0,19.77358,35550,0,0,26,0.10646,1595804,1208677000,224091,4180,211791100,0,17275.94,30,0,120399000,247616000,27469850,3095.79,-27466530,1245832000,495232000,1208677000,12.95214,35550,9.12E+16,0.066653,37052868,good
0,8500,235,0,0,414,512,0,235,-74.91677,0,21749,100835.9,11121.76,4396996,0,17339,200000,27616.45,8500,4358824,0,11.25556,-200000,0,0,150000,226729,232787.8,0,34608.1,18.4023,210433.9,0,4396996,18696,17339,0.415094,-135995.9,3,0,18.4023,18696,0,0,8,0.008681,180.8757,279489.9,4356551,10465,151252,0,5.92892,53,0,517127600,200000,36477.56,50416.02,-1869.46,324955.6,200000,320643.2,34608.1,18696,2784113000,0.010226,29030070,bad
0,8500,235,0,0,414,512,0,235,-74.91677,0,21749,100835.9,11121.76,4396996,0,17339,200000,27616.45,8500,4358824,0,11.25556,-200000,0,0,150000,226729,232787.8,0,34608.1,18.4023,210433.9,0,4396996,18696,17339,0.415094,-135995.9,3,0,18.4023,18696,0,0,8,0.008681,180.8757,279489.9,4356551,10465,151252,0,5.92892,53,0,517127600,200000,36477.56,50416.02,-1869.46,324955.6,200000,320643.2,34608.1,18696,2784113000,0.015166,69654763,bad
0,8500,235,0,0,414,512,0,235,-74.91677,0,21749,100835.9,11121.76,4396996,0,17339,200000,27616.45,8500,4358824,0,11.25556,-200000,0,0,150000,226729,232787.8,0,34608.1,18.4023,210433.9,0,4396996,18696,17339,0.415094,-135995.9,3,0,18.4023,18696,0,0,8,0.008681,180.8757,279489.9,4356551,10465,151252,0,5.92892,53,0,517127600,200000,36477.56,50416.02,-1869.46,324955.6,200000,320643.2,34608.1,18696,2784113000,0.021291,36025721,bad
0,127,6,0,64,72,128,0,6,1,0,4879,7,53.16667,11550,0,64,63,0.999994,127,0,0,0.068427,-0.000003,0,0,0,0,0,0,0.999999,18.37362,127.0003,0,11550,1856,64,0.83871,126.9997,1,0,18.37362,1856,0,0,5,0,0.252477,7.937254,4815,192,8,0,16421840000,62,0,3541.361,0,0.500001,0,0.499999,13.78405,2,0,1,1856,0,0.00156,32168839,bad
0,0,1,0,4028,1,1,1,1,0.00363,0,0,0.000978,0,4028,0,0,0.027316,0.000978,0,0,0,0.000078,0,0,0,0,0,0,0,0.000268,7.835968,0.313396,0,4028,4028,0,1,0.313396,1,2,7.835968,4028,0,0,1,0,0.000637,0,0,1,0.027316,1,1872353,91,0,0,0,0.013658,0,0.013658,0.040709,0.027316,0,0.027316,4028,0,0.000073,36564232,bad
0,93,7,0,0,4,41,0,7,40000,0,309,9999.321,51.21127,742,0,90,80503.46,41.86612,93,0,0,1220.2,-20000.41,0,0,0,0,0,0,40000,74.4427,122020,0,742,99,90,0.810811,121996,2,0,74.4427,100,0,0,7,0,6820.154,60000,333,142,50002.45,0,9.16E+11,148,0,5547.779,0,20000.5,500.492,19999.5,91659.22,80507.31,0,40000,100,0,0.000103,36025721,bad
0,0,35,0,1,1,42,1,35,0,0,0,0,346.8,887937,0,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.69476,0,0,887937,24696,572,1,0,1,2,27.69476,24696,0,0,21,0,0,0,863241,50,0,1,39.64705,45,0,531090.7,0,0,0,0,0,0,0,0,24696,0,0.004883,29030070,bad
0,0,29,0,25,1,90,1,29,215955100,0,0,1682447000,1913.373,519260,0,5144,6743057000,1684358000,0,501899,0,93825210,-1916859000,0,0,4162187000,6779484000,19843540000,0,24226860,27.93371,1.63E+12,0,519260,17361,5144,1,1.63E+12,1,2,27.42213,17361,0,0,23,0.033434,105974100,9587638000,501899,3730,2943283000,1,1173.671,41,0,15981320,2722788000,1120499000,44180310,1122410000,20969680000,5064322000,9587638000,2242909000,17361,3.48E+20,0.03814,45869639,good
0,0,29,0,25,1,90,1,29,215955100,0,0,1682447000,1913.373,519260,0,5144,6743057000,1684358000,0,501899,0,93825210,-1916859000,0,0,4162187000,6779484000,19843540000,0,24226860,27.93371,1.63E+12,0,519260,17361,5144,1,1.63E+12,1,2,27.42213,17361,0,0,23,0.033434,105974100,9587638000,501899,3730,2943283000,1,1173.671,41,0,15981320,2722788000,1120499000,44180310,1122410000,20969680000,5064322000,9587638000,2242909000,17361,3.48E+20,0.034416,45869638,good
0,0,29,0,25,1,90,1,29,215955100,0,0,1682447000,1913.373,519260,0,5144,6743057000,1684358000,0,501899,0,93825210,-1916859000,0,0,4162187000,6779484000,19843540000,0,24226860,27.93371,1.63E+12,0,519260,17361,5144,1,1.63E+12,1,2,27.42213,17361,0,0,23,0.033434,105974100,9587638000,501899,3730,2943283000,1,1173.671,41,0,15981320,2722788000,1120499000,44180310,1122410000,20969680000,5064322000,9587638000,2242909000,17361,3.48E+20,0.03618,45869637,good
0,0,29,0,25,1,90,1,29,215955100,0,0,1682447000,1913.373,519260,0,5144,6743057000,1684358000,0,501899,0,93825210,-1916859000,0,0,4162187000,6779484000,19843540000,0,24226860,27.93371,1.63E+12,0,519260,17361,5144,1,1.63E+12,1,2,27.42213,17361,0,0,23,0.033434,105974100,9587638000,501899,3730,2943283000,1,1173.671,41,0,15981320,2722788000,1120499000,44180310,1122410000,20969680000,5064322000,9587638000,2242909000,17361,3.48E+20,0.043753,36025724,good
0,0,29,0,25,1,90,1,29,215955100,0,0,1682447000,1913.373,519260,0,5144,6743057000,1684358000,0,501899,0,93825210,-1916859000,0,0,4162187000,6779484000,19843540000,0,24226860,27.93371,1.63E+12,0,519260,17361,5144,1,1.63E+12,1,2,27.42213,17361,0,0,23,0.033434,105974100,9587638000,501899,3730,2943283000,1,1173.671,41,0,15981320,2722788000,1120499000,44180310,1122410000,20969680000,5064322000,9587638000,2242909000,17361,3.48E+20,0.040778,32168838,good
0,0,29,0,25,1,90,1,29,215955100,0,0,1682447000,1913.373,519260,0,5144,6743057000,1684358000,0,501899,0,93825210,-1916859000,0,0,4162187000,6779484000,19843540000,0,24226860,27.93371,1.63E+12,0,519260,17361,5144,1,1.63E+12,1,2,27.42213,17361,0,0,23,0.033434,105974100,9587638000,501899,3730,2943283000,1,1173.671,41,0,15981320,2722788000,1120499000,44180310,1122410000,20969680000,5064322000,9587638000,2242909000,17361,3.48E+20,0.040876,32168837,good
0,0,29,0,25,1,90,1,29,215955100,0,0,1682447000,1913.373,519260,0,5144,6743057000,1684358000,0,501899,0,93825210,-1916859000,0,0,4162187000,6779484000,19843540000,0,24226860,27.93371,1.63E+12,0,519260,17361,5144,1,1.63E+12,1,2,27.42213,17361,0,0,23,0.033434,105974100,9587638000,501899,3730,2943283000,1,1173.671,41,0,15981320,2722788000,1120499000,44180310,1122410000,20969680000,5064322000,9587638000,2242909000,17361,3.48E+20,0.043521,88865076,good
0,0,29,0,25,1,90,1,29,215955100,0,0,1682447000,1913.373,519260,0,5144,6743057000,1684358000,0,501899,0,93825210,-1916859000,0,0,4162187000,6779484000,19843540000,0,24226860,27.93371,1.63E+12,0,519260,17361,5144,1,1.63E+12,1,2,27.42213,17361,0,0,23,0.033434,105974100,9587638000,501899,3730,2943283000,1,1173.671,41,0,15981320,2722788000,1120499000,44180310,1122410000,20969680000,5064322000,9587638000,2242909000,17361,3.48E+20,0.032698,88865077,good
0,0,29,0,25,1,90,1,29,215955100,0,0,1682447000,1913.373,519260,0,5144,6743057000,1684358000,0,501899,0,93825210,-1916859000,0,0,4162187000,6779484000,19843540000,0,24226860,27.93371,1.63E+12,0,519260,17361,5144,1,1.63E+12,1,2,27.42213,17361,0,0,23,0.033434,105974100,9587638000,501899,3730,2943283000,1,1173.671,41,0,15981320,2722788000,1120499000,44180310,1122410000,20969680000,5064322000,9587638000,2242909000,17361,3.48E+20,0.03692,45869640,good
0,0,29,0,25,1,90,1,29,215955100,0,0,1682447000,1913.373,519260,0,5144,6743057000,1684358000,0,501899,0,93825210,-1916859000,0,0,4162187000,6779484000,19843540000,0,24226860,27.93371,1.63E+12,0,519260,17361,5144,1,1.63E+12,1,2,27.42213,17361,0,0,23,0.033434,105974100,9587638000,501899,3730,2943283000,1,1173.671,41,0,15981320,2722788000,1120499000,44180310,1122410000,20969680000,5064322000,9587638000,2242909000,17361,3.48E+20,0.04202,36025721,good
0,0,1,0,12639,1,79,0,1,0,0,0,19.51677,4653.076,15682,0,12772,83,9.27763,0,0,0,0,-110,0,0,0,0,0,0,0,0.90309,0,0,15682,0,12772,0.5125,0,1,10,0.90309,13332,0,0,7,0,0,62.18521,2350,2105,19.77731,1,10.52411,240,0,97107330,0,0.235408,0.226803,0.025134,63.65532,110,0,0,13332,0,0.015622,7285381,bad
0,0,1,0,12639,1,79,0,1,0,0,0,19.51677,4653.076,15682,0,12772,83,9.27763,0,0,0,0,-110,0,0,0,0,0,0,0,0.90309,0,0,15682,0,12772,0.5125,0,1,10,0.90309,13332,0,0,7,0,0,62.18521,2350,2105,19.77731,1,10.52411,240,0,97107330,0,0.235408,0.226803,0.025134,63.65532,110,0,0,13332,0,0.02333,32168839,bad
0,0,1,0,12639,1,79,0,1,0,0,0,19.51677,4653.076,15682,0,12772,83,9.27763,0,0,0,0,-110,0,0,0,0,0,0,0,0.90309,0,0,15682,0,12772,0.5125,0,1,10,0.90309,13332,0,0,7,0,0,62.18521,2350,2105,19.77731,1,10.52411,240,0,97107330,0,0.235408,0.226803,0.025134,63.65532,110,0,0,13332,0,0.026305,7285382,bad
0,0,1,0,12639,1,79,0,1,0,0,0,19.51677,4653.076,15682,0,12772,83,9.27763,0,0,0,0,-110,0,0,0,0,0,0,0,0.90309,0,0,15682,0,12772,0.5125,0,1,10,0.90309,13332,0,0,7,0,0,62.18521,2350,2105,19.77731,1,10.52411,240,0,97107330,0,0.235408,0.226803,0.025134,63.65532,110,0,0,13332,0,0.021018,36564232,bad
0,0,1,0,12639,1,79,0,1,0,0,0,19.51677,4653.076,15682,0,12772,83,9.27763,0,0,0,0,-110,0,0,0,0,0,0,0,0.90309,0,0,15682,0,12772,0.5125,0,1,10,0.90309,13332,0,0,7,0,0,62.18521,2350,2105,19.77731,1,10.52411,240,0,97107330,0,0.235408,0.226803,0.025134,63.65532,110,0,0,13332,0,0.026146,7285383,bad
0,0,1,0,12639,1,79,0,1,0,0,0,19.51677,4653.076,15682,0,12772,83,9.27763,0,0,0,0,-110,0,0,0,0,0,0,0,0.90309,0,0,15682,0,12772,0.5125,0,1,10,0.90309,13332,0,0,7,0,0,62.18521,2350,2105,19.77731,1,10.52411,240,0,97107330,0,0.235408,0.226803,0.025134,63.65532,110,0,0,13332,0,0.013955,69654763,bad
0,0,1,0,12639,1,79,0,1,0,0,0,19.51677,4653.076,15682,0,12772,83,9.27763,0,0,0,0,-110,0,0,0,0,0,0,0,0.90309,0,0,15682,0,12772,0.5125,0,1,10,0.90309,13332,0,0,7,0,0,62.18521,2350,2105,19.77731,1,10.52411,240,0,97107330,0,0.235408,0.226803,0.025134,63.65532,110,0,0,13332,0,0.011587,19932323,good
0,0,1,0,12639,1,79,0,1,0,0,0,19.51677,4653.076,15682,0,12772,83,9.27763,0,0,0,0,-110,0,0,0,0,0,0,0,0.90309,0,0,15682,0,12772,0.5125,0,1,10,0.90309,13332,0,0,7,0,0,62.18521,2350,2105,19.77731,1,10.52411,240,0,97107330,0,0.235408,0.226803,0.025134,63.65532,110,0,0,13332,0,0.011424,19932324,good
0,0,1,0,12639,1,79,0,1,0,0,0,19.51677,4653.076,15682,0,12772,83,9.27763,0,0,0,0,-110,0,0,0,0,0,0,0,0.90309,0,0,15682,0,12772,0.5125,0,1,10,0.90309,13332,0,0,7,0,0,62.18521,2350,2105,19.77731,1,10.52411,240,0,97107330,0,0.235408,0.226803,0.025134,63.65532,110,0,0,13332,0,0.024335,36025721,bad
0,0,1,0,12639,1,79,0,1,0,0,0,19.51677,4653.076,15682,0,12772,83,9.27763,0,0,0,0,-110,0,0,0,0,0,0,0,0.90309,0,0,15682,0,12772,0.5125,0,1,10,0.90309,13332,0,0,7,0,0,62.18521,2350,2105,19.77731,1,10.52411,240,0,97107330,0,0.235408,0.226803,0.025134,63.65532,110,0,0,13332,0,0.032732,37052868,bad
0,257,12,0,17,24,29,0,12,-1.001199,0,9961,2.400475,89.06944,21509,0,254,3.18624,2.400713,257,0,0,0.552842,-6.369334,0,0,0,0,0,0,-0.707107,25.07409,939.8315,0,21509,1700,254,0,-939.8315,1,-2,25.07409,1700,0,0,11,0,0.292847,27.94823,9848,72,2.558648,1,7176.636,12,0,20696.07,0,0.853371,0.752868,-0.853608,41.23106,6.369334,0,-0.00024,1700,0,0.006861,32168839,bad
0,257,12,0,17,24,29,0,12,-1.001199,0,9961,2.400475,89.06944,21509,0,254,3.18624,2.400713,257,0,0,0.552842,-6.369334,0,0,0,0,0,0,-0.707107,25.07409,939.8315,0,21509,1700,254,0,-939.8315,1,-2,25.07409,1700,0,0,11,0,0.292847,27.94823,9848,72,2.558648,1,7176.636,12,0,20696.07,0,0.853371,0.752868,-0.853608,41.23106,6.369334,0,-0.00024,1700,0,0.004731,36564232,bad
0,257,12,0,17,24,29,0,12,-1.001199,0,9961,2.400475,89.06944,21509,0,254,3.18624,2.400713,257,0,0,0.552842,-6.369334,0,0,0,0,0,0,-0.707107,25.07409,939.8315,0,21509,1700,254,0,-939.8315,1,-2,25.07409,1700,0,0,11,0,0.292847,27.94823,9848,72,2.558648,1,7176.636,12,0,20696.07,0,0.853371,0.752868,-0.853608,41.23106,6.369334,0,-0.00024,1700,0,0.004026,69654763,bad
0,31200,4,0,4904,216,2629,0,4,127.7965,0,53381,88.74624,13386.58,138141,0,31200,2670,88.74629,31200,0,0,0,-7882,0,0,5276,313.624,657.6078,0,127.7965,0.60206,0,0,138141,0,31200,0.571429,0,1,10,0.60206,31379,0,0,21,1,0,443.4888,53381,46259,182.2487,1,2580026,49,0,426989800,2606,112.662,0,15.13441,728.5657,7882,443.5313,127.7965,31379,334088,0.03187,29030070,good
0,31200,4,0,4904,216,2629,0,4,127.7965,0,53381,88.74624,13386.58,138141,0,31200,2670,88.74629,31200,0,0,0,-7882,0,0,5276,313.624,657.6078,0,127.7965,0.60206,0,0,138141,0,31200,0.571429,0,1,10,0.60206,31379,0,0,21,1,0,443.4888,53381,46259,182.2487,1,2580026,49,0,426989800,2606,112.662,0,15.13441,728.5657,7882,443.5313,127.7965,31379,334088,0.036069,37052870,good
0,100,8,0,0,99,9,1,8,1036820,0,38612,268724.7,66.22222,87025,0,100,1659740,847839.9,100,0,0,11366.17,-3933.092,0,0,0,0,0,0,1036820,1.428485,111399800,0,87025,9801,100,1,111399800,4,2,1.868414,9801,0,0,8,0,46490.49,197331.3,38612,9,1037254,0,1.790352,49,0,10920.05,0,228852.5,0,807967.7,4996108,1663674,0,1036820,9801,0,0.00588,32168839,good
0,100,8,0,0,99,9,1,8,1036820,0,38612,268724.7,66.22222,87025,0,100,1659740,847839.9,100,0,0,11366.17,-3933.092,0,0,0,0,0,0,1036820,1.428485,111399800,0,87025,9801,100,1,111399800,4,2,1.868414,9801,0,0,8,0,46490.49,197331.3,38612,9,1037254,0,1.790352,49,0,10920.05,0,228852.5,0,807967.7,4996108,1663674,0,1036820,9801,0,0.004354,36025721,good
0,202,3,0,4,21,13,0,3,1000,0,581,23638.74,102.0418,1608,0,329,2004013,23638.89,202,0,0,30361.99,-30291.55,0,0,0,0,0,0,1,36.09691,13055660,0,1608,430,329,0.868132,13055660,1,1,36.09691,430,0,0,4,0,138532.3,36698.58,597,311,2001004,0,13738600,91,0,25586.49,0,1000533,0.823563,1000472,4138865,2004013,0,2001004,430,0,0.000227,36025721,bad
0,100,8,0,0,99,9,1,8,10710.15,0,38612,7476.959,66.22222,87025,0,100,13314.43,7477.033,100,0,0,322.1819,0,0,0,0,0,0,0,10710.15,1.051774,3157705,0,87025,9801,100,1,3157705,4,2,1.258432,9801,0,0,8,0,605.7066,1255.583,38612,9,10714.88,0,145010.6,34,0,10920.05,0,5355.036,0,5355.11,71870.67,12921.16,0,10710.15,9801,0,0.008251,36564232,good
0,100,8,0,0,99,9,1,8,10710.15,0,38612,7476.959,66.22222,87025,0,100,13314.43,7477.033,100,0,0,322.1819,0,0,0,0,0,0,0,10710.15,1.051774,3157705,0,87025,9801,100,1,3157705,4,2,1.258432,9801,0,0,8,0,605.7066,1255.583,38612,9,10714.88,0,145010.6,34,0,10920.05,0,5355.036,0,5355.11,71870.67,12921.16,0,10710.15,9801,0,0.00647,69654763,good
