config,nprocs,solverid,solvername,name,count,maxtime,avg time/solve,maxflops,messages,avgmsglen,reductions,max mflop/s
s1000_g1e5,768,36564233,bicg/asm/overlap1,KSPSolve,1,1.9071e-01,1.907100e-01,1.32e+08,1.6e+06,1.2e+03,4.3e+02,514029
s1000_g1e5,768,36564232,bicg/asm/overlap0,KSPSolve,1,8.1879e-02,8.187900e-02,6.12e+07,3.8e+05,1.2e+03,2.2e+02,555688
s1000_g1e5,768,36564235,bicg/asm/overlap3,KSPSolve,1,1.2071e-01,1.207100e-01,4.32e+07,7.7e+05,1.9e+03,1.4e+02,265478
s1000_g1e5,768,36564234,bicg/asm/overlap2,KSPSolve,1,2.3456e-01,2.345600e-01,1.43e+08,2.5e+06,1.3e+03,4.4e+02,454137
s1000_g1e5,768,75830647,ibcgs/asm/overlap1,KSPSolve,1,1.6,1.600000e+00,2.03e+09,2.3e+07,1.2e+03,3.9e+03,928795
s1000_g1e5,768,75830646,ibcgs/asm/overlap0,KSPSolve,1,4.5,4.500000e+00,6.36e+09,3.8e+07,1.2e+03,1.3e+04,1030963
s1000_g1e5,768,95762355,cg/asm/overlap0,KSPSolve,1,4.9,4.900000e+00,4.79e+09,3.0e+07,1.2e+03,3.0e+04,714153
s1000_g1e5,768,95762354,cg/asm/overlap1,KSPSolve,1,6.1,6.100000e+00,5.02e+09,5.9e+07,1.2e+03,3.0e+04,610010
s1000_g1e5,768,95762353,cg/asm/overlap2,KSPSolve,1,7.5,7.500000e+00,5.26e+09,8.8e+07,1.2e+03,3.0e+04,517990
s1000_g1e5,768,95762352,cg/asm/overlap3,KSPSolve,1,8.4,8.400000e+00,5.50e+09,8.8e+07,1.6e+03,3.0e+04,485208
s1000_g1e5,768,45869640,fgmres/asm/overlap1,KSPSolve,1,9.6,9.600000e+00,8.06e+09,6.0e+07,1.2e+03,2.0e+04,623459
s1000_g1e5,768,25185158,ibcgs/none,KSPSolve,1,3.5,3.500000e+00,4.70e+09,4.7e+07,1.2e+03,1.6e+04,978877
s1000_g1e5,192,75830645,ibcgs/asm/overlap3,KSPSolve,1,2.3,2.300000e+00,4.24e+10,4.2e+07,3.2e+03,2.0e+04,343298
s1000_g1e5,192,75830644,ibcgs/asm/overlap2,KSPSolve,1,1.1,1.100000e+00,2.10e+10,2.1e+07,2.4e+03,1.0e+04,335453
s1000_g1e5,192,11256942,tfqmr/asm/overlap0,KSPSolve,1,7.0,7.000000e+00,3.81e+10,1.4e+07,2.3e+03,3.0e+04,102777
s1000_g1e5,192,11256943,tfqmr/asm/overlap3,KSPSolve,1,7.7,7.700000e+00,4.09e+10,4.2e+07,3.2e+03,3.0e+04,98727
s1000_g1e5,192,11256941,tfqmr/asm/overlap1,KSPSolve,1,7.3,7.300000e+00,3.90e+10,2.8e+07,2.3e+03,3.0e+04,100497
s1000_g1e5,192,11256944,tfqmr/asm/overlap2,KSPSolve,1,7.6,7.600000e+00,4.00e+10,4.2e+07,2.4e+03,3.0e+04,98608
s1000_g1e5,192,45869639,fgmres/asm/overlap0,KSPSolve,1,4.2,4.200000e+00,3.09e+10,7.4e+06,2.3e+03,2.0e+04,137240
s1000_g1e5,192,45869638,fgmres/asm/overlap3,KSPSolve,1,4.6,4.600000e+00,3.23e+10,2.1e+07,3.2e+03,2.0e+04,131383
s1000_g1e5,192,45869637,fgmres/asm/overlap2,KSPSolve,1,4.5,4.500000e+00,3.18e+10,2.1e+07,2.4e+03,2.0e+04,132518
s1000_g1e5,192,18524981,ibcgs/bjacobi,KSPSolve,1,5.2,5.200000e+00,1.07e+10,3.8e+06,2.3e+03,5.4e+03,386675
s1000_g1e5,192,89269802,lgmres/asm/overlap1,KSPSolve,1,4.2,4.200000e+00,3.10e+10,1.4e+07,2.3e+03,2.1e+04,136569
s1000_g1e5,192,89269803,lgmres/asm/overlap2,KSPSolve,1,4.4,4.400000e+00,3.15e+10,2.0e+07,2.4e+03,2.1e+04,133396
s1000_g1e5,192,89269801,lgmres/asm/overlap0,KSPSolve,1,4.1,4.100000e+00,3.06e+10,6.9e+06,2.3e+03,2.1e+04,139331
s1000_g1e5,192,89269804,lgmres/asm/overlap3,KSPSolve,1,4.5,4.500000e+00,3.19e+10,2.0e+07,3.2e+03,2.1e+04,132433
s1000_g1e5,192,1216556,ibcgs/jacobi,KSPSolve,1,7.0,7.000000e+00,1.52e+10,9.1e+06,2.3e+03,1.3e+04,407238
s1000_g1e5,192,30870723,gmres/asm/overlap1,KSPSolve,1,4.4,4.400000e+00,3.17e+10,1.5e+07,2.3e+03,2.0e+04,134453
s1000_g1e5,192,30870722,gmres/asm/overlap0,KSPSolve,1,4.3,4.300000e+00,3.12e+10,7.4e+06,2.3e+03,2.0e+04,137010
s1000_g1e5,192,30870721,gmres/asm/overlap3,KSPSolve,1,4.7,4.700000e+00,3.26e+10,2.2e+07,3.2e+03,2.0e+04,130701
s1000_g1e5,192,30870720,gmres/asm/overlap2,KSPSolve,1,4.5,4.500000e+00,3.21e+10,2.2e+07,2.4e+03,2.0e+04,132092
s1000_g1e5,192,36564233,bicg/asm/overlap1,KSPSolve,1,1.0,1.000000e+00,5.40e+08,4.1e+05,2.4e+03,4.5e+02,95451
s1000_g1e5,192,36564232,bicg/asm/overlap0,KSPSolve,1,4.6165e-01,4.616500e-01,2.31e+08,8.8e+04,2.3e+03,2.1e+02,94631
s1000_g1e5,192,36564235,bicg/asm/overlap3,KSPSolve,1,1.2,1.200000e+00,5.94e+08,6.5e+05,3.4e+03,4.8e+02,92706
s1000_g1e5,192,36564234,bicg/asm/overlap2,KSPSolve,1,1.0,1.000000e+00,5.46e+08,6.0e+05,2.5e+03,4.5e+02,94508
s1000_g1e5,192,75830647,ibcgs/asm/overlap1,KSPSolve,1,2.2,2.200000e+00,4.05e+10,2.8e+07,2.3e+03,2.0e+04,346071
s1000_g1e5,192,75830646,ibcgs/asm/overlap0,KSPSolve,1,1.9,1.900000e+00,3.96e+10,1.4e+07,2.3e+03,2.0e+04,376380
s1000_g1e5,192,95762355,cg/asm/overlap0,KSPSolve,1,3.3,3.300000e+00,1.90e+10,7.1e+06,2.3e+03,3.0e+04,106848
s1000_g1e5,192,95762354,cg/asm/overlap1,KSPSolve,1,3.5,3.500000e+00,1.94e+10,1.4e+07,2.3e+03,3.0e+04,104139
s1000_g1e5,192,95762353,cg/asm/overlap2,KSPSolve,1,3.6,3.600000e+00,1.99e+10,2.1e+07,2.4e+03,3.0e+04,102259
s1000_g1e5,192,95762352,cg/asm/overlap3,KSPSolve,1,3.7,3.700000e+00,2.03e+10,2.1e+07,3.2e+03,3.0e+04,101810
s1000_g1e5,192,45869640,fgmres/asm/overlap1,KSPSolve,1,4.3,4.300000e+00,3.14e+10,1.4e+07,2.3e+03,2.0e+04,134641
s1000_g1e5,192,25185158,ibcgs/none,KSPSolve,1,2.7,2.700000e+00,5.78e+09,3.5e+06,2.3e+03,5.0e+03,393224
s1000_g1e5,1,90783920,gmres/jacobi,KSPSolve,1,1.7,1.700000e+00,4.34e+12,0.0e+00,0.0e+00,0.0e+00,2458
s1000_g1e5,1,80361466,bcgs/asm/overlap0,KSPSolve,1,1.5,1.500000e+00,2.69e+12,0.0e+00,0.0e+00,0.0e+00,1694
s1000_g1e5,1,53362206,bicg/jacobi,KSPSolve,1,2.3,2.300000e+00,4.11e+10,0.0e+00,0.0e+00,0.0e+00,1732
s1000_g1e5,1,80361464,bcgs/asm/overlap2,KSPSolve,1,1.5,1.500000e+00,2.69e+12,0.0e+00,0.0e+00,0.0e+00,1696
s1000_g1e5,1,69323954,gmres/none,KSPSolve,1,1.7,1.700000e+00,4.30e+12,0.0e+00,0.0e+00,0.0e+00,2428
s1000_g1e5,1,19481960,bicg/none,KSPSolve,1,1.0,1.000000e+00,1.81e+11,0.0e+00,0.0e+00,0.0e+00,1716
s1000_g1e5,1,36564232,bicg/asm/overlap0,KSPSolve,1,7.0,7.000000e+00,9.99e+10,0.0e+00,0.0e+00,0.0e+00,1422
s1000_g1e5,1,36564235,bicg/asm/overlap3,KSPSolve,1,7.1,7.100000e+00,9.99e+10,0.0e+00,0.0e+00,0.0e+00,1401
s1000_g1e5,1,36564234,bicg/asm/overlap2,KSPSolve,1,7.1,7.100000e+00,9.99e+10,0.0e+00,0.0e+00,0.0e+00,1403
s1000_g1e5,1,13323659,bicg/bjacobi,KSPSolve,1,6.3,6.300000e+00,9.99e+10,0.0e+00,0.0e+00,0.0e+00,1573
s1000_g1e5,1,80361465,bcgs/asm/overlap3,KSPSolve,1,1.5,1.500000e+00,2.69e+12,0.0e+00,0.0e+00,0.0e+00,1700
s1000_g1e5,1,96689089,cg/none,KSPSolve,1,9.4,9.400000e+00,1.75e+11,0.0e+00,0.0e+00,0.0e+00,1848
s1000_g1e5,1,44673503,fgmres/none,KSPSolve,1,1.7,1.700000e+00,4.30e+12,0.0e+00,0.0e+00,0.0e+00,2436
s1000_g1e5,1,81986705,cg/jacobi,KSPSolve,1,2.7,2.700000e+00,5.09e+11,0.0e+00,0.0e+00,0.0e+00,1857
s1000_g1e5,1,44526267,fgmres/jacobi,KSPSolve,1,1.7,1.700000e+00,4.34e+12,0.0e+00,0.0e+00,0.0e+00,2445
s1000_g1e5,1,91036839,bcgs/bjacobi,KSPSolve,1,1.4,1.400000e+00,2.69e+12,0.0e+00,0.0e+00,0.0e+00,1861
s1000_g1e5,1,36564233,bicg/asm/overlap1,KSPSolve,1,7.1,7.100000e+00,9.99e+10,0.0e+00,0.0e+00,0.0e+00,1402
s1000_g1e5,1,80361467,bcgs/asm/overlap1,KSPSolve,1,1.5,1.500000e+00,2.69e+12,0.0e+00,0.0e+00,0.0e+00,1705
s1000_g1e5,1536,75830645,ibcgs/asm/overlap3,KSPSolve,1,1.1,1.100000e+00,6.00e+09,3.6e+08,1.2e+03,2.0e+04,744232
s1000_g1e5,1536,11256942,tfqmr/asm/overlap0,KSPSolve,1,4.5,4.500000e+00,4.80e+09,1.2e+08,8.3e+02,3.0e+04,1552340
s1000_g1e5,1536,11256943,tfqmr/asm/overlap3,KSPSolve,1,6.3,6.300000e+00,5.81e+09,3.6e+08,1.2e+03,3.0e+04,1364258
s1000_g1e5,1536,11256941,tfqmr/asm/overlap1,KSPSolve,1,5.2,5.200000e+00,5.12e+09,2.4e+08,8.3e+02,3.0e+04,1440035
s1000_g1e5,1536,11256944,tfqmr/asm/overlap2,KSPSolve,1,5.8,5.800000e+00,5.46e+09,3.6e+08,8.5e+02,3.0e+04,1376821
s1000_g1e5,1536,45869639,fgmres/asm/overlap0,KSPSolve,1,3.1,3.100000e+00,3.90e+09,6.2e+07,8.3e+02,2.0e+04,1866025
s1000_g1e5,1536,45869638,fgmres/asm/overlap3,KSPSolve,1,4.1,4.100000e+00,4.41e+09,1.8e+08,1.2e+03,2.0e+04,1571367
s1000_g1e5,1536,45869637,fgmres/asm/overlap2,KSPSolve,1,3.8,3.800000e+00,4.24e+09,1.8e+08,8.5e+02,2.0e+04,1623428
s1000_g1e5,1536,18524981,ibcgs/bjacobi,KSPSolve,1,2.0,2.000000e+00,2.04e+09,4.9e+07,8.3e+02,8.2e+03,1450902
s1000_g1e5,1536,89269802,lgmres/asm/overlap1,KSPSolve,1,3.4,3.400000e+00,4.02e+09,1.2e+08,8.4e+02,2.1e+04,1738083
s1000_g1e5,1536,89269803,lgmres/asm/overlap2,KSPSolve,1,3.8,3.800000e+00,4.18e+09,1.7e+08,8.5e+02,2.1e+04,1624671
s1000_g1e5,1536,89269801,lgmres/asm/overlap0,KSPSolve,1,2.8,2.800000e+00,3.86e+09,5.8e+07,8.3e+02,2.1e+04,1988141
s1000_g1e5,1536,89269804,lgmres/asm/overlap3,KSPSolve,1,3.9,3.900000e+00,4.35e+09,1.7e+08,1.2e+03,2.1e+04,1653038
s1000_g1e5,1536,30870723,gmres/asm/overlap1,KSPSolve,1,3.4,3.400000e+00,4.11e+09,1.2e+08,8.4e+02,2.0e+04,1773805
s1000_g1e5,1536,30870722,gmres/asm/overlap0,KSPSolve,1,3.0,3.000000e+00,3.94e+09,6.2e+07,8.3e+02,2.0e+04,1913818
s1000_g1e5,1536,30870721,gmres/asm/overlap3,KSPSolve,1,4.1,4.100000e+00,4.46e+09,1.8e+08,1.2e+03,2.0e+04,1597631
s1000_g1e5,1536,30870720,gmres/asm/overlap2,KSPSolve,1,3.7,3.700000e+00,4.28e+09,1.8e+08,8.5e+02,2.0e+04,1709397
s1000_g1e5,1536,36564233,bicg/asm/overlap1,KSPSolve,1,1.2709e-01,1.270900e-01,8.03e+07,3.9e+06,8.7e+02,5.1e+02,938773
s1000_g1e5,1536,36564232,bicg/asm/overlap0,KSPSolve,1,5.6196e-02,5.619600e-02,2.91e+07,7.4e+05,8.3e+02,2.1e+02,769448
s1000_g1e5,1536,36564235,bicg/asm/overlap3,KSPSolve,1,1.6961e-01,1.696100e-01,9.11e+07,5.9e+06,1.2e+03,5.1e+02,797260
s1000_g1e5,1536,36564234,bicg/asm/overlap2,KSPSolve,1,1.3530e-01,1.353000e-01,8.06e+07,5.5e+06,9.0e+02,4.8e+02,884978
s1000_g1e5,1536,95762355,cg/asm/overlap0,KSPSolve,1,2.7,2.700000e+00,2.39e+09,6.0e+07,8.3e+02,3.0e+04,1283355
s1000_g1e5,1536,95762354,cg/asm/overlap1,KSPSolve,1,3.1,3.100000e+00,2.55e+09,1.2e+08,8.4e+02,3.0e+04,1221809
s1000_g1e5,1536,95762353,cg/asm/overlap2,KSPSolve,1,3.5,3.500000e+00,2.72e+09,1.8e+08,8.5e+02,3.0e+04,1132579
s1000_g1e5,1536,95762352,cg/asm/overlap3,KSPSolve,1,3.7,3.700000e+00,2.89e+09,1.8e+08,1.2e+03,3.0e+04,1131327
s1000_g1e5,1536,45869640,fgmres/asm/overlap1,KSPSolve,1,3.5,3.500000e+00,4.07e+09,1.2e+08,8.4e+02,2.0e+04,1694808
s1000_g1e5,3072,11256942,tfqmr/asm/overlap0,KSPSolve,1,3.5,3.500000e+00,2.39e+09,2.4e+08,5.8e+02,3.0e+04,2008844
s1000_g1e5,3072,11256943,tfqmr/asm/overlap3,KSPSolve,1,5.1,5.100000e+00,3.10e+09,7.2e+08,8.2e+02,3.0e+04,1793376
s1000_g1e5,3072,11256941,tfqmr/asm/overlap1,KSPSolve,1,3.7,3.700000e+00,2.61e+09,4.8e+08,5.8e+02,3.0e+04,2078015
s1000_g1e5,3072,11256944,tfqmr/asm/overlap2,KSPSolve,1,4.6,4.600000e+00,2.85e+09,7.2e+08,6.0e+02,3.0e+04,1833128
s1000_g1e5,3072,45869639,fgmres/asm/overlap0,KSPSolve,1,2.3,2.300000e+00,1.94e+09,1.2e+08,5.8e+02,2.0e+04,2444336
s1000_g1e5,3072,45869638,fgmres/asm/overlap3,KSPSolve,1,2.9,2.900000e+00,2.30e+09,3.6e+08,8.1e+02,2.0e+04,2305122
s1000_g1e5,3072,45869637,fgmres/asm/overlap2,KSPSolve,1,2.5,2.500000e+00,2.18e+09,3.6e+08,6.0e+02,2.0e+04,2530653
s1000_g1e5,3072,89269802,lgmres/asm/overlap1,KSPSolve,1,2.2,2.200000e+00,2.03e+09,2.3e+08,5.8e+02,2.1e+04,2662327
s1000_g1e5,3072,89269803,lgmres/asm/overlap2,KSPSolve,1,2.7,2.700000e+00,2.15e+09,3.5e+08,6.0e+02,2.1e+04,2341374
s1000_g1e5,3072,89269801,lgmres/asm/overlap0,KSPSolve,1,1.9,1.900000e+00,1.92e+09,1.2e+08,5.8e+02,2.1e+04,2915668
s1000_g1e5,3072,89269804,lgmres/asm/overlap3,KSPSolve,1,2.8,2.800000e+00,2.27e+09,3.5e+08,8.2e+02,2.1e+04,2333442
s1000_g1e5,3072,30870723,gmres/asm/overlap1,KSPSolve,1,2.4,2.400000e+00,2.08e+09,2.5e+08,5.8e+02,2.0e+04,2506993
s1000_g1e5,3072,30870722,gmres/asm/overlap0,KSPSolve,1,2.1,2.100000e+00,1.96e+09,1.2e+08,5.8e+02,2.0e+04,2751420
s1000_g1e5,3072,30870721,gmres/asm/overlap3,KSPSolve,1,2.8,2.800000e+00,2.33e+09,3.7e+08,8.2e+02,2.0e+04,2423712
s1000_g1e5,3072,30870720,gmres/asm/overlap2,KSPSolve,1,2.8,2.800000e+00,2.20e+09,3.7e+08,6.0e+02,2.0e+04,2296818
s1000_g1e5,3072,36564233,bicg/asm/overlap1,KSPSolve,1,1.6294e-01,1.629400e-01,3.14e+07,6.1e+06,6.1e+02,4.0e+02,573886
s1000_g1e5,3072,36564232,bicg/asm/overlap0,KSPSolve,1,7.7753e-02,7.775300e-02,3.86e+07,4.1e+06,5.8e+02,5.2e+02,1476091
s1000_g1e5,3072,36564235,bicg/asm/overlap3,KSPSolve,1,1.3575e-01,1.357500e-01,4.43e+07,1.1e+07,8.6e+02,4.6e+02,969256
s1000_g1e5,3072,36564234,bicg/asm/overlap2,KSPSolve,1,1.0789e-01,1.078900e-01,3.39e+07,9.0e+06,6.4e+02,3.9e+02,935084
s1000_g1e5,3072,95762355,cg/asm/overlap0,KSPSolve,1,1.9,1.900000e+00,1.19e+09,1.2e+08,5.8e+02,3.0e+04,1784891
s1000_g1e5,3072,95762354,cg/asm/overlap1,KSPSolve,1,2.5,2.500000e+00,1.30e+09,2.4e+08,5.8e+02,3.0e+04,1502623
s1000_g1e5,3072,95762353,cg/asm/overlap2,KSPSolve,1,2.6,2.600000e+00,1.42e+09,3.6e+08,6.0e+02,3.0e+04,1607261
s1000_g1e5,3072,95762352,cg/asm/overlap3,KSPSolve,1,2.8,2.800000e+00,1.54e+09,3.6e+08,8.2e+02,3.0e+04,1593652
s1000_g1e5,3072,45869640,fgmres/asm/overlap1,KSPSolve,1,2.3,2.300000e+00,2.06e+09,2.5e+08,5.8e+02,2.0e+04,2570160
s1000_g1e5,384,75830645,ibcgs/asm/overlap3,KSPSolve,1,1.4,1.400000e+00,2.18e+10,8.6e+07,2.3e+03,2.0e+04,579371
s1000_g1e5,384,75830644,ibcgs/asm/overlap2,KSPSolve,1,4.2,4.200000e+00,6.19e+09,2.5e+07,1.7e+03,5.9e+03,547386
s1000_g1e5,384,11256942,tfqmr/asm/overlap0,KSPSolve,1,3.3,3.300000e+00,1.90e+10,2.9e+07,1.7e+03,3.0e+04,211881
s1000_g1e5,384,11256943,tfqmr/asm/overlap3,KSPSolve,1,3.9,3.900000e+00,2.10e+10,8.6e+07,2.3e+03,3.0e+04,198676
s1000_g1e5,384,11256941,tfqmr/asm/overlap1,KSPSolve,1,3.5,3.500000e+00,1.97e+10,5.8e+07,1.7e+03,3.0e+04,207181
s1000_g1e5,384,11256944,tfqmr/asm/overlap2,KSPSolve,1,3.7,3.700000e+00,2.03e+10,8.6e+07,1.7e+03,3.0e+04,203849
s1000_g1e5,384,45869639,fgmres/asm/overlap0,KSPSolve,1,2.0,2.000000e+00,1.54e+10,1.5e+07,1.7e+03,2.0e+04,284772
s1000_g1e5,384,45869638,fgmres/asm/overlap3,KSPSolve,1,2.3,2.300000e+00,1.64e+10,4.3e+07,2.3e+03,2.0e+04,267358
s1000_g1e5,384,45869637,fgmres/asm/overlap2,KSPSolve,1,2.2,2.200000e+00,1.61e+10,4.3e+07,1.7e+03,2.0e+04,272876
s1000_g1e5,384,18524981,ibcgs/bjacobi,KSPSolve,1,2.5,2.500000e+00,4.53e+09,6.7e+06,1.7e+03,4.6e+03,665481
s1000_g1e5,384,89269802,lgmres/asm/overlap1,KSPSolve,1,2.0,2.000000e+00,1.56e+10,2.8e+07,1.7e+03,2.1e+04,293362
s1000_g1e5,384,89269803,lgmres/asm/overlap2,KSPSolve,1,2.1,2.100000e+00,1.59e+10,4.2e+07,1.7e+03,2.1e+04,283357
s1000_g1e5,384,89269801,lgmres/asm/overlap0,KSPSolve,1,1.9,1.900000e+00,1.53e+10,1.4e+07,1.7e+03,2.1e+04,296240
s1000_g1e5,384,89269804,lgmres/asm/overlap3,KSPSolve,1,2.1,2.100000e+00,1.62e+10,4.2e+07,2.3e+03,2.1e+04,278809
s1000_g1e5,384,1216556,ibcgs/jacobi,KSPSolve,1,2.7,2.700000e+00,4.83e+09,1.2e+07,1.7e+03,8.2e+03,665324
s1000_g1e5,384,30870723,gmres/asm/overlap1,KSPSolve,1,2.1,2.100000e+00,1.59e+10,3.0e+07,1.7e+03,2.0e+04,275847
s1000_g1e5,384,30870722,gmres/asm/overlap0,KSPSolve,1,2.0,2.000000e+00,1.56e+10,1.5e+07,1.7e+03,2.0e+04,285974
s1000_g1e5,384,30870721,gmres/asm/overlap3,KSPSolve,1,2.3,2.300000e+00,1.66e+10,4.4e+07,2.3e+03,2.0e+04,266211
s1000_g1e5,384,30870720,gmres/asm/overlap2,KSPSolve,1,2.2,2.200000e+00,1.63e+10,4.4e+07,1.7e+03,2.0e+04,268829
s1000_g1e5,384,36564233,bicg/asm/overlap1,KSPSolve,1,4.2101e-01,4.210100e-01,2.34e+08,7.3e+05,1.8e+03,3.9e+02,210064
s1000_g1e5,384,36564232,bicg/asm/overlap0,KSPSolve,1,1.9169e-01,1.916900e-01,1.15e+08,1.8e+05,1.7e+03,2.1e+02,227364
s1000_g1e5,384,36564235,bicg/asm/overlap3,KSPSolve,1,5.7443e-01,5.744300e-01,2.98e+08,1.3e+06,2.4e+03,4.6e+02,194962
s1000_g1e5,384,36564234,bicg/asm/overlap2,KSPSolve,1,7.6416e-01,7.641600e-01,2.93e+08,1.3e+06,1.8e+03,4.7e+02,144673
s1000_g1e5,384,75830647,ibcgs/asm/overlap1,KSPSolve,1,1.3,1.300000e+00,2.04e+10,5.8e+07,1.7e+03,2.0e+04,582936
s1000_g1e5,384,75830646,ibcgs/asm/overlap0,KSPSolve,1,1.1,1.100000e+00,1.98e+10,2.9e+07,1.7e+03,2.0e+04,631316
s1000_g1e5,384,95762355,cg/asm/overlap0,KSPSolve,1,1.5,1.500000e+00,9.46e+09,1.5e+07,1.7e+03,3.0e+04,225286
s1000_g1e5,384,95762354,cg/asm/overlap1,KSPSolve,1,1.6,1.600000e+00,9.79e+09,2.9e+07,1.7e+03,3.0e+04,220898
s1000_g1e5,384,95762353,cg/asm/overlap2,KSPSolve,1,1.8,1.800000e+00,1.01e+10,4.3e+07,1.7e+03,3.0e+04,210656
s1000_g1e5,384,95762352,cg/asm/overlap3,KSPSolve,1,1.8,1.800000e+00,1.05e+10,4.3e+07,2.3e+03,3.0e+04,209450
s1000_g1e5,384,45869640,fgmres/asm/overlap1,KSPSolve,1,2.1,2.100000e+00,1.58e+10,3.0e+07,1.7e+03,2.0e+04,281788
s1000_g1e5,384,25185158,ibcgs/none,KSPSolve,1,2.0,2.000000e+00,3.61e+09,9.0e+06,1.7e+03,6.2e+03,655664
s1000_g1e5,6144,8520536,bcgs/jacobi,KSPSolve,1,9.5828e-01,9.582800e-01,1.67e+08,1.1e+08,4.2e+02,9.3e+03,988405
s1000_g1e5,6144,11256943,tfqmr/asm/overlap3,KSPSolve,1,6.2,6.200000e+00,1.77e+09,1.4e+09,5.9e+02,3.0e+04,1622462
s1000_g1e5,6144,11256941,tfqmr/asm/overlap1,KSPSolve,1,6.6,6.600000e+00,1.40e+09,9.7e+08,4.2e+02,3.0e+04,1200493
s1000_g1e5,6144,11256944,tfqmr/asm/overlap2,KSPSolve,1,6.1,6.100000e+00,1.58e+09,1.4e+09,4.3e+02,3.0e+04,1463922
s1000_g1e5,6144,89269802,lgmres/asm/overlap1,KSPSolve,1,3.4,3.400000e+00,1.08e+09,4.7e+08,4.2e+02,2.1e+04,1789434
s1000_g1e5,6144,45869639,fgmres/asm/overlap0,KSPSolve,1,2.8,2.800000e+00,1.01e+09,2.5e+08,4.2e+02,2.0e+04,2029843
s1000_g1e5,6144,45869638,fgmres/asm/overlap3,KSPSolve,1,3.6,3.600000e+00,1.28e+09,7.3e+08,5.9e+02,2.0e+04,1988172
s1000_g1e5,6144,45869637,fgmres/asm/overlap2,KSPSolve,1,3.9,3.900000e+00,1.18e+09,7.3e+08,4.3e+02,2.0e+04,1695217
s1000_g1e5,6144,49542066,bcgs/none,KSPSolve,1,3.6,3.600000e+00,7.04e+08,4.9e+08,4.2e+02,4.0e+04,1097557
s1000_g1e5,6144,89269803,lgmres/asm/overlap2,KSPSolve,1,3.7,3.700000e+00,1.17e+09,7.0e+08,4.3e+02,2.1e+04,1762288
s1000_g1e5,6144,89269801,lgmres/asm/overlap0,KSPSolve,1,3.4,3.400000e+00,1.00e+09,2.3e+08,4.2e+02,2.1e+04,1637021
s1000_g1e5,6144,89269804,lgmres/asm/overlap3,KSPSolve,1,4.0,4.000000e+00,1.26e+09,7.0e+08,5.9e+02,2.1e+04,1779581
s1000_g1e5,6144,11256942,tfqmr/asm/overlap0,KSPSolve,1,4.6,4.600000e+00,1.24e+09,4.9e+08,4.2e+02,3.0e+04,1503409
s1000_g1e5,6144,80361466,bcgs/asm/overlap0,KSPSolve,1,3.8,3.800000e+00,1.22e+09,4.9e+08,4.2e+02,4.0e+04,1781757
s1000_g1e5,6144,80361467,bcgs/asm/overlap1,KSPSolve,1,1.7,1.700000e+00,3.18e+08,2.2e+08,4.2e+02,9.2e+03,1062365
s1000_g1e5,6144,80361464,bcgs/asm/overlap2,KSPSolve,1,7.8,7.800000e+00,1.56e+09,1.4e+09,4.3e+02,4.0e+04,1133798
s1000_g1e5,6144,80361465,bcgs/asm/overlap3,KSPSolve,1,1.0,1.000000e+00,1.52e+09,1.3e+09,5.9e+02,3.5e+04,810762
s1000_g1e5,6144,91036839,bcgs/bjacobi,KSPSolve,1,4.9,4.900000e+00,1.22e+09,4.9e+08,4.2e+02,4.0e+04,1389493
s1000_g1e5,6144,30870723,gmres/asm/overlap1,KSPSolve,1,3.5,3.500000e+00,1.11e+09,5.0e+08,4.2e+02,2.0e+04,1784401
s1000_g1e5,6144,30870722,gmres/asm/overlap0,KSPSolve,1,3.0,3.000000e+00,1.02e+09,2.5e+08,4.2e+02,2.0e+04,1889370
s1000_g1e5,6144,30870721,gmres/asm/overlap3,KSPSolve,1,4.0,4.000000e+00,1.30e+09,7.5e+08,5.9e+02,2.0e+04,1836099
s1000_g1e5,6144,30870720,gmres/asm/overlap2,KSPSolve,1,3.7,3.700000e+00,1.20e+09,7.5e+08,4.3e+02,2.0e+04,1843491
s1000_g1e5,6144,36564233,bicg/asm/overlap1,KSPSolve,1,3.0505e-01,3.050500e-01,6.36e+07,4.6e+07,4.2e+02,1.4e+03,1187964
s1000_g1e5,6144,36564232,bicg/asm/overlap0,KSPSolve,1,1.9898e-01,1.989800e-01,3.71e+07,1.5e+07,4.2e+02,9.6e+02,1057224
s1000_g1e5,6144,36564235,bicg/asm/overlap3,KSPSolve,1,1.8535e-01,1.853500e-01,2.21e+07,1.9e+07,6.3e+02,4.1e+02,682161
s1000_g1e5,6144,36564234,bicg/asm/overlap2,KSPSolve,1,1.8508e-01,1.850800e-01,2.28e+07,2.2e+07,4.5e+02,4.7e+02,704087
s1000_g1e5,6144,95762355,cg/asm/overlap0,KSPSolve,1,3.7,3.700000e+00,6.16e+08,2.4e+08,4.2e+02,3.0e+04,938369
s1000_g1e5,6144,95762354,cg/asm/overlap1,KSPSolve,1,4.5,4.500000e+00,6.98e+08,4.9e+08,4.2e+02,3.0e+04,872044
s1000_g1e5,6144,95762353,cg/asm/overlap2,KSPSolve,1,4.4,4.400000e+00,7.86e+08,7.3e+08,4.3e+02,3.0e+04,1003809
s1000_g1e5,6144,95762352,cg/asm/overlap3,KSPSolve,1,4.6,4.600000e+00,8.80e+08,7.3e+08,5.9e+02,3.0e+04,1083324
s1000_g1e5,6144,45869640,fgmres/asm/overlap1,KSPSolve,1,3.4,3.400000e+00,1.10e+09,4.9e+08,4.2e+02,2.0e+04,1820336
