avg-diag-dist,norm1,col-variability,min-nnzeros-per-row,row-variability,kappa, time, solver,matrix_name, actual_class,predicted_class,default_time,Time Difference,Comparison,SpeedUp
4550.602,18710.87,8,1,9.653214,6.244176,0.000128,7285382,c-35,fair,fair,0.000128,0,0.0 % less time of default solver time,1
43.2426,416.002,2.315972,2,2.318065,10007160,0.70304,32168839,cell1,fair,fair,0.70304,0,0.0 % less time of default solver time,1
43.2426,416,2.31597,2,2.318063,1445220,0.70276,32168839,cell2,fair,fair,0.70276,0,0.0 % less time of default solver time,1
3554.343,179,0.30103,1,0.30103,2.555536,0.000142,32168839,PGPgiantcompo,good,good,0.000142,0,0.0 % less time of default solver time,1
4787.93,1731.871,15.20953,1,14.79507,1162763,0.000193,32168839,c-34,fair,fair,0.000193,0,0.0 % less time of default solver time,1
4016.853,4681992,8,1,10.26951,4.70E+14,0.000115,32168839,c-30,fair,fair,0.000115,0,0.0 % less time of default solver time,1
1303.823,5.214336,15,2,15,67641.69,0.000563,32168839,circuit_1,fair,fair,0.000563,0,0.0 % less time of default solver time,1
2031.867,128724000,6.57851,2,4.530277,2.008423,0.000068,32168839,fd12,good,good,0.000068,0,0.0 % less time of default solver time,1
5621.066,8742.118,8,1,9.681241,2258318,0.000137,32168839,c-36,fair,fair,0.000137,0,0.0 % less time of default solver time,1
2048.003,2000004,26.87428,3,26.87428,313286.2,0.000701,32168839,Chebyshev3,good,good,0.000701,0,0.0 % less time of default solver time,1
49.47826,28583180,8.080593,1,7.532238,67.13312,0.000118,32168839,nasa2146,fair,fair,0.000118,0,0.0 % less time of default solver time,1
6005.228,2,4,1,4,3.29894,0.00148,32168839,poli3,fair,fair,0.00148,0,0.0 % less time of default solver time,1
267.2793,2815.21,15.0572,1,15.2769,41489.66,0.000142,32168839,flowmeter0,fair,fair,0.000142,0,0.0 % less time of default solver time,1
267.2793,2815.21,15.0572,1,15.2769,41489.66,0.000142,7285382,flowmeter0,fair,fair,0.000142,0,0.0 % less time of default solver time,1
1711.529,386.2931,4.707724,2,4.817186,64.30901,0.006641,32168839,jan99jac020sc,fair,fair,0.006641,0,0.0 % less time of default solver time,1
1711.529,949602.7,10.7586,2,10.7586,237587.1,0.002213,32168839,jan99jac020,fair,fair,0.002213,0,0.0 % less time of default solver time,1
82.5,13519480000,18.61094,1,17.11548,1.703306,0.000129,32168839,ex13,fair,fair,0.000129,0,0.0 % less time of default solver time,1
382.5217,19.01436,20.6992,1,20.6992,1.100813,0.000095,32168839,lhr02,bad,bad,0.000095,0,0.0 % less time of default solver time,1
4245.215,40,1.146128,1,1.146128,10,0.000228,32168839,nopoly,fair,fair,0.000228,0,0.0 % less time of default solver time,1
6003.076,44090.57,8,1,9.225167,22695430,0.000154,32168839,c-37,fair,fair,0.000154,0,0.0 % less time of default solver time,1
677.0249,1,1.777991,3,1.777991,10.34839,0.00041,32168839,cage9,good,good,0.00041,0,0.0 % less time of default solver time,1
3967.619,54941,10.75529,1,11.29441,43267210,0.000136,32168839,c-31,fair,fair,0.000136,0,0.0 % less time of default solver time,1
89.06944,3.232785,25.08429,1,25.08429,473.4939,0.014253,32168839,utm3060,fair,fair,0.014253,0,0.0 % less time of default solver time,1
5837.478,888.1629,8,1,9.655902,60847670000,0.00016,32168839,c-38,fair,fair,0.00016,0,0.0 % less time of default solver time,1
2411.993,1.00E+20,20,1,20,35232270,0.68082,32168839,bips98_1450,fair,fair,0.68082,0,0.0 % less time of default solver time,1
2516.491,1.00E+20,20,1,20,56603850,0.008604,32168839,nopss_11k,fair,fair,0.008604,0,0.0 % less time of default solver time,1
2314.406,26524340,24.13064,2,19.29646,75008.05,0.24685,32168839,g7jac020,fair,fair,0.24685,0,0.0 % less time of default solver time,1
2314.406,27158.11,16.354,2,16.80601,5.012472,0.90747,32168839,g7jac020sc,fair,fair,0.90747,0,0.0 % less time of default solver time,1
7486.989,3627.23,8,1,9.924279,743945.5,0.000195,32168839,c-40,good,good,0.000195,0,0.0 % less time of default solver time,1
59,5.010152,1.147386,1,1.147386,1.912751,0.000161,32168839,fv1,fair,fair,0.000161,0,0.0 % less time of default solver time,1
7899.428,37329.74,14.48836,1,15.90564,52201110,0.000189,32168839,c-44,fair,fair,0.000189,0,0.0 % less time of default solver time,1
5274.753,3392.568,30.71487,1,30.71487,5.987676,1.2538,32168839,circuit_3,fair,fair,1.2538,0,0.0 % less time of default solver time,1
59.6,5.01005,1.147373,1,1.147373,1.903725,0.000246,32168839,fv2,fair,fair,0.000246,0,0.0 % less time of default solver time,1
59.6,4.5,1.079181,1,1.079181,2.19206,0.000164,32168839,fv3,fair,fair,0.000164,0,0.0 % less time of default solver time,1
3768.934,407175.6,6.956126,2,7.153659,120.2018,0.0007,32168839,rajat13,fair,fair,0.0007,0,0.0 % less time of default solver time,1
2924.787,1.00E+20,20,1,20,140127100,0.017997,32168839,xingo_afonso_itaipu,fair,fair,0.017997,0,0.0 % less time of default solver time,1
2924.34,1.00E+20,20,1,20,34180740,0.017408,32168839,ww_vref_6405,fair,fair,0.017408,0,0.0 % less time of default solver time,1
3042.557,1.00E+20,20,1,20,173721400,0.009516,32168839,zeros_nopss_13k,fair,fair,0.009516,0,0.0 % less time of default solver time,1
3725.25,53483.49,8.295805,3,8.295805,1.312846,1.3192,32168839,cryg10000,fair,fair,1.3192,0,0.0 % less time of default solver time,1
2.5,4.42E+11,5.300943,1,5.300943,0,0.000251,32168839,LFAT5000_E,fair,fair,0.000251,0,0.0 % less time of default solver time,1
2.5,0.000071,15.58133,1,15.58133,0,0.001364,32168839,LFAT5000_M,bad,bad,0.001364,0,0.0 % less time of default solver time,1
2.5,4.42E+13,5.300943,1,5.300943,0,0.000306,32168839,LFAT5000,fair,fair,0.000306,0,0.0 % less time of default solver time,1
115.3713,285463.4,24.66798,1,24.66798,805168.4,0.32032,32168839,cz5108,fair,fair,0.32032,0,0.0 % less time of default solver time,1
5351.19,85.39954,12.90875,3,12.90875,646.577,0.000166,32168839,TSOPF_RS_b9_c6,good,good,0.000166,0,0.0 % less time of default solver time,1
138.2495,2785983000,16.79706,8,16.79706,1.372742,0.00174,32168839,ex7,fair,fair,0.00174,0,0.0 % less time of default solver time,1
211.5,209042600,17.18651,1,17.64372,3.605757,0.00021,32168839,nasa4704,fair,fair,0.00021,0,0.0 % less time of default solver time,1
211.5,209042600,17.18651,1,17.64372,3.605757,0.00021,7285382,nasa4704,fair,fair,0.00021,0,0.0 % less time of default solver time,1
3137.309,366869700,7.027274,2,4.933308,1.230537,0.000234,32168839,fd15,fair,fair,0.000234,0,0.0 % less time of default solver time,1
7028.901,47878.38,17.95576,1,16.55665,6394431,0.000234,32168839,c-41,fair,fair,0.000234,0,0.0 % less time of default solver time,1
531.1832,2097152,9.976185,2,13.15285,6822.776,0.003648,32168839,mark3jac020sc,fair,fair,0.003648,0,0.0 % less time of default solver time,1
531.1134,12208740,21.60955,2,18.71334,90.24236,1.63,32168839,mark3jac020,fair,fair,1.63,0,0.0 % less time of default solver time,1
3210.688,8,0,9,0,4.16E+14,0.001256,32168839,n3c6-b7,fair,fair,0.001256,0,0.0 % less time of default solver time,1
541.0123,1645.075,6.366517,1,7.588062,247.0458,0.000128,32168839,rdist2,bad,bad,0.000128,0,0.0 % less time of default solver time,1
1.5,3.53E+12,5.602017,1,5.602017,1,0.000261,32168839,LF10000_E,good,good,0.000261,0,0.0 % less time of default solver time,1
1.5,0.000141,15.88285,1,15.88285,1.000124,0.000862,32168839,LF10000_M,bad,bad,0.000862,0,0.0 % less time of default solver time,1
1.5,3.53E+14,5.602017,1,5.602017,1,0.000314,32168839,LF10000,good,good,0.000314,0,0.0 % less time of default solver time,1
7733.021,42005.41,23.91838,1,20.9297,121.2217,0.000209,32168839,c-42,fair,fair,0.000209,0,0.0 % less time of default solver time,1
7733.021,42005.41,23.91838,1,20.9297,121.2217,0.000209,7285382,c-42,fair,fair,0.000209,0,0.0 % less time of default solver time,1
1226.949,2593831,38.84708,2,38.84708,1130.509,0.000092,32168839,meg1,good,good,0.000092,0,0.0 % less time of default solver time,1
2154.625,49.42937,6.153075,7,6.15286,71.7098,0.012969,32168839,viscoplastic1,fair,fair,0.012969,0,0.0 % less time of default solver time,1
2154.625,1663090,11.88606,7,11.88606,11.64659,0.032767,32168839,viscoplastic1_C_7,fair,fair,0.032767,0,0.0 % less time of default solver time,1
2154.625,16631.07,9.886057,7,9.886057,71.67773,0.033076,32168839,viscoplastic1_C_5,fair,fair,0.033076,0,0.0 % less time of default solver time,1
2154.625,166.4818,7.886057,7,7.886057,71.69448,0.033181,32168839,viscoplastic1_C_3,fair,fair,0.033181,0,0.0 % less time of default solver time,1
2154.625,16.8037,6.886057,7,6.886057,71.72423,0.040066,32168839,viscoplastic1_C_2,fair,fair,0.040066,0,0.0 % less time of default solver time,1
2154.625,4.963469,6.153075,7,6.15286,71.75396,0.024796,32168839,viscoplastic1_C_1,fair,fair,0.024796,0,0.0 % less time of default solver time,1
2154.625,1663.263,8.886057,7,8.886057,71.63297,0.032908,32168839,viscoplastic1_C_4,fair,fair,0.032908,0,0.0 % less time of default solver time,1
2154.625,166309.2,10.88606,7,10.88606,8.87634,0.032588,32168839,viscoplastic1_C_6,fair,fair,0.032588,0,0.0 % less time of default solver time,1
2954.932,541830200,152.0121,2,150.747,1.241919,0.00074,32168839,bayer03,fair,fair,0.00074,0,0.0 % less time of default solver time,1
387.4652,1404.806,7.933329,1,7.615429,97.84757,0.000092,32168839,rdist3a,good,good,0.000092,0,0.0 % less time of default solver time,1
387.4652,1404.806,7.933329,1,7.615429,97.84757,0.000092,36564232,rdist3a,good,good,0.000092,0,0.0 % less time of default solver time,1
68.69663,1.00E+15,13.58398,1,14.24393,3.19E+12,0.000308,32168839,aft01,bad,bad,0.000308,0,0.0 % less time of default solver time,1
267.613,2815.21,15.2769,4,15.2769,4749346,0.018538,32168839,flowmeter5,fair,fair,0.018538,0,0.0 % less time of default solver time,1
8280.763,65290.55,23.36005,1,22.81788,283.5863,0.000275,32168839,c-43,fair,fair,0.000275,0,0.0 % less time of default solver time,1
3890.815,100109.9,18.87546,2,18.54204,1.863794,1.6127,32168839,powersim,fair,fair,1.6127,0,0.0 % less time of default solver time,1
78.18505,167073100,16.59974,1,16.59974,1.499393,0.000585,32168839,ex18,good,good,0.000585,0,0.0 % less time of default solver time,1
11243.25,2096.167,8,1,10.04766,418732.3,0.000266,32168839,c-46,fair,fair,0.000266,0,0.0 % less time of default solver time,1
6771.777,252568.1,8,1,9.028773,513.3033,0.000231,32168839,c-39,fair,fair,0.000231,0,0.0 % less time of default solver time,1
14124.42,2,5,1,5,8.274896,0.002707,32168839,poli4,good,good,0.002707,0,0.0 % less time of default solver time,1
4871.523,1.00E+12,48.35862,1,48.35862,1125.627,0.000704,32168839,xingo3012,good,good,0.000704,0,0.0 % less time of default solver time,1
4781.382,1.00E+12,44.25141,1,44.25141,411.785,0.000688,32168839,bips07_3078,good,good,0.000688,0,0.0 % less time of default solver time,1
157.7643,23.0264,18.33547,1,18.33547,1.467786,0.20657,32168839,cavity11,fair,fair,0.20657,0,0.0 % less time of default solver time,1
157.7643,18.9037,18.3318,9,18.3318,20069.32,0.11613,32168839,cavity10,fair,fair,0.11613,0,0.0 % less time of default solver time,1
157.7643,39.69679,18.33813,1,18.33813,37638.68,0.333,32168839,cavity13,fair,fair,0.333,0,0.0 % less time of default solver time,1
157.7643,37.07384,18.33821,9,18.33821,127.0413,0.25624,32168839,cavity12,fair,fair,0.25624,0,0.0 % less time of default solver time,1
157.7643,62.81284,18.42593,1,18.4186,33.32586,1.0658,32168839,cavity15,fair,fair,1.0658,0,0.0 % less time of default solver time,1
157.7643,58.65648,18.34624,9,18.33773,39.12101,0.52393,32168839,cavity14,fair,fair,0.52393,0,0.0 % less time of default solver time,1
4190.584,70683.06,16.36722,1,16.28987,23.79075,0.000354,32168839,bodyy6,good,good,0.000354,0,0.0 % less time of default solver time,1
20.10811,1,12.5357,1,12.5357,75647910000,0.000295,32168839,ted_B_unscaled,fair,fair,0.000295,0,0.0 % less time of default solver time,1
20.10811,1,12.5357,1,12.5357,75647910000,0.000295,32168837,ted_B_unscaled,fair,fair,0.000295,0,0.0 % less time of default solver time,1
20.10811,1,8.705163,1,8.705163,11177070,0.000298,32168839,ted_B,fair,fair,0.000298,0,0.0 % less time of default solver time,1
6493.718,126001,30.47297,2,30.47297,2.338928,1.5747,32168839,bayer02,fair,fair,1.5747,0,0.0 % less time of default solver time,1
56.49718,122.5665,31.26733,9,31.26733,204.9021,0.021035,32168839,ex28,fair,fair,0.021035,0,0.0 % less time of default solver time,1
4709.566,33948,4.229349,3,4.530379,232820.3,2.0776,32168839,pesa,fair,fair,2.0776,0,0.0 % less time of default solver time,1
6645.678,0.000079,8.240137,1,8.240137,7.514873,0.000462,32168839,rail_20209,fair,fair,0.000462,0,0.0 % less time of default solver time,1
4480.759,929504400,7.426279,2,5.294551,1.709329,0.000313,32168839,fd18,fair,fair,0.000313,0,0.0 % less time of default solver time,1
6645.135,0.000075,7.262534,1,7.262534,147.4421,0.000411,32168839,rail_20209_E,fair,fair,0.000411,0,0.0 % less time of default solver time,1
2276.313,1061178,14.01906,2,14.01906,236137.5,0.005207,32168839,jan99jac040,fair,fair,0.005207,0,0.0 % less time of default solver time,1
2276.313,386.2931,5.590216,2,5.090156,34.01407,0.069728,32168839,jan99jac040sc,fair,fair,0.069728,0,0.0 % less time of default solver time,1
173.5139,3.224218,25.16861,1,25.16861,768.1103,1.5039,32168839,utm5940,fair,fair,1.5039,0,0.0 % less time of default solver time,1
1089.52,32.81664,54.32055,1,54.32055,1.603471,0.000125,32168839,lhr04,good,good,0.000125,0,0.0 % less time of default solver time,1
1089.52,32.81764,300.1218,1,300.1485,1.603216,0.000125,32168839,lhr04c,good,good,0.000125,0,0.0 % less time of default solver time,1
1089.52,32.81764,300.1218,1,300.1485,1.603216,0.000125,36564232,lhr04c,good,good,0.000125,0,0.0 % less time of default solver time,1
66.22222,91833.2,1.096194,4,1.393384,192461.4,0.006103,32168839,t2d_q9_A_43,bad,bad,0.006103,0,0.0 % less time of default solver time,1
66.22222,84152.5,1.096194,4,1.393384,179235.1,0.006003,32168839,t2d_q9_A_45,bad,bad,0.006003,0,0.0 % less time of default solver time,1
66.22222,84463.15,1.096194,4,1.393384,179674.6,0.006147,32168839,t2d_q9_A_44,good,good,0.006147,0,0.0 % less time of default solver time,1
66.22222,675.1248,1.192953,4,1.356471,122483.7,0.006511,32168839,t2d_q4_A_03,good,good,0.006511,0,0.0 % less time of default solver time,1
66.22222,13238.71,1.274212,4,1.425323,1.327588,0.006502,32168839,t2d_q4_A_11,good,good,0.006502,0,0.0 % less time of default solver time,1
66.22222,252.8372,0.922781,4,0.960462,22468.97,0.006381,32168839,t2d_q4_A_17,bad,bad,0.006381,0,0.0 % less time of default solver time,1
66.22222,260.3186,1.043735,4,1.058807,28475.81,0.006317,32168839,t2d_q4_A_19,bad,bad,0.006317,0,0.0 % less time of default solver time,1
66.22222,252.0465,0.922781,4,0.960462,22407.62,0.006337,32168839,t2d_q4_A_18,bad,bad,0.006337,0,0.0 % less time of default solver time,1
66.22222,675.1248,1.192953,4,1.356471,122483.6,0.006581,32168839,t2d_q9_A_03,bad,bad,0.006581,0,0.0 % less time of default solver time,1
66.22222,760.8224,1.032237,4,1.140008,65554.59,0.006471,32168839,t2d_q4_A_14,good,good,0.006471,0,0.0 % less time of default solver time,1
66.22222,2710.358,0.968866,4,1.071601,84802.24,0.006635,32168839,t2d_q4_A_24,bad,bad,0.006635,0,0.0 % less time of default solver time,1
66.22222,252.0465,0.922781,4,0.960462,22407.62,0.006322,32168839,t2d_q9_A_18,bad,bad,0.006322,0,0.0 % less time of default solver time,1
66.22222,260.3186,1.043735,4,1.058807,28400.68,0.00645,32168839,t2d_q9_A_19,bad,bad,0.00645,0,0.0 % less time of default solver time,1
66.22222,91833.2,1.096194,4,1.393384,192450.7,0.006026,32168839,t2d_q4_A_43,bad,bad,0.006026,0,0.0 % less time of default solver time,1
66.22222,261583.9,1.103877,4,1.406217,1.374764,0.006019,32168839,t2d_q4_A_41,good,good,0.006019,0,0.0 % less time of default solver time,1
66.22222,84463.15,1.096194,4,1.393384,179662.1,0.011432,32168839,t2d_q4_A_44,fair,fair,0.011432,0,0.0 % less time of default solver time,1
66.22222,36.94624,1.039372,4,1.047308,8671.071,0.006607,32168839,t2d_q4_A_10,bad,bad,0.006607,0,0.0 % less time of default solver time,1
66.22222,89701.22,1.129968,4,1.249586,1.384842,0.006361,32168839,t2d_q9_A_31,bad,bad,0.006361,0,0.0 % less time of default solver time,1
66.22222,628785.8,1.20324,4,1.560951,1.581144,0.006095,32168839,t2d_q4_A_40,bad,bad,0.006095,0,0.0 % less time of default solver time,1
66.22222,4791.044,1.199713,4,1.354117,396406.3,0.006477,32168839,t2d_q4_A_12,good,good,0.006477,0,0.0 % less time of default solver time,1
66.22222,654304.8,1.293912,4,1.550128,1.483663,0.011776,32168839,t2d_q9_A_29,fair,fair,0.011776,0,0.0 % less time of default solver time,1
66.22222,12789.05,1.122296,4,1.252157,1.503853,0.006344,32168839,t2d_q9_A_22,bad,bad,0.006344,0,0.0 % less time of default solver time,1
66.22222,33713.19,1.208104,4,1.349296,1.451379,0.006548,32168839,t2d_q9_A_21,bad,bad,0.006548,0,0.0 % less time of default solver time,1
66.22222,1743.923,0.964094,4,1.071613,55273.51,0.006326,32168839,t2d_q9_A_27,bad,bad,0.006326,0,0.0 % less time of default solver time,1
66.22222,39.41596,0.91895,4,0.932924,7523.403,0.006516,32168839,t2d_q9_A_07,good,good,0.006516,0,0.0 % less time of default solver time,1
66.22222,1895.947,0.964094,4,1.071613,59879.56,0.00634,32168839,t2d_q9_A_25,bad,bad,0.00634,0,0.0 % less time of default solver time,1
66.22222,2710.358,0.968866,4,1.071601,84801.77,0.006349,32168839,t2d_q9_A_24,good,good,0.006349,0,0.0 % less time of default solver time,1
66.22222,388.2367,0.963853,4,1.012551,33970.96,0.00636,32168839,t2d_q4_A_15,good,good,0.00636,0,0.0 % less time of default solver time,1
66.22222,1819.361,1.115002,4,1.257349,155824.7,0.006342,32168839,t2d_q4_A_13,good,good,0.006342,0,0.0 % less time of default solver time,1
66.22222,55.45941,0.958951,4,1.019407,10475.32,0.006604,32168839,t2d_q4_A_06,bad,bad,0.006604,0,0.0 % less time of default solver time,1
66.22222,39.41596,0.91895,4,0.932924,7591.559,0.00648,32168839,t2d_q4_A_07,bad,bad,0.00648,0,0.0 % less time of default solver time,1
66.22222,107.8268,1.027002,4,1.144468,20002.43,0.0066,32168839,t2d_q4_A_05,bad,bad,0.0066,0,0.0 % less time of default solver time,1
66.22222,1864.36,1.267202,4,1.427216,283224.2,0.006557,32168839,t2d_q4_A_02,bad,bad,0.006557,0,0.0 % less time of default solver time,1
66.22222,5.333333,1.034632,4,1.034632,2208.528,0.00648,32168839,t2d_q4_A_01,bad,bad,0.00648,0,0.0 % less time of default solver time,1
66.22222,36.66171,0.908476,4,0.919111,7148.292,0.006542,32168839,t2d_q4_A_08,bad,bad,0.006542,0,0.0 % less time of default solver time,1
66.22222,36.56131,0.908476,4,0.919111,7135.22,0.006577,32168839,t2d_q4_A_09,bad,bad,0.006577,0,0.0 % less time of default solver time,1
66.22222,273.16,0.923498,4,0.960462,24106.41,0.006341,32168839,t2d_q4_A_16,good,good,0.006341,0,0.0 % less time of default solver time,1
66.22222,12100.23,1.041705,4,1.258432,108505.2,0.00625,32168839,t2d_q9_A_36,bad,bad,0.00625,0,0.0 % less time of default solver time,1
66.22222,13314.43,1.051774,4,1.258432,145013.8,0.006268,32168839,t2d_q9_A_37,good,good,0.006268,0,0.0 % less time of default solver time,1
66.22222,132173.3,1.096194,4,1.393387,1.233862,0.006091,32168839,t2d_q4_A_42,bad,bad,0.006091,0,0.0 % less time of default solver time,1
66.22222,1659740,1.428485,4,1.868414,1.790352,0.00588,32168839,t2d_q4_A_39,bad,bad,0.00588,0,0.0 % less time of default solver time,1
66.22222,13314.43,1.051774,4,1.258432,145010.6,0.006164,32168839,t2d_q4_A_37,bad,bad,0.006164,0,0.0 % less time of default solver time,1
66.22222,12100.23,1.041705,4,1.258432,108521.9,0.006276,32168839,t2d_q4_A_36,bad,bad,0.006276,0,0.0 % less time of default solver time,1
66.22222,12143.3,1.041705,4,1.258433,108814.6,0.00625,32168839,t2d_q4_A_35,bad,bad,0.00625,0,0.0 % less time of default solver time,1
66.22222,13183.61,1.041706,4,1.258433,117309.8,0.006227,32168839,t2d_q4_A_34,bad,bad,0.006227,0,0.0 % less time of default solver time,1
66.22222,18920.92,1.041696,4,1.258412,166780.6,0.006303,32168839,t2d_q4_A_33,bad,bad,0.006303,0,0.0 % less time of default solver time,1
66.22222,89701.22,1.129968,4,1.249586,1.384842,0.006464,32168839,t2d_q4_A_31,bad,bad,0.006464,0,0.0 % less time of default solver time,1
66.22222,236637.6,1.217124,4,1.362062,1.559123,0.00639,32168839,t2d_q4_A_30,bad,bad,0.00639,0,0.0 % less time of default solver time,1
66.22222,261583.9,1.103877,4,1.406217,1.374764,0.011486,32168839,t2d_q9_A_41,fair,fair,0.011486,0,0.0 % less time of default solver time,1
66.22222,628785.8,1.20324,4,1.560951,1.249756,0.006112,32168839,t2d_q9_A_40,good,good,0.006112,0,0.0 % less time of default solver time,1
66.22222,132173.3,1.096194,4,1.393387,1.233862,0.006113,32168839,t2d_q9_A_42,good,good,0.006113,0,0.0 % less time of default solver time,1
66.22222,236637.6,1.217124,4,1.362062,1.559123,0.006373,32168839,t2d_q9_A_30,bad,bad,0.006373,0,0.0 % less time of default solver time,1
66.22222,4590210,1.554096,4,2.030542,1.506811,0.011163,32168839,t2d_q9_A_38,fair,fair,0.011163,0,0.0 % less time of default solver time,1
66.22222,1659740,1.428485,4,1.868414,1.790352,0.005875,32168839,t2d_q9_A_39,bad,bad,0.005875,0,0.0 % less time of default solver time,1
66.22222,37362.49,1.044205,4,1.258102,321109.2,0.006191,32168839,t2d_q9_A_32,bad,bad,0.006191,0,0.0 % less time of default solver time,1
66.22222,18920.92,1.041696,4,1.258412,166758.7,0.006307,32168839,t2d_q9_A_33,bad,bad,0.006307,0,0.0 % less time of default solver time,1
66.22222,13183.61,1.041706,4,1.258433,117309.8,0.006246,32168839,t2d_q9_A_34,bad,bad,0.006246,0,0.0 % less time of default solver time,1
66.22222,12143.3,1.041705,4,1.258433,108816,0.006254,32168839,t2d_q9_A_35,bad,bad,0.006254,0,0.0 % less time of default solver time,1
66.22222,107.8268,1.027002,4,1.144468,19993.33,0.012345,32168839,t2d_q9_A_05,fair,fair,0.012345,0,0.0 % less time of default solver time,1
66.22222,273.16,0.923498,4,0.960462,24106.34,0.006394,32168839,t2d_q9_A_16,bad,bad,0.006394,0,0.0 % less time of default solver time,1
66.22222,760.8224,1.032237,4,1.140008,65554.59,0.006338,32168839,t2d_q9_A_14,good,good,0.006338,0,0.0 % less time of default solver time,1
66.22222,654304.8,1.293912,4,1.550128,1.342661,0.006259,32168839,t2d_q4_A_29,bad,bad,0.006259,0,0.0 % less time of default solver time,1
66.22222,1749.823,0.964094,4,1.071613,55436.77,0.006361,32168839,t2d_q9_A_26,good,good,0.006361,0,0.0 % less time of default solver time,1
66.22222,388.2367,0.963853,4,1.012551,33970.96,0.006336,32168839,t2d_q9_A_15,bad,bad,0.006336,0,0.0 % less time of default solver time,1
66.22222,1743.923,0.964094,4,1.071613,55273.51,0.006475,32168839,t2d_q4_A_27,bad,bad,0.006475,0,0.0 % less time of default solver time,1
66.22222,84152.5,1.096194,4,1.393384,179230.8,0.006173,32168839,t2d_q4_A_45,bad,bad,0.006173,0,0.0 % less time of default solver time,1
66.22222,5.333333,1.034632,4,1.034632,2145.693,0.00655,32168839,t2d_q9,bad,bad,0.00655,0,0.0 % less time of default solver time,1
66.22222,5.333333,1.034632,4,1.034632,2145.693,0.006496,32168839,t2d_q4,bad,bad,0.006496,0,0.0 % less time of default solver time,1
66.22222,37362.49,1.044205,4,1.258102,1.305113,0.006192,32168839,t2d_q4_A_32,bad,bad,0.006192,0,0.0 % less time of default solver time,1
66.22222,1860.857,1.04785,4,1.071613,72394.64,0.006413,32168839,t2d_q4_A_28,bad,bad,0.006413,0,0.0 % less time of default solver time,1
66.22222,1895.947,0.964094,4,1.071613,59879.56,0.006342,32168839,t2d_q4_A_25,bad,bad,0.006342,0,0.0 % less time of default solver time,1
66.22222,1749.823,0.964094,4,1.071613,55436.77,0.00643,32168839,t2d_q4_A_26,bad,bad,0.00643,0,0.0 % less time of default solver time,1
66.22222,93191.72,1.283613,4,1.420731,1.403883,0.006556,32168839,t2d_q4_A_20,bad,bad,0.006556,0,0.0 % less time of default solver time,1
66.22222,33713.19,1.208104,4,1.349296,1.297916,0.006594,32168839,t2d_q4_A_21,bad,bad,0.006594,0,0.0 % less time of default solver time,1
66.22222,12789.05,1.122296,4,1.252157,1.503853,0.006444,32168839,t2d_q4_A_22,bad,bad,0.006444,0,0.0 % less time of default solver time,1
66.22222,5335.601,1.037953,4,1.133933,164416.8,0.006445,32168839,t2d_q4_A_23,bad,fair,0.006445,0,0.0 % less time of default solver time,1
66.22222,55.45941,0.958951,4,1.019407,10475.32,0.006491,32168839,t2d_q9_A_06,bad,fair,0.006491,0,0.0 % less time of default solver time,1
66.22222,256.8144,1.108804,4,1.260433,47453.52,0.006501,32168839,t2d_q9_A_04,bad,fair,0.006501,0,0.0 % less time of default solver time,1
66.22222,5.333333,1.034632,4,1.034632,2145.693,0.006481,32168839,t2d_q9_A_01,bad,fair,0.006481,0,0.0 % less time of default solver time,1
66.22222,1864.36,1.267202,4,1.427216,284102.1,0.006581,32168839,t2d_q9_A_02,bad,fair,0.006581,0,0.0 % less time of default solver time,1
66.22222,36.56131,0.908476,4,0.919111,7102.891,0.006494,32168839,t2d_q9_A_09,good,fair,0.006494,0,0.0 % less time of default solver time,1
66.22222,1860.857,1.04785,4,1.071613,72393.59,0.006336,32168839,t2d_q9_A_28,good,fair,0.006336,0,0.0 % less time of default solver time,1
66.22222,36.66171,0.908476,4,0.919111,7148.292,0.006536,32168839,t2d_q9_A_08,bad,fair,0.006536,0,0.0 % less time of default solver time,1
66.22222,5335.601,1.037953,4,1.133933,164417.7,0.006395,32168839,t2d_q9_A_23,bad,fair,0.006395,0,0.0 % less time of default solver time,1
66.22222,93191.72,1.283613,4,1.420731,1.403883,0.006632,32168839,t2d_q9_A_20,bad,fair,0.006632,0,0.0 % less time of default solver time,1
66.22222,4590210,1.554096,4,2.030542,1.506811,0.011211,32168839,t2d_q4_A_38,fair,fair,0.011211,0,0.0 % less time of default solver time,1
66.22222,4791.044,1.199713,4,1.354117,396403.8,0.012326,32168839,t2d_q9_A_12,fair,fair,0.012326,0,0.0 % less time of default solver time,1
66.22222,1819.361,1.115002,4,1.257349,155824.7,0.00639,32168839,t2d_q9_A_13,good,fair,0.00639,0,0.0 % less time of default solver time,1
66.22222,36.94624,1.039372,4,1.047308,8671.071,0.00656,32168839,t2d_q9_A_10,bad,fair,0.00656,0,0.0 % less time of default solver time,1
66.22222,13238.71,1.274212,4,1.425323,1.383967,0.006567,32168839,t2d_q9_A_11,bad,fair,0.006567,0,0.0 % less time of default solver time,1
66.22222,256.8144,1.108804,4,1.260433,47165.34,0.006479,32168839,t2d_q4_A_04,bad,fair,0.006479,0,0.0 % less time of default solver time,1
66.22222,252.8372,0.922781,4,0.960462,22404.92,0.006322,32168839,t2d_q9_A_17,bad,fair,0.006322,0,0.0 % less time of default solver time,1
1011.535,26.7979,7.989364,1,7.989364,2.957964,0.000277,32168839,SiH4,fair,fair,0.000277,0,0.0 % less time of default solver time,1
