zgbsvxx.f,"['FACT', 'TRANS', 'N', 'KL', 'KU', 'NRHS', 'LDAB', 'LDAFB', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['X', 'RCOND', 'RPVGRW', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'RWORK', 'INFO']","['AB', 'AFB', 'IPIV', 'EQUED', 'R', 'C', 'B', 'PARAMS']"
zgesvx.f,"['FACT', 'TRANS', 'N', 'NRHS', 'LDA', 'LDAF', 'LDB', 'LDX']","['X', 'RCOND', 'FERR', 'BERR', 'WORK', 'RWORK', 'INFO']","['A', 'AF', 'IPIV', 'EQUED', 'R', 'C', 'B']"
zgesvxx.f,"['FACT', 'TRANS', 'N', 'NRHS', 'LDA', 'LDAF', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['X', 'RCOND', 'RPVGRW', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'RWORK', 'INFO']","['A', 'AF', 'IPIV', 'EQUED', 'R', 'C', 'B', 'PARAMS']"
zhesvx.f,"['FACT', 'UPLO', 'N', 'NRHS', 'A', 'LDA', 'LDAF', 'B', 'LDB', 'LDX', 'LWORK']","['X', 'RCOND', 'FERR', 'BERR', 'WORK', 'RWORK', 'INFO']","['AF', 'IPIV']"
zhesvxx.f,"['FACT', 'UPLO', 'N', 'NRHS', 'LDA', 'LDAF', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['X', 'RCOND', 'RPVGRW', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'RWORK', 'INFO']","['A', 'AF', 'IPIV', 'EQUED', 'S', 'B', 'PARAMS']"
zhpsvx.f,"['FACT', 'UPLO', 'N', 'NRHS', 'AP', 'B', 'LDB', 'LDX']","['X', 'RCOND', 'FERR', 'BERR', 'WORK', 'RWORK', 'INFO']","['AFP', 'IPIV']"
zpbsvx.f,"['FACT', 'UPLO', 'N', 'KD', 'NRHS', 'LDAB', 'LDAFB', 'LDB', 'LDX']","['X', 'RCOND', 'FERR', 'BERR', 'WORK', 'RWORK', 'INFO']","['AB', 'AFB', 'EQUED', 'S', 'B']"
zposvx.f,"['FACT', 'UPLO', 'N', 'NRHS', 'LDA', 'LDAF', 'LDB', 'LDX']","['X', 'RCOND', 'FERR', 'BERR', 'WORK', 'RWORK', 'INFO']","['A', 'AF', 'EQUED', 'S', 'B']"
zposvxx.f,"['FACT', 'UPLO', 'N', 'NRHS', 'LDA', 'LDAF', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['X', 'RCOND', 'RPVGRW', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'RWORK', 'INFO']","['A', 'AF', 'EQUED', 'S', 'B', 'PARAMS']"
zppsvx.f,"['FACT', 'UPLO', 'N', 'NRHS', 'LDB', 'LDX']","['X', 'RCOND', 'FERR', 'BERR', 'WORK', 'RWORK', 'INFO']","['AP', 'AFP', 'EQUED', 'S', 'B']"
zspsvx.f,"['FACT', 'UPLO', 'N', 'NRHS', 'AP', 'B', 'LDB', 'LDX']","['X', 'RCOND', 'FERR', 'BERR', 'WORK', 'RWORK', 'INFO']","['AFP', 'IPIV']"
zsysvx.f,"['FACT', 'UPLO', 'N', 'NRHS', 'A', 'LDA', 'LDAF', 'B', 'LDB', 'LDX', 'LWORK']","['X', 'RCOND', 'FERR', 'BERR', 'WORK', 'RWORK', 'INFO']","['AF', 'IPIV']"
zsysvxx.f,"['FACT', 'UPLO', 'N', 'NRHS', 'LDA', 'LDAF', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['X', 'RCOND', 'RPVGRW', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'RWORK', 'INFO']","['A', 'AF', 'IPIV', 'EQUED', 'S', 'B', 'PARAMS']"
sgtsvx.f,"['FACT', 'TRANS', 'N', 'NRHS', 'DL', 'D', 'DU', 'B', 'LDB', 'LDX']","['X', 'RCOND', 'FERR', 'BERR', 'WORK', 'IWORK', 'INFO']","['DLF', 'DF', 'DUF', 'DU2', 'IPIV']"
sptsvx.f,"['FACT', 'N', 'NRHS', 'D', 'E', 'B', 'LDB', 'LDX']","['X', 'RCOND', 'FERR', 'BERR', 'WORK', 'INFO']","['DF', 'EF']"
ssysvxx.f,"['FACT', 'UPLO', 'N', 'NRHS', 'LDA', 'LDAF', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['X', 'RCOND', 'RPVGRW', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'IWORK', 'INFO']","['A', 'AF', 'IPIV', 'EQUED', 'S', 'B', 'PARAMS']"
dgtsvx.f,"['FACT', 'TRANS', 'N', 'NRHS', 'DL', 'D', 'DU', 'B', 'LDB', 'LDX']","['X', 'RCOND', 'FERR', 'BERR', 'WORK', 'IWORK', 'INFO']","['DLF', 'DF', 'DUF', 'DU2', 'IPIV']"
dptsvx.f,"['FACT', 'N', 'NRHS', 'D', 'E', 'B', 'LDB', 'LDX']","['X', 'RCOND', 'FERR', 'BERR', 'WORK', 'INFO']","['DF', 'EF']"
dsysvxx.f,"['FACT', 'UPLO', 'N', 'NRHS', 'LDA', 'LDAF', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['X', 'RCOND', 'RPVGRW', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'IWORK', 'INFO']","['A', 'AF', 'IPIV', 'EQUED', 'S', 'B', 'PARAMS']"
cgtsvx.f,"['FACT', 'TRANS', 'N', 'NRHS', 'DL', 'D', 'DU', 'B', 'LDB', 'LDX']","['X', 'RCOND', 'FERR', 'BERR', 'WORK', 'RWORK', 'INFO']","['DLF', 'DF', 'DUF', 'DU2', 'IPIV']"
cptsvx.f,"['FACT', 'N', 'NRHS', 'D', 'E', 'B', 'LDB', 'LDX']","['X', 'RCOND', 'FERR', 'BERR', 'WORK', 'RWORK', 'INFO']","['DF', 'EF']"
zgtsvx.f,"['FACT', 'TRANS', 'N', 'NRHS', 'DL', 'D', 'DU', 'B', 'LDB', 'LDX']","['X', 'RCOND', 'FERR', 'BERR', 'WORK', 'RWORK', 'INFO']","['DLF', 'DF', 'DUF', 'DU2', 'IPIV']"
zptsvx.f,"['FACT', 'N', 'NRHS', 'D', 'E', 'B', 'LDB', 'LDX']","['X', 'RCOND', 'FERR', 'BERR', 'WORK', 'RWORK', 'INFO']","['DF', 'EF']"
