cherfsx.f,"['UPLO', 'EQUED', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'IPIV', 'B', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['RCOND', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'RWORK', 'INFO']","['S', 'X', 'PARAMS']"
zpprfs.f,"['UPLO', 'N', 'NRHS', 'AP', 'AFP', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",['X']
dporfsx.f,"['UPLO', 'EQUED', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'B', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['RCOND', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'IWORK', 'INFO']","['S', 'X', 'PARAMS']"
cgtrfs.f,"['TRANS', 'N', 'NRHS', 'DL', 'D', 'DU', 'DLF', 'DF', 'DUF', 'DU2', 'IPIV', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",['X']
zgerfs.f,"['TRANS', 'N', 'NRHS', 'A', 'LDA', 'AF', 'LDAF', 'IPIV', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",['X']
sgbrfsx.f,"['TRANS', 'EQUED', 'N', 'KL', 'KU', 'NRHS', 'AB', 'LDAB', 'AFB', 'LDAFB', 'IPIV', 'B', 'LDB', 'LDX', 'N_ERR_BNDS', 'NPARAMS']","['RCOND', 'BERR', 'ERR_BNDS_NORM', 'ERR_BNDS_COMP', 'WORK', 'IWORK', 'INFO']","['R', 'C', 'X', 'PARAMS']"
cpbrfs.f,"['UPLO', 'N', 'KD', 'NRHS', 'AB', 'LDAB', 'AFB', 'LDAFB', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",['X']
chprfs.f,"['UPLO', 'N', 'NRHS', 'AP', 'AFP', 'IPIV', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",['X']
dpbrfs.f,"['UPLO', 'N', 'KD', 'NRHS', 'AB', 'LDAB', 'AFB', 'LDAFB', 'B', 'LDB', 'LDX']","['FERR', 'BERR', 'WORK', 'IWORK', 'INFO']",['X']
ctrrfs.f,"['UPLO', 'TRANS', 'DIAG', 'N', 'NRHS', 'A', 'LDA', 'B', 'LDB', 'X', 'LDX']","['FERR', 'BERR', 'WORK', 'RWORK', 'INFO']",[]
