avg-diag-dist,nnz,norm1,col-variability,min-nnzeros-per-row,row-variability,kappa, time, solver, class
8280.763,67400,65290.55,23.36005,1,22.81788,283.5863,0.00038314,69654763,fair
8280.763,67400,65290.55,23.36005,1,22.81788,283.5863,0.00052691,19932321,fair
8280.763,67400,65290.55,23.36005,1,22.81788,283.5863,0.00022388,36025721,fair
8280.763,67400,65290.55,23.36005,1,22.81788,283.5863,0.00055838,37052868,fair
3890.815,67562,100109.9,18.87546,2,18.54204,1.863794,1.6127,32168839,fair
3890.815,67562,100109.9,18.87546,2,18.54204,1.863794,0.00089788,29030070,fair
3890.815,67562,100109.9,18.87546,2,18.54204,1.863794,0.86347,36564232,fair
3890.815,67562,100109.9,18.87546,2,18.54204,1.863794,1.79769313486e+308,81986705,fair
3890.815,67562,100109.9,18.87546,2,18.54204,1.863794,0.029274,19932321,fair
3890.815,67562,100109.9,18.87546,2,18.54204,1.863794,0.0033746,36025721,fair
3890.815,67562,100109.9,18.87546,2,18.54204,1.863794,0.00051427,37052868,1
78.18505,71805,167073100,16.59974,1,16.59974,1.499393,0.00058484,32168839,1
78.18505,71805,167073100,16.59974,1,16.59974,1.499393,0.00072479,32168837,-1
78.18505,71805,167073100,16.59974,1,16.59974,1.499393,0.013337,29030070,fair
78.18505,71805,167073100,16.59974,1,16.59974,1.499393,0.0018249,36564232,fair
78.18505,71805,167073100,16.59974,1,16.59974,1.499393,1.79769313486e+308,81986705,fair
78.18505,71805,167073100,16.59974,1,16.59974,1.499393,0.0011897,69654763,fair
78.18505,71805,167073100,16.59974,1,16.59974,1.499393,0.001087,19932321,fair
78.18505,71805,167073100,16.59974,1,16.59974,1.499393,0.00055122,36025721,1
78.18505,71805,167073100,16.59974,1,16.59974,1.499393,0.0070853,37052868,fair
11243.25,72655,2096.167,8,1,10.04766,418732.3,0.00013399,45869639,1
11243.25,72655,2096.167,8,1,10.04766,418732.3,0.00026584,32168839,fair
11243.25,72655,2096.167,8,1,10.04766,418732.3,0.00026512,32168837,fair
11243.25,72655,2096.167,8,1,10.04766,418732.3,1.79769313486e+308,90783920,fair
11243.25,72655,2096.167,8,1,10.04766,418732.3,0.00050592,29030070,fair
11243.25,72655,2096.167,8,1,10.04766,418732.3,0.00026464,7285382,fair
11243.25,72655,2096.167,8,1,10.04766,418732.3,0.00044203,36564232,fair
11243.25,72655,2096.167,8,1,10.04766,418732.3,1.79769313486e+308,81986705,fair
11243.25,72655,2096.167,8,1,10.04766,418732.3,0.00044203,69654763,fair
11243.25,72655,2096.167,8,1,10.04766,418732.3,0.00053191,19932321,fair
11243.25,72655,2096.167,8,1,10.04766,418732.3,0.00032401,36025721,fair
11243.25,72655,2096.167,8,1,10.04766,418732.3,0.00026321,37052868,fair
6771.777,73041,252568.1,8,1,9.028773,513.3033,0.00011587,45869639,1
6771.777,73041,252568.1,8,1,9.028773,513.3033,0.00023103,32168839,fair
6771.777,73041,252568.1,8,1,9.028773,513.3033,1.79769313486e+308,90783920,fair
6771.777,73041,252568.1,8,1,9.028773,513.3033,0.0056913,29030070,fair
6771.777,73041,252568.1,8,1,9.028773,513.3033,0.00023222,7285382,fair
6771.777,73041,252568.1,8,1,9.028773,513.3033,0.00038576,36564232,fair
6771.777,73041,252568.1,8,1,9.028773,513.3033,1.79769313486e+308,81986705,fair
6771.777,73041,252568.1,8,1,9.028773,513.3033,0.00039721,69654763,fair
6771.777,73041,252568.1,8,1,9.028773,513.3033,0.00046897,19932321,fair
6771.777,73041,252568.1,8,1,9.028773,513.3033,0.00027895,36025721,fair
6771.777,73041,252568.1,8,1,9.028773,513.3033,0.0032363,37052868,fair
14124.42,73249,2,5,1,5,8.274896,0.0027196,45869639,-1
14124.42,73249,2,5,1,5,8.274896,0.0027065,32168839,1
14124.42,73249,2,5,1,5,8.274896,2.6346,29030070,fair
14124.42,73249,2,5,1,5,8.274896,0.0039749,36564232,fair
14124.42,73249,2,5,1,5,8.274896,1.79769313486e+308,81986705,fair
14124.42,73249,2,5,1,5,8.274896,0.0087848,19932321,fair
14124.42,73249,2,5,1,5,8.274896,0.0020881,36025721,1
14124.42,73249,2,5,1,5,8.274896,2.608,37052868,fair
4871.523,75167,1.00E+12,48.35862,1,48.35862,1125.627,0.00070405,32168839,1
4871.523,75167,1.00E+12,48.35862,1,48.35862,1125.627,0.0072947,32168837,fair
4871.523,75167,1.00E+12,48.35862,1,48.35862,1125.627,0.0020952,29030070,fair
4871.523,75167,1.00E+12,48.35862,1,48.35862,1125.627,0.00092411,36564232,fair
4871.523,75167,1.00E+12,48.35862,1,48.35862,1125.627,1.79769313486e+308,81986705,fair
4871.523,75167,1.00E+12,48.35862,1,48.35862,1125.627,5.2135,69654763,fair
4871.523,75167,1.00E+12,48.35862,1,48.35862,1125.627,0.0010839,19932321,fair
4871.523,75167,1.00E+12,48.35862,1,48.35862,1125.627,0.00054622,36025721,1
4871.523,75167,1.00E+12,48.35862,1,48.35862,1125.627,0.0011528,37052868,fair
4781.382,76496,1.00E+12,44.25141,1,44.25141,411.785,0.00068831,32168839,1
4781.382,76496,1.00E+12,44.25141,1,44.25141,411.785,0.0018809,32168837,fair
4781.382,76496,1.00E+12,44.25141,1,44.25141,411.785,0.0013251,29030070,fair
4781.382,76496,1.00E+12,44.25141,1,44.25141,411.785,0.00096035,36564232,-1
4781.382,76496,1.00E+12,44.25141,1,44.25141,411.785,1.79769313486e+308,81986705,fair
4781.382,76496,1.00E+12,44.25141,1,44.25141,411.785,0.0084589,19932321,fair
4781.382,76496,1.00E+12,44.25141,1,44.25141,411.785,0.001442,36025721,fair
4781.382,76496,1.00E+12,44.25141,1,44.25141,411.785,0.00067759,37052868,1
157.7643,77041,23.0264,18.33547,1,18.33547,1.467786,0.20657,32168839,fair
157.7643,77041,23.0264,18.33547,1,18.33547,1.467786,0.0078201,32168837,fair
157.7643,77041,23.0264,18.33547,1,18.33547,1.467786,1.3078,29030070,fair
157.7643,77041,23.0264,18.33547,1,18.33547,1.467786,0.026899,36564232,fair
157.7643,77041,23.0264,18.33547,1,18.33547,1.467786,1.79769313486e+308,81986705,fair
157.7643,77041,23.0264,18.33547,1,18.33547,1.467786,0.007211,69654763,-1
157.7643,77041,23.0264,18.33547,1,18.33547,1.467786,0.014653,19932321,fair
157.7643,77041,23.0264,18.33547,1,18.33547,1.467786,0.0047102,36025721,1
157.7643,77041,23.0264,18.33547,1,18.33547,1.467786,1.2964,37052868,fair
157.7643,77041,18.9037,18.3318,9,18.3318,20069.32,0.11613,32168839,fair
157.7643,77041,18.9037,18.3318,9,18.3318,20069.32,0.0033967,32168837,1
157.7643,77041,18.9037,18.3318,9,18.3318,20069.32,1.37,29030070,fair
157.7643,77041,18.9037,18.3318,9,18.3318,20069.32,0.020647,36564232,fair
157.7643,77041,18.9037,18.3318,9,18.3318,20069.32,1.79769313486e+308,81986705,fair
157.7643,77041,18.9037,18.3318,9,18.3318,20069.32,0.0050998,69654763,-1
157.7643,77041,18.9037,18.3318,9,18.3318,20069.32,0.01145,19932321,fair
157.7643,77041,18.9037,18.3318,9,18.3318,20069.32,0.0036824,36025721,1
157.7643,77041,18.9037,18.3318,9,18.3318,20069.32,1.3699,37052868,fair
157.7643,77041,39.69679,18.33813,1,18.33813,37638.68,0.333,32168839,fair
157.7643,77041,39.69679,18.33813,1,18.33813,37638.68,0.068096,29030070,fair
157.7643,77041,39.69679,18.33813,1,18.33813,37638.68,0.044122,36564232,fair
157.7643,77041,39.69679,18.33813,1,18.33813,37638.68,1.79769313486e+308,81986705,fair
157.7643,77041,39.69679,18.33813,1,18.33813,37638.68,0.0091321,69654763,fair
157.7643,77041,39.69679,18.33813,1,18.33813,37638.68,0.015758,19932321,fair
157.7643,77041,39.69679,18.33813,1,18.33813,37638.68,0.0055356,36025721,1
157.7643,77041,39.69679,18.33813,1,18.33813,37638.68,0.0473,37052868,fair
157.7643,77041,37.07384,18.33821,9,18.33821,127.0413,0.25624,32168839,fair
157.7643,77041,37.07384,18.33821,9,18.33821,127.0413,1.3706,29030070,fair
157.7643,77041,37.07384,18.33821,9,18.33821,127.0413,0.033751,36564232,fair
157.7643,77041,37.07384,18.33821,9,18.33821,127.0413,1.79769313486e+308,81986705,fair
157.7643,77041,37.07384,18.33821,9,18.33821,127.0413,0.0086529,69654763,fair
157.7643,77041,37.07384,18.33821,9,18.33821,127.0413,0.016141,19932321,fair
157.7643,77041,37.07384,18.33821,9,18.33821,127.0413,0.0053139,36025721,1
157.7643,77041,37.07384,18.33821,9,18.33821,127.0413,1.3672,37052868,fair
157.7643,77041,62.81284,18.42593,1,18.4186,33.32586,1.0658,32168839,fair
157.7643,77041,62.81284,18.42593,1,18.4186,33.32586,0.00050306,29030070,-1
157.7643,77041,62.81284,18.42593,1,18.4186,33.32586,0.077732,36564232,fair
157.7643,77041,62.81284,18.42593,1,18.4186,33.32586,1.79769313486e+308,81986705,fair
157.7643,77041,62.81284,18.42593,1,18.4186,33.32586,0.011749,69654763,fair
157.7643,77041,62.81284,18.42593,1,18.4186,33.32586,0.019533,19932321,fair
157.7643,77041,62.81284,18.42593,1,18.4186,33.32586,0.0067377,36025721,fair
157.7643,77041,62.81284,18.42593,1,18.4186,33.32586,0.000319,37052868,1
157.7643,77041,58.65648,18.34624,9,18.33773,39.12101,0.52393,32168839,fair
157.7643,77041,58.65648,18.34624,9,18.33773,39.12101,0.00053906,29030070,-1
157.7643,77041,58.65648,18.34624,9,18.33773,39.12101,0.058152,36564232,fair
157.7643,77041,58.65648,18.34624,9,18.33773,39.12101,1.79769313486e+308,81986705,fair
157.7643,77041,58.65648,18.34624,9,18.33773,39.12101,0.010805,69654763,fair
157.7643,77041,58.65648,18.34624,9,18.33773,39.12101,0.017755,19932321,fair
157.7643,77041,58.65648,18.34624,9,18.33773,39.12101,0.0060751,36025721,fair
157.7643,77041,58.65648,18.34624,9,18.33773,39.12101,0.00033784,37052868,1
4190.584,77057,70683.06,16.36722,1,16.28987,23.79075,0.00035405,32168839,1
4190.584,77057,70683.06,16.36722,1,16.28987,23.79075,1.5102,29030070,fair
4190.584,77057,70683.06,16.36722,1,16.28987,23.79075,0.0005331,36564232,-1
4190.584,77057,70683.06,16.36722,1,16.28987,23.79075,1.79769313486e+308,81986705,fair
4190.584,77057,70683.06,16.36722,1,16.28987,23.79075,1.5029,37052868,fair
20.10811,77592,1,12.5357,1,12.5357,75647910000,0.00015402,45869639,1
20.10811,77592,1,12.5357,1,12.5357,75647910000,0.00029469,32168839,fair
20.10811,77592,1,12.5357,1,12.5357,75647910000,0.00029492,32168837,fair
20.10811,77592,1,12.5357,1,12.5357,75647910000,1.79769313486e+308,90783920,fair
20.10811,77592,1,12.5357,1,12.5357,75647910000,1.4783,29030070,fair
20.10811,77592,1,12.5357,1,12.5357,75647910000,0.00029612,7285382,fair
20.10811,77592,1,12.5357,1,12.5357,75647910000,0.00043201,36564232,fair
20.10811,77592,1,12.5357,1,12.5357,75647910000,1.79769313486e+308,81986705,fair
20.10811,77592,1,12.5357,1,12.5357,75647910000,0.00044799,69654763,fair
20.10811,77592,1,12.5357,1,12.5357,75647910000,0.00059915,19932321,fair
20.10811,77592,1,12.5357,1,12.5357,75647910000,0.00030088,36025721,fair
20.10811,77592,1,12.5357,1,12.5357,75647910000,1.4798,37052868,fair
20.10811,77592,1,8.705163,1,8.705163,11177070,0.00014806,45869639,1
20.10811,77592,1,8.705163,1,8.705163,11177070,0.00071073,59072883,fair
20.10811,77592,1,8.705163,1,8.705163,11177070,0.00029802,32168839,fair
20.10811,77592,1,8.705163,1,8.705163,11177070,0.00045276,11256941,fair
20.10811,77592,1,8.705163,1,8.705163,11177070,1.79769313486e+308,90783920,fair
20.10811,77592,1,8.705163,1,8.705163,11177070,1.4797,29030070,fair
20.10811,77592,1,8.705163,1,8.705163,11177070,0.00029588,7285382,fair
20.10811,77592,1,8.705163,1,8.705163,11177070,0.00043201,36564232,fair
20.10811,77592,1,8.705163,1,8.705163,11177070,1.79769313486e+308,81986705,fair
20.10811,77592,1,8.705163,1,8.705163,11177070,0.00051093,69654763,fair
20.10811,77592,1,8.705163,1,8.705163,11177070,0.00064778,19932321,fair
20.10811,77592,1,8.705163,1,8.705163,11177070,0.00029707,36025721,fair
20.10811,77592,1,8.705163,1,8.705163,11177070,1.4753,37052868,fair
6493.718,77610,126001,30.47297,2,30.47297,2.338928,1.5747,32168839,fair
6493.718,77610,126001,30.47297,2,30.47297,2.338928,1.79769313486e+308,90783920,fair
6493.718,77610,126001,30.47297,2,30.47297,2.338928,0.00029397,29030070,fair
6493.718,77610,126001,30.47297,2,30.47297,2.338928,0.0013242,36564232,fair
6493.718,77610,126001,30.47297,2,30.47297,2.338928,1.79769313486e+308,81986705,fair
6493.718,77610,126001,30.47297,2,30.47297,2.338928,0.00052094,69654763,fair
6493.718,77610,126001,30.47297,2,30.47297,2.338928,0.0005281,19932321,fair
6493.718,77610,126001,30.47297,2,30.47297,2.338928,0.00076103,36025721,fair
6493.718,77610,126001,30.47297,2,30.47297,2.338928,0.00015616,37052868,1
56.49718,77781,122.5665,31.26733,9,31.26733,204.9021,0.027683,45869639,fair
56.49718,77781,122.5665,31.26733,9,31.26733,204.9021,0.021035,32168839,fair
56.49718,77781,122.5665,31.26733,9,31.26733,204.9021,0.0048223,32168837,fair
56.49718,77781,122.5665,31.26733,9,31.26733,204.9021,0.002414,29030070,fair
56.49718,77781,122.5665,31.26733,9,31.26733,204.9021,0.010441,36564232,fair
56.49718,77781,122.5665,31.26733,9,31.26733,204.9021,1.79769313486e+308,81986705,fair
56.49718,77781,122.5665,31.26733,9,31.26733,204.9021,0.01845,69654763,fair
56.49718,77781,122.5665,31.26733,9,31.26733,204.9021,0.02233,19932321,fair
56.49718,77781,122.5665,31.26733,9,31.26733,204.9021,0.0043166,36025721,fair
56.49718,77781,122.5665,31.26733,9,31.26733,204.9021,0.0012593,37052868,1
4709.566,79566,33948,4.229349,3,4.530379,232820.3,2.0776,32168839,fair
4709.566,79566,33948,4.229349,3,4.530379,232820.3,0.32347,32168837,fair
4709.566,79566,33948,4.229349,3,4.530379,232820.3,0.00041604,29030070,fair
4709.566,79566,33948,4.229349,3,4.530379,232820.3,0.10969,36564232,fair
4709.566,79566,33948,4.229349,3,4.530379,232820.3,1.79769313486e+308,81986705,fair
4709.566,79566,33948,4.229349,3,4.530379,232820.3,0.20752,69654763,fair
4709.566,79566,33948,4.229349,3,4.530379,232820.3,13.314,19932321,fair
4709.566,79566,33948,4.229349,3,4.530379,232820.3,0.07704,36025721,fair
4709.566,79566,33948,4.229349,3,4.530379,232820.3,0.00023913,37052868,1
6645.678,79721,7.86E-05,8.240137,1,8.240137,7.514873,0.00018001,45869639,1
6645.678,79721,7.86E-05,8.240137,1,8.240137,7.514873,0.0035098,59072883,fair
6645.678,79721,7.86E-05,8.240137,1,8.240137,7.514873,0.00046182,32168839,fair
6645.678,79721,7.86E-05,8.240137,1,8.240137,7.514873,0.00035787,32168837,fair
6645.678,79721,7.86E-05,8.240137,1,8.240137,7.514873,0.00053906,11256941,fair
6645.678,79721,7.86E-05,8.240137,1,8.240137,7.514873,1.79769313486e+308,90783920,fair
6645.678,79721,7.86E-05,8.240137,1,8.240137,7.514873,0.00037599,7285382,fair
6645.678,79721,7.86E-05,8.240137,1,8.240137,7.514873,0.0006001,36564232,fair
6645.678,79721,7.86E-05,8.240137,1,8.240137,7.514873,1.79769313486e+308,81986705,fair
6645.678,79721,7.86E-05,8.240137,1,8.240137,7.514873,0.00058889,69654763,fair
6645.678,79721,7.86E-05,8.240137,1,8.240137,7.514873,0.0007329,19932321,fair
6645.678,79721,7.86E-05,8.240137,1,8.240137,7.514873,0.00036001,36025721,fair
6645.678,79721,7.86E-05,8.240137,1,8.240137,7.514873,0.00022292,37052868,1
4480.759,79834,929504400,7.426279,2,5.294551,1.709329,0.00031304,32168839,fair
4480.759,79834,929504400,7.426279,2,5.294551,1.709329,0.0003109,29030070,fair
4480.759,79834,929504400,7.426279,2,5.294551,1.709329,0.0001471,36564232,1
4480.759,79834,929504400,7.426279,2,5.294551,1.709329,1.79769313486e+308,81986705,fair
4480.759,79834,929504400,7.426279,2,5.294551,1.709329,0.00059295,69654763,fair
4480.759,79834,929504400,7.426279,2,5.294551,1.709329,0.001919,19932321,fair
4480.759,79834,929504400,7.426279,2,5.294551,1.709329,0.0014,36025721,fair
4480.759,79834,929504400,7.426279,2,5.294551,1.709329,0.00014687,37052868,1
6645.135,79841,7.46E-05,7.262534,1,7.262534,147.4421,0.00018001,45869639,1
6645.135,79841,7.46E-05,7.262534,1,7.262534,147.4421,0.00041103,32168839,fair
6645.135,79841,7.46E-05,7.262534,1,7.262534,147.4421,0.00036025,32168837,fair
6645.135,79841,7.46E-05,7.262534,1,7.262534,147.4421,1.79769313486e+308,90783920,fair
6645.135,79841,7.46E-05,7.262534,1,7.262534,147.4421,1.8023,29030070,fair
6645.135,79841,7.46E-05,7.262534,1,7.262534,147.4421,0.00036311,7285382,fair
6645.135,79841,7.46E-05,7.262534,1,7.262534,147.4421,0.00060511,36564232,fair
6645.135,79841,7.46E-05,7.262534,1,7.262534,147.4421,1.79769313486e+308,81986705,fair
6645.135,79841,7.46E-05,7.262534,1,7.262534,147.4421,0.0013623,19932321,fair
6645.135,79841,7.46E-05,7.262534,1,7.262534,147.4421,0.00041795,36025721,fair
6645.135,79841,7.46E-05,7.262534,1,7.262534,147.4421,1.7917,37052868,fair
2276.313,82842,1061178,14.01906,2,14.01906,236137.5,0.0052071,32168839,fair
2276.313,82842,1061178,14.01906,2,14.01906,236137.5,0.00035119,29030070,fair
2276.313,82842,1061178,14.01906,2,14.01906,236137.5,0.48367,36564232,fair
2276.313,82842,1061178,14.01906,2,14.01906,236137.5,1.79769313486e+308,81986705,fair
2276.313,82842,1061178,14.01906,2,14.01906,236137.5,2.0486,69654763,fair
2276.313,82842,1061178,14.01906,2,14.01906,236137.5,0.022593,19932321,fair
2276.313,82842,1061178,14.01906,2,14.01906,236137.5,0.0047269,36025721,fair
2276.313,82842,1061178,14.01906,2,14.01906,236137.5,0.00018406,37052868,1
2276.313,82842,386.2931,5.590216,2,5.090156,34.01407,0.069728,32168839,fair
2276.313,82842,386.2931,5.590216,2,5.090156,34.01407,0.0023417,32168837,fair
2276.313,82842,386.2931,5.590216,2,5.090156,34.01407,0.00071216,29030070,fair
2276.313,82842,386.2931,5.590216,2,5.090156,34.01407,0.005415,36564232,fair
2276.313,82842,386.2931,5.590216,2,5.090156,34.01407,1.79769313486e+308,81986705,fair
2276.313,82842,386.2931,5.590216,2,5.090156,34.01407,15.611,69654763,fair
2276.313,82842,386.2931,5.590216,2,5.090156,34.01407,0.0049188,19932321,fair
2276.313,82842,386.2931,5.590216,2,5.090156,34.01407,0.0025282,36025721,fair
2276.313,82842,386.2931,5.590216,2,5.090156,34.01407,0.00036693,37052868,1
173.5139,83842,3.224218,25.16861,1,25.16861,768.1103,1.5039,32168839,fair
173.5139,83842,3.224218,25.16861,1,25.16861,768.1103,3.2925,88865076,fair
173.5139,83842,3.224218,25.16861,1,25.16861,768.1103,0.023685,36564232,fair
173.5139,83842,3.224218,25.16861,1,25.16861,768.1103,1.79769313486e+308,81986705,fair
173.5139,83842,3.224218,25.16861,1,25.16861,768.1103,0.00014901,37052868,1
1089.52,86693,32.81664,54.32055,1,54.32055,1.603471,0.00012493,32168839,1
1089.52,86693,32.81664,54.32055,1,54.32055,1.603471,0.00023603,29030070,fair
1089.52,86693,32.81664,54.32055,1,54.32055,1.603471,0.00012398,36564232,1
1089.52,86693,32.81664,54.32055,1,54.32055,1.603471,1.79769313486e+308,81986705,fair
1089.52,86693,32.81664,54.32055,1,54.32055,1.603471,0.0017781,19932321,fair
1089.52,86693,32.81664,54.32055,1,54.32055,1.603471,0.0012529,36025721,fair
1089.52,86693,32.81664,54.32055,1,54.32055,1.603471,0.00018501,37052868,-1
1089.52,86693,32.81764,300.1218,1,300.1485,1.603216,0.00012493,32168839,1
1089.52,86693,32.81764,300.1218,1,300.1485,1.603216,0.0002358,29030070,fair
1089.52,86693,32.81764,300.1218,1,300.1485,1.603216,0.00012493,36564232,1
1089.52,86693,32.81764,300.1218,1,300.1485,1.603216,1.79769313486e+308,81986705,fair
1089.52,86693,32.81764,300.1218,1,300.1485,1.603216,0.0017829,19932321,fair
1089.52,86693,32.81764,300.1218,1,300.1485,1.603216,0.0008142,36025721,fair
1089.52,86693,32.81764,300.1218,1,300.1485,1.603216,0.00018597,37052868,-1
66.22222,87025,91833.2,1.096194,4,1.393384,192461.4,0.0061033,32168839,-1
66.22222,87025,91833.2,1.096194,4,1.393384,192461.4,0.0044806,32168837,1
66.22222,87025,91833.2,1.096194,4,1.393384,192461.4,0.0082281,36564232,fair
66.22222,87025,91833.2,1.096194,4,1.393384,192461.4,1.79769313486e+308,81986705,fair
66.22222,87025,91833.2,1.096194,4,1.393384,192461.4,1.5505,37052868,fair
66.22222,87025,84152.5,1.096194,4,1.393384,179235.1,0.0065145,45869639,-1
66.22222,87025,84152.5,1.096194,4,1.393384,179235.1,0.0060029,32168839,-1
66.22222,87025,84152.5,1.096194,4,1.393384,179235.1,1.79769313486e+308,90783920,fair
66.22222,87025,84152.5,1.096194,4,1.393384,179235.1,1.5573,29030070,fair
66.22222,87025,84152.5,1.096194,4,1.393384,179235.1,0.0082579,36564232,fair
66.22222,87025,84152.5,1.096194,4,1.393384,179235.1,1.79769313486e+308,81986705,fair
66.22222,87025,84152.5,1.096194,4,1.393384,179235.1,0.0064502,69654763,-1
66.22222,87025,84152.5,1.096194,4,1.393384,179235.1,0.015381,19932321,fair
66.22222,87025,84152.5,1.096194,4,1.393384,179235.1,0.0045676,36025721,1
66.22222,87025,84152.5,1.096194,4,1.393384,179235.1,1.549,37052868,fair
66.22222,87025,84463.15,1.096194,4,1.393384,179674.6,0.0061474,32168839,1
66.22222,87025,84463.15,1.096194,4,1.393384,179674.6,0.0082347,36564232,-1
66.22222,87025,84463.15,1.096194,4,1.393384,179674.6,1.79769313486e+308,81986705,fair
66.22222,87025,84463.15,1.096194,4,1.393384,179674.6,1.5479,37052868,fair
66.22222,87025,675.1248,1.192953,4,1.356471,122483.7,0.0065107,32168839,1
66.22222,87025,675.1248,1.192953,4,1.356471,122483.7,1.5555,29030070,fair
66.22222,87025,675.1248,1.192953,4,1.356471,122483.7,0.0089695,36564232,-1
66.22222,87025,675.1248,1.192953,4,1.356471,122483.7,1.79769313486e+308,81986705,fair
66.22222,87025,675.1248,1.192953,4,1.356471,122483.7,1.5469,37052868,fair
66.22222,87025,13238.71,1.274212,4,1.425323,1.327588,0.0065019,32168839,1
66.22222,87025,13238.71,1.274212,4,1.425323,1.327588,1.5546,29030070,fair
66.22222,87025,13238.71,1.274212,4,1.425323,1.327588,0.0085969,36564232,-1
66.22222,87025,13238.71,1.274212,4,1.425323,1.327588,1.79769313486e+308,81986705,fair
66.22222,87025,13238.71,1.274212,4,1.425323,1.327588,1.5519,37052868,fair
66.22222,87025,252.8372,0.9227812,4,0.9604615,22468.97,0.0063498,45869639,-1
66.22222,87025,252.8372,0.9227812,4,0.9604615,22468.97,0.0063808,32168839,-1
66.22222,87025,252.8372,0.9227812,4,0.9604615,22468.97,1.79769313486e+308,90783920,fair
66.22222,87025,252.8372,0.9227812,4,0.9604615,22468.97,1.5604,29030070,fair
66.22222,87025,252.8372,0.9227812,4,0.9604615,22468.97,0.0077648,7285382,fair
66.22222,87025,252.8372,0.9227812,4,0.9604615,22468.97,0.009023,36564232,fair
66.22222,87025,252.8372,0.9227812,4,0.9604615,22468.97,1.79769313486e+308,81986705,fair
66.22222,87025,252.8372,0.9227812,4,0.9604615,22468.97,0.015174,19932321,fair
66.22222,87025,252.8372,0.9227812,4,0.9604615,22468.97,0.004817,36025721,1
66.22222,87025,252.8372,0.9227812,4,0.9604615,22468.97,1.5503,37052868,fair
66.22222,87025,260.3186,1.043735,4,1.058807,28475.81,0.0066464,45869639,-1
66.22222,87025,260.3186,1.043735,4,1.058807,28475.81,0.0063174,32168839,-1
66.22222,87025,260.3186,1.043735,4,1.058807,28475.81,0.0047085,32168837,1
66.22222,87025,260.3186,1.043735,4,1.058807,28475.81,1.0239,29030070,fair
66.22222,87025,260.3186,1.043735,4,1.058807,28475.81,0.0077314,7285382,fair
66.22222,87025,260.3186,1.043735,4,1.058807,28475.81,0.0090201,36564232,fair
66.22222,87025,260.3186,1.043735,4,1.058807,28475.81,1.79769313486e+308,81986705,fair
66.22222,87025,260.3186,1.043735,4,1.058807,28475.81,0.029151,19932321,fair
66.22222,87025,260.3186,1.043735,4,1.058807,28475.81,0.0048482,36025721,1
66.22222,87025,260.3186,1.043735,4,1.058807,28475.81,1.0143,37052868,fair
66.22222,87025,252.0465,0.9227812,4,0.9604615,22407.62,0.006345,45869639,-1
66.22222,87025,252.0465,0.9227812,4,0.9604615,22407.62,0.0063372,32168839,-1
66.22222,87025,252.0465,0.9227812,4,0.9604615,22407.62,0.004714,32168837,1
66.22222,87025,252.0465,0.9227812,4,0.9604615,22407.62,1.79769313486e+308,90783920,fair
66.22222,87025,252.0465,0.9227812,4,0.9604615,22407.62,1.556,29030070,fair
66.22222,87025,252.0465,0.9227812,4,0.9604615,22407.62,0.0079973,7285382,fair
66.22222,87025,252.0465,0.9227812,4,0.9604615,22407.62,0.0090249,36564232,fair
66.22222,87025,252.0465,0.9227812,4,0.9604615,22407.62,1.79769313486e+308,81986705,fair
66.22222,87025,252.0465,0.9227812,4,0.9604615,22407.62,0.015154,19932321,fair
66.22222,87025,252.0465,0.9227812,4,0.9604615,22407.62,0.0048356,36025721,1
66.22222,87025,252.0465,0.9227812,4,0.9604615,22407.62,1.5443,37052868,fair
66.22222,87025,675.1248,1.192953,4,1.356471,122483.6,0.0063877,45869639,-1
66.22222,87025,675.1248,1.192953,4,1.356471,122483.6,0.0065813,32168839,-1
66.22222,87025,675.1248,1.192953,4,1.356471,122483.6,1.79769313486e+308,90783920,fair
66.22222,87025,675.1248,1.192953,4,1.356471,122483.6,0.0070889,7285382,-1
66.22222,87025,675.1248,1.192953,4,1.356471,122483.6,0.0090463,36564232,fair
66.22222,87025,675.1248,1.192953,4,1.356471,122483.6,1.79769313486e+308,81986705,fair
66.22222,87025,675.1248,1.192953,4,1.356471,122483.6,0.006922,69654763,-1
66.22222,87025,675.1248,1.192953,4,1.356471,122483.6,0.015996,19932321,fair
66.22222,87025,675.1248,1.192953,4,1.356471,122483.6,0.004844,36025721,1
66.22222,87025,675.1248,1.192953,4,1.356471,122483.6,1.5497,37052868,fair
66.22222,87025,760.8224,1.032237,4,1.140008,65554.59,0.0064707,32168839,1
66.22222,87025,760.8224,1.032237,4,1.140008,65554.59,1.5516,29030070,fair
66.22222,87025,760.8224,1.032237,4,1.140008,65554.59,0.0089874,36564232,-1
66.22222,87025,760.8224,1.032237,4,1.140008,65554.59,1.79769313486e+308,81986705,fair
66.22222,87025,760.8224,1.032237,4,1.140008,65554.59,1.5505,37052868,fair
66.22222,87025,2710.358,0.9688664,4,1.071601,84802.24,0.0063841,45869639,-1
66.22222,87025,2710.358,0.9688664,4,1.071601,84802.24,0.0066347,32168839,-1
66.22222,87025,2710.358,0.9688664,4,1.071601,84802.24,1.79769313486e+308,90783920,fair
66.22222,87025,2710.358,0.9688664,4,1.071601,84802.24,1.5615,29030070,fair
66.22222,87025,2710.358,0.9688664,4,1.071601,84802.24,0.0083504,7285382,fair
66.22222,87025,2710.358,0.9688664,4,1.071601,84802.24,0.0084164,36564232,fair
66.22222,87025,2710.358,0.9688664,4,1.071601,84802.24,1.79769313486e+308,81986705,fair
66.22222,87025,2710.358,0.9688664,4,1.071601,84802.24,0.0070374,69654763,fair
