lambda-max-by-magnitude-im,right-bandwidth,avgdistfromdiag,symmetry,n-dummy-rows,blocksize,max-nnzeros-per-row,diag-definite,avgnnzprow,lambda-max-by-magnitude-re,ellipse-cy,nnzup,ruhe75-bound,avg-diag-dist,nnz,lambda-max-by-im-part-im,left-bandwidth,norm1,sigma-min,upband,n-struct-unsymm,lambda-min-by-magnitude-im,diagonal-average,diagonal-dominance,dummy-rows,ritz-values-r,symmetry-snorm,symmetry-fanorm,symmetry-fsnorm,colours,lambda-max-by-im-part-re,col-variability,trace-abs,ritz-values-c,nnzeros,diag-zerostart,loband,positive-fraction,trace,min-nnzeros-per-row,diagonal-sign,row-variability,nrows,lambda-max-by-real-part-im,colour-offsets,n-colours,relsymm,diagonal-variance,departure,nnzlow,n-nonzero-diags,sigma-max,dummy-rows-kind,kappa,n-ritz-values,colour-set-sizes,sigma-diag-dist,symmetry-anorm,ellipse-ax,ellipse-ay,ellipse-cx,normF,normInf,lee95-bound,lambda-max-by-real-part-re,nnzdia,trace-asquared,solver,matrix_name,solver_time,default_time,Time Difference
0,2486,4,0,0,1295,11,0,4,496.8217,0,4749,61572.03,1295.211,11886,0,2835,62078.13,8374.265,2486,0,0,0.00888,-91934.34,0,0,0,0,0,0,496.8217,14.40689,25.18387,0,11886,1299,2835,0.4875,-25.18387,2,-1,10.00628,2836,0,0,6,0,0.454424,448797,4301,4289,62068.85,0,8.046191,240,0,4218068,0,449.3794,472.5055,47.44225,448849.9,91934.34,0,496.8217,2836,0,69654763,extr1b_A_33,0.000071,0.013579,-99.48 % less time of default solver time
0,2486,4,0,0,1295,11,0,4,496.8217,0,4749,61572.03,1295.211,11886,0,2835,62078.13,8374.265,2486,0,0,0.00888,-91934.34,0,0,0,0,0,0,496.8217,14.40689,25.18387,0,11886,1299,2835,0.4875,-25.18387,2,-1,10.00628,2836,0,0,6,0,0.454424,448797,4301,4289,62068.85,0,8.046191,240,0,4218068,0,449.3794,472.5055,47.44225,448849.9,91934.34,0,496.8217,2836,0,37052871,extr1b_A_33,0.017873,0.013579,31.62 % more time of default solver time
0,2486,4,0,0,1295,11,0,4,-401.9373,0,4749,61572.03,1295.615,11887,0,2835,62078.13,30000,2486,8979,0,0.00888,-91934.34,0,0,60126.22,317443.3,317443.2,0,496.8218,14.40689,25.18387,0,11887,1299,2835,0.5,-25.18387,2,-1,10.00628,2836,0,0,6,0.244637,0.454424,448866.5,4302,4291,62068.85,0,7.131647,240,0,4219856,60126.22,449.3795,472.5056,47.44226,448932.6,91934.34,448932.5,496.8218,2836,-57468.21,32168839,extr1b_A_32,0.000189,0.000189,0.0 % less time of default solver time
0,2486,4,0,0,1295,11,0,4,-401.9373,0,4749,61572.03,1295.615,11887,0,2835,62078.13,30000,2486,8979,0,0.00888,-91934.34,0,0,60126.22,317443.3,317443.2,0,496.8218,14.40689,25.18387,0,11887,1299,2835,0.5,-25.18387,2,-1,10.00628,2836,0,0,6,0.244637,0.454424,448866.5,4302,4291,62068.85,0,7.131647,240,0,4219856,60126.22,449.3795,472.5056,47.44226,448932.6,91934.34,448932.5,496.8218,2836,-57468.21,29030070,extr1b_A_32,0.000062,0.000189,-67.2 % less time of default solver time
0,2486,4,0,0,1295,11,0,4,-401.9373,0,4749,61572.03,1295.615,11887,0,2835,62078.13,30000,2486,8979,0,0.00888,-91934.34,0,0,60126.22,317443.3,317443.2,0,496.8218,14.40689,25.18387,0,11887,1299,2835,0.5,-25.18387,2,-1,10.00628,2836,0,0,6,0.244637,0.454424,448866.5,4302,4291,62068.85,0,7.131647,240,0,4219856,60126.22,449.3795,472.5056,47.44226,448932.6,91934.34,448932.5,496.8218,2836,-57468.21,36564232,extr1b_A_32,0.000163,0.000189,-13.76 % less time of default solver time
0,2486,4,0,0,1295,11,0,4,-401.9373,0,4749,61572.03,1295.615,11887,0,2835,62078.13,30000,2486,8979,0,0.00888,-91934.34,0,0,60126.22,317443.3,317443.2,0,496.8218,14.40689,25.18387,0,11887,1299,2835,0.5,-25.18387,2,-1,10.00628,2836,0,0,6,0.244637,0.454424,448866.5,4302,4291,62068.85,0,7.131647,240,0,4219856,60126.22,449.3795,472.5056,47.44226,448932.6,91934.34,448932.5,496.8218,2836,-57468.21,69654763,extr1b_A_32,0.000108,0.000189,-42.86 % less time of default solver time
0,2486,4,0,0,1295,11,0,4,502.4292,0,4749,61565.92,1295.338,11887,0,2835,62077.62,8374.252,2486,0,0,0.008881,-91932.71,0,0,0,0,0,0,502.4292,14.42482,25.18724,0,11887,1299,2835,0.4875,-25.18724,2,-1,9.989455,2836,0,0,6,0,0.454487,448839.5,4302,4290,62068.35,0,8.132567,240,0,4219733,0,454.4515,477.8386,47.97772,448893.2,91932.71,0,502.4292,2836,0,32168839,extr1b_A_35,0.000181,0.000181,0.0 % less time of default solver time
0,2486,4,0,0,1295,11,0,4,502.4292,0,4749,61565.92,1295.338,11887,0,2835,62077.62,8374.252,2486,0,0,0.008881,-91932.71,0,0,0,0,0,0,502.4292,14.42482,25.18724,0,11887,1299,2835,0.4875,-25.18724,2,-1,9.989455,2836,0,0,6,0,0.454487,448839.5,4302,4290,62068.35,0,8.132567,240,0,4219733,0,454.4515,477.8386,47.97772,448893.2,91932.71,0,502.4292,2836,0,29030070,extr1b_A_35,0.000063,0.000181,-65.19 % less time of default solver time
0,2486,4,0,0,1295,11,0,4,502.4292,0,4749,61565.92,1295.338,11887,0,2835,62077.62,8374.252,2486,0,0,0.008881,-91932.71,0,0,0,0,0,0,502.4292,14.42482,25.18724,0,11887,1299,2835,0.4875,-25.18724,2,-1,9.989455,2836,0,0,6,0,0.454487,448839.5,4302,4290,62068.35,0,8.132567,240,0,4219733,0,454.4515,477.8386,47.97772,448893.2,91932.71,0,502.4292,2836,0,36564232,extr1b_A_35,0.000162,0.000181,-10.5 % less time of default solver time
0,2486,4,0,0,1295,11,0,4,502.4292,0,4749,61565.92,1295.338,11887,0,2835,62077.62,8374.252,2486,0,0,0.008881,-91932.71,0,0,0,0,0,0,502.4292,14.42482,25.18724,0,11887,1299,2835,0.4875,-25.18724,2,-1,9.989455,2836,0,0,6,0,0.454487,448839.5,4302,4290,62068.35,0,8.132567,240,0,4219733,0,454.4515,477.8386,47.97772,448893.2,91932.71,0,502.4292,2836,0,69654763,extr1b_A_35,0.000102,0.000181,-43.65 % less time of default solver time
0,2486,4,0,0,1295,11,0,4,502.4292,0,4749,61565.92,1295.338,11887,0,2835,62077.62,8374.252,2486,0,0,0.008881,-91932.71,0,0,0,0,0,0,502.4292,14.42482,25.18724,0,11887,1299,2835,0.4875,-25.18724,2,-1,9.989455,2836,0,0,6,0,0.454487,448839.5,4302,4290,62068.35,0,8.132567,240,0,4219733,0,454.4515,477.8386,47.97772,448893.2,91932.71,0,502.4292,2836,0,37052870,extr1b_A_35,0.010972,0.000181,5961.88 % more time of default solver time
0,2486,4,0,0,1295,11,0,4,502.4292,0,4749,61565.92,1295.338,11887,0,2835,62077.62,8374.252,2486,0,0,0.008881,-91932.71,0,0,0,0,0,0,502.4292,14.42482,25.18724,0,11887,1299,2835,0.4875,-25.18724,2,-1,9.989455,2836,0,0,6,0,0.454487,448839.6,4302,4290,62068.35,0,8.132564,240,0,4219733,0,454.4515,477.8386,47.97772,448893.3,91932.71,0,502.4292,2836,0,32168839,extr1b_A_36,0.000094,0.000094,0.0 % less time of default solver time
0,2486,4,0,0,1295,11,0,4,502.4292,0,4749,61565.92,1295.338,11887,0,2835,62077.62,8374.252,2486,0,0,0.008881,-91932.71,0,0,0,0,0,0,502.4292,14.42482,25.18724,0,11887,1299,2835,0.4875,-25.18724,2,-1,9.989455,2836,0,0,6,0,0.454487,448839.6,4302,4290,62068.35,0,8.132564,240,0,4219733,0,454.4515,477.8386,47.97772,448893.3,91932.71,0,502.4292,2836,0,29030070,extr1b_A_36,0.000064,0.000094,-31.91 % less time of default solver time
0,2486,4,0,0,1295,11,0,4,502.4292,0,4749,61565.92,1295.338,11887,0,2835,62077.62,8374.252,2486,0,0,0.008881,-91932.71,0,0,0,0,0,0,502.4292,14.42482,25.18724,0,11887,1299,2835,0.4875,-25.18724,2,-1,9.989455,2836,0,0,6,0,0.454487,448839.6,4302,4290,62068.35,0,8.132564,240,0,4219733,0,454.4515,477.8386,47.97772,448893.3,91932.71,0,502.4292,2836,0,36564232,extr1b_A_36,0.000161,0.000094,71.28 % more time of default solver time
0,2486,4,0,0,1295,11,0,4,502.4292,0,4749,61565.92,1295.338,11887,0,2835,62077.62,8374.252,2486,0,0,0.008881,-91932.71,0,0,0,0,0,0,502.4292,14.42482,25.18724,0,11887,1299,2835,0.4875,-25.18724,2,-1,9.989455,2836,0,0,6,0,0.454487,448839.6,4302,4290,62068.35,0,8.132564,240,0,4219733,0,454.4515,477.8386,47.97772,448893.3,91932.71,0,502.4292,2836,0,69654763,extr1b_A_36,0.000071,0.000094,-24.47 % less time of default solver time
0,2486,4,0,0,1295,11,0,4,502.4292,0,4749,61565.92,1295.338,11887,0,2835,62077.62,8374.252,2486,0,0,0.008881,-91932.71,0,0,0,0,0,0,502.4292,14.42482,25.18724,0,11887,1299,2835,0.4875,-25.18724,2,-1,9.989455,2836,0,0,6,0,0.454487,448839.6,4302,4290,62068.35,0,8.132564,240,0,4219733,0,454.4515,477.8386,47.97772,448893.3,91932.71,0,502.4292,2836,0,36025721,extr1b_A_36,0.000102,0.000094,8.51 % more time of default solver time
0,17184,22,0,30,33,64,0,22,-0.732247,0,19636,17.81818,4273.444,399500,0,10550,34.01084,19.76983,17184,381346,0,0.001886,-32.32021,0,0,32.66132,189.8435,190.0724,0,1.977659,319.1313,33.15424,0,399500,1698,10550,0.636364,-26.89391,1,0,319.1313,17576,0,0,19,0.045442,0.043112,248.3834,362288,11913,19.90801,1,1.07371,11,0,36991990,32.66132,2.003024,2.018678,0.028729,268.6412,32.32021,268.4792,2.029646,17576,86.98797,32168839,lhr17,0.00108,0.00108,0.0 % less time of default solver time
0,0,2,0,3,1,3,1,2,15704860000,0,0,0,2.5,49980,0,5,4.42E+13,1.47E+13,0,0,0,7.36E+12,-147210100,0,0,0,0,0,0,1963.207,5.300943,1.47E+17,0,49980,19994,5,0,1.47E+17,1,2,5.300943,19994,0,0,3,0,1.27E+13,1.04E+15,29986,6,4.41E+13,1,0,0,0,27.91667,0,0,0,0,2.33E+15,4.42E+13,0,2.94E+13,19994,0,32168839,LFAT5000,0.000306,0.000306,0.0 % less time of default solver time
0,0,2,0,3,1,3,1,2,15704860000,0,0,0,2.5,49980,0,5,4.42E+13,1.47E+13,0,0,0,7.36E+12,-147210100,0,0,0,0,0,0,1963.207,5.300943,1.47E+17,0,49980,19994,5,0,1.47E+17,1,2,5.300943,19994,0,0,3,0,1.27E+13,1.04E+15,29986,6,4.41E+13,1,0,0,0,27.91667,0,0,0,0,2.33E+15,4.42E+13,0,2.94E+13,19994,0,36025721,LFAT5000,0.000262,0.000306,-14.38 % less time of default solver time
0,4895,50,0,0,1,94,0,50,-8251.794,0,321460,300180400,3080.034,580058,0,10937,300497000,80084890,4895,560688,0,0,-953208500,0,0,476604300,391864600,391864600,0,4672.291,10.31838,0,0,580058,0,10937,0.538462,0,2,10,6.291495,11532,0,0,13,0.033393,0,554180200,247066,7675,300188700,0,2.826389,52,0,26310130,476604300,8252.012,5977.042,0.205488,554180200,953208500,554180200,8252.218,11532,270929100,7285384,sinc15,0.022082,0.024831,-11.07 % less time of default solver time
0,4895,50,0,0,1,94,0,50,-8251.794,0,321460,300180400,3080.034,580058,0,10937,300497000,80084890,4895,560688,0,0,-953208500,0,0,476604300,391864600,391864600,0,4672.291,10.31838,0,0,580058,0,10937,0.538462,0,2,10,6.291495,11532,0,0,13,0.033393,0,554180200,247066,7675,300188700,0,2.826389,52,0,26310130,476604300,8252.012,5977.042,0.205488,554180200,953208500,554180200,8252.218,11532,270929100,32168839,sinc15,0.024831,0.024831,0.0 % less time of default solver time
0,4895,50,0,0,1,94,0,50,-8251.794,0,321460,300180400,3080.034,580058,0,10937,300497000,80084890,4895,560688,0,0,-953208500,0,0,476604300,391864600,391864600,0,4672.291,10.31838,0,0,580058,0,10937,0.538462,0,2,10,6.291495,11532,0,0,13,0.033393,0,554180200,247066,7675,300188700,0,2.826389,52,0,26310130,476604300,8252.012,5977.042,0.205488,554180200,953208500,554180200,8252.218,11532,270929100,29030070,sinc15,0.001451,0.024831,-94.16 % less time of default solver time
0,0,4,0,2,1,6,0,4,-0.565343,0,0,49.41483,43,20861,0,86,124.7753,73.67995,0,0,0,0.956919,-123.7731,0,0,0,0,0,0,-0.000372,5.39564,4073.604,0,20861,4257,86,0,-4073.604,1,-2,5.39564,4257,0,0,5,0,4.501106,189.3548,16604,87,103.2956,1,2.573104,45,0,8026.667,0,19.8866,8.91759,-42.54856,354.9648,123.7731,0,-0.00001,4257,0,36025721,t2dal_bci,0.011886,0.012745,-6.74 % less time of default solver time
0,0,4,0,2,1,6,0,4,-0.565343,0,0,49.41483,43,20861,0,86,124.7753,73.67995,0,0,0,0.956919,-123.7731,0,0,0,0,0,0,-0.000372,5.39564,4073.604,0,20861,4257,86,0,-4073.604,1,-2,5.39564,4257,0,0,5,0,4.501106,189.3548,16604,87,103.2956,1,2.573104,45,0,8026.667,0,19.8866,8.91759,-42.54856,354.9648,123.7731,0,-0.00001,4257,0,37052868,t2dal_bci,0.011309,0.012745,-11.27 % less time of default solver time
0,1801,6,0,0,76,1310,0,6,1.17426,0,5681,0.006315,793.8216,11258,0,1763,1.644497,0.018691,1801,0,0,0.002525,-1.000223,0,0,0,0,0,0,1.17426,98.94543,4.57741,0,11258,1813,1763,0.614458,4.57741,2,1,98.94543,1813,0,0,7,0,0.007887,0.002552,3764,3127,1.17426,0,94.88419,83,0,1328154,0,1.08713,0,0.08713,4.257974,1.644653,0,1.17426,1813,0,32168839,adder_dcop_52,0.000843,0.000843,0.0 % less time of default solver time
0,1801,6,0,0,76,1310,0,6,1.17426,0,5681,0.006315,793.8216,11258,0,1763,1.644497,0.018691,1801,0,0,0.002525,-1.000223,0,0,0,0,0,0,1.17426,98.94543,4.57741,0,11258,1813,1763,0.614458,4.57741,2,1,98.94543,1813,0,0,7,0,0.007887,0.002552,3764,3127,1.17426,0,94.88419,83,0,1328154,0,1.08713,0,0.08713,4.257974,1.644653,0,1.17426,1813,0,36564232,adder_dcop_52,0.000593,0.000843,-29.66 % less time of default solver time
0,1801,6,0,0,76,1310,0,6,1.17426,0,5681,0.006315,793.8216,11258,0,1763,1.644497,0.018691,1801,0,0,0.002525,-1.000223,0,0,0,0,0,0,1.17426,98.94543,4.57741,0,11258,1813,1763,0.614458,4.57741,2,1,98.94543,1813,0,0,7,0,0.007887,0.002552,3764,3127,1.17426,0,94.88419,83,0,1328154,0,1.08713,0,0.08713,4.257974,1.644653,0,1.17426,1813,0,69654763,adder_dcop_52,0.000266,0.000843,-68.45 % less time of default solver time
0,1801,6,0,0,76,1310,0,6,1.179791,0,5681,0.007171,793.8216,11258,0,1763,1.663283,0.018691,1801,0,0,0.002535,-1.000642,0,0,0,0,0,0,1.179791,98.94544,4.59563,0,11258,1813,1763,0.623529,4.59563,2,1,98.94544,1813,0,0,7,0,0.0081,0.003208,3764,3127,1.179791,0,102.4127,85,0,1328154,0,1.089895,0,0.089895,4.258738,1.663926,0,1.179791,1813,0,32168839,adder_dcop_50,0.000847,0.000847,0.0 % less time of default solver time
0,1801,6,0,0,76,1310,0,6,1.179791,0,5681,0.007171,793.8216,11258,0,1763,1.663283,0.018691,1801,0,0,0.002535,-1.000642,0,0,0,0,0,0,1.179791,98.94544,4.59563,0,11258,1813,1763,0.623529,4.59563,2,1,98.94544,1813,0,0,7,0,0.0081,0.003208,3764,3127,1.179791,0,102.4127,85,0,1328154,0,1.089895,0,0.089895,4.258738,1.663926,0,1.179791,1813,0,29030070,adder_dcop_50,0.000333,0.000847,-60.68 % less time of default solver time
0,1801,6,0,0,76,1310,0,6,1.179791,0,5681,0.007171,793.8216,11258,0,1763,1.663283,0.018691,1801,0,0,0.002535,-1.000642,0,0,0,0,0,0,1.179791,98.94544,4.59563,0,11258,1813,1763,0.623529,4.59563,2,1,98.94544,1813,0,0,7,0,0.0081,0.003208,3764,3127,1.179791,0,102.4127,85,0,1328154,0,1.089895,0,0.089895,4.258738,1.663926,0,1.179791,1813,0,36564232,adder_dcop_50,0.000586,0.000847,-30.81 % less time of default solver time
0,1801,6,0,0,76,1310,0,6,1.174299,0,5681,0.007171,793.8216,11258,0,1763,1.644563,0.018691,1801,0,0,0.002529,-1,0,0,0,0,0,0,1.174299,98.94545,4.584476,0,11258,1813,1763,0.623529,4.584476,2,1,98.94545,1813,0,0,7,0,0.00789,0.001683,3764,3127,1.174299,0,101.9362,85,0,1328154,0,1.08715,0,0.08715,4.257989,1.644563,0,1.174299,1813,0,32168839,adder_dcop_56,0.000303,0.000303,0.0 % less time of default solver time
0,1801,6,0,0,76,1310,0,6,1.174299,0,5681,0.007171,793.8216,11258,0,1763,1.644563,0.018691,1801,0,0,0.002529,-1,0,0,0,0,0,0,1.174299,98.94545,4.584476,0,11258,1813,1763,0.623529,4.584476,2,1,98.94545,1813,0,0,7,0,0.00789,0.001683,3764,3127,1.174299,0,101.9362,85,0,1328154,0,1.08715,0,0.08715,4.257989,1.644563,0,1.174299,1813,0,36564232,adder_dcop_56,0.000693,0.000303,128.71 % more time of default solver time
0,1801,6,0,0,76,1310,0,6,1.174299,0,5681,0.007171,793.8216,11258,0,1763,1.644563,0.018691,1801,0,0,0.002529,-1,0,0,0,0,0,0,1.174299,98.94545,4.584476,0,11258,1813,1763,0.623529,4.584476,2,1,98.94545,1813,0,0,7,0,0.00789,0.001683,3764,3127,1.174299,0,101.9362,85,0,1328154,0,1.08715,0,0.08715,4.257989,1.644563,0,1.174299,1813,0,69654763,adder_dcop_56,0.000266,0.000303,-12.21 % less time of default solver time
0,1801,6,0,0,76,1310,0,6,1.174299,0,5681,0.007171,793.8216,11258,0,1763,1.644563,0.018691,1801,0,0,0.002528,-1,0,0,0,0,0,0,1.174299,98.9454,4.584158,0,11258,1813,1763,0.623529,4.584158,2,1,98.9454,1813,0,0,7,0,0.00789,0.001604,3764,3127,1.174299,0,101.9332,85,0,1328154,0,1.08715,0,0.08715,4.257988,1.644563,0,1.174299,1813,0,32168839,adder_dcop_54,0.000849,0.000849,0.0 % less time of default solver time
0,1801,6,0,0,76,1310,0,6,1.174299,0,5681,0.007171,793.8216,11258,0,1763,1.644563,0.018691,1801,0,0,0.002528,-1,0,0,0,0,0,0,1.174299,98.9454,4.584158,0,11258,1813,1763,0.623529,4.584158,2,1,98.9454,1813,0,0,7,0,0.00789,0.001604,3764,3127,1.174299,0,101.9332,85,0,1328154,0,1.08715,0,0.08715,4.257988,1.644563,0,1.174299,1813,0,36564232,adder_dcop_54,0.000543,0.000849,-36.04 % less time of default solver time
0,1801,6,0,0,76,1310,0,6,1.174299,0,5681,0.007171,793.8216,11258,0,1763,1.644563,0.018691,1801,0,0,0.002528,-1,0,0,0,0,0,0,1.174299,98.9454,4.584158,0,11258,1813,1763,0.623529,4.584158,2,1,98.9454,1813,0,0,7,0,0.00789,0.001604,3764,3127,1.174299,0,101.9332,85,0,1328154,0,1.08715,0,0.08715,4.257988,1.644563,0,1.174299,1813,0,69654763,adder_dcop_54,0.000264,0.000849,-68.9 % less time of default solver time
0,77,10,0,1,8,27,0,10,-776.555,0,1443,0,38.92994,3182,0,76,1181.675,0,77,0,0,398.9132,-867.4861,0,0,0,0,0,0,1,29.50364,122865.3,0,3182,308,76,0.166667,-122863.3,1,0,29.50364,308,0,0,8,0,22.71974,1014.54,1431,157,0,0,3155.546,18,0,3396.447,0,388.7708,19.99379,-387.7708,7816.935,867.4861,0,1,308,0,32168839,cz308,0.000339,0.000339,0.0 % less time of default solver time
0,77,10,0,1,8,27,0,10,-776.555,0,1443,0,38.92994,3182,0,76,1181.675,0,77,0,0,398.9132,-867.4861,0,0,0,0,0,0,1,29.50364,122865.3,0,3182,308,76,0.166667,-122863.3,1,0,29.50364,308,0,0,8,0,22.71974,1014.54,1431,157,0,0,3155.546,18,0,3396.447,0,388.7708,19.99379,-387.7708,7816.935,867.4861,0,1,308,0,69654763,cz308,0.00034,0.000339,0.29 % more time of default solver time
0,4535,4,0,0,2358,13,0,4,0,0,9607,2918253,2407.643,24786,0,5307,2318570,940915,4535,0,0,0.034725,-4571852,0,0,0,0,0,0,0,28.0523,184.3184,0,24786,2386,5307,0.5,184.3184,2,1,26.14339,5308,0,0,6,0,2.515971,8662141,9871,7949,3018253,0,202.0765,240,0,14945860,0,666.7146,100000,-42.78315,8663298,4571852,0,490.4011,5308,0,45869637,hydr1c_A_44,51.11426,0.000369,13852002.98 % more time of default solver time
0,4535,4,0,0,2358,13,0,4,0,0,9607,2918253,2407.643,24786,0,5307,2318570,940915,4535,0,0,0.034725,-4571852,0,0,0,0,0,0,0,28.0523,184.3184,0,24786,2386,5307,0.5,184.3184,2,1,26.14339,5308,0,0,6,0,2.515971,8662141,9871,7949,3018253,0,202.0765,240,0,14945860,0,666.7146,100000,-42.78315,8663298,4571852,0,490.4011,5308,0,32168839,hydr1c_A_44,0.000369,0.000369,0.0 % less time of default solver time
0,4535,4,0,0,2358,13,0,4,0,0,9607,2918253,2407.643,24786,0,5307,2318570,940915,4535,0,0,0.034725,-4571852,0,0,0,0,0,0,0,28.0523,184.3184,0,24786,2386,5307,0.5,184.3184,2,1,26.14339,5308,0,0,6,0,2.515971,8662141,9871,7949,3018253,0,202.0765,240,0,14945860,0,666.7146,100000,-42.78315,8663298,4571852,0,490.4011,5308,0,42851841,hydr1c_A_44,0.034298,0.000369,9194.85 % more time of default solver time
0,4535,4,0,0,2358,13,0,4,0,0,9607,2918253,2407.643,24786,0,5307,2318570,940915,4535,0,0,0.034725,-4571852,0,0,0,0,0,0,0,28.0523,184.3184,0,24786,2386,5307,0.5,184.3184,2,1,26.14339,5308,0,0,6,0,2.515971,8662141,9871,7949,3018253,0,202.0765,240,0,14945860,0,666.7146,100000,-42.78315,8663298,4571852,0,490.4011,5308,0,12321508,hydr1c_A_44,48.75313,0.000369,13212130.35 % more time of default solver time
0,4535,4,0,0,2358,13,0,4,0,0,9607,2918253,2407.643,24786,0,5307,2318570,940915,4535,0,0,0.034725,-4571852,0,0,0,0,0,0,0,28.0523,184.3184,0,24786,2386,5307,0.5,184.3184,2,1,26.14339,5308,0,0,6,0,2.515971,8662141,9871,7949,3018253,0,202.0765,240,0,14945860,0,666.7146,100000,-42.78315,8663298,4571852,0,490.4011,5308,0,5890862,hydr1c_A_44,0.546174,0.000369,147914.63 % more time of default solver time
0,4535,4,0,0,2358,13,0,4,0,0,9607,2918253,2407.643,24786,0,5307,2318570,940915,4535,0,0,0.034725,-4571852,0,0,0,0,0,0,0,28.0523,184.3184,0,24786,2386,5307,0.5,184.3184,2,1,26.14339,5308,0,0,6,0,2.515971,8662141,9871,7949,3018253,0,202.0765,240,0,14945860,0,666.7146,100000,-42.78315,8663298,4571852,0,490.4011,5308,0,29030070,hydr1c_A_44,0.000362,0.000369,-1.9 % less time of default solver time
0,4535,4,0,0,2358,13,0,4,0,0,9607,2918253,2407.643,24786,0,5307,2318570,940915,4535,0,0,0.034725,-4571852,0,0,0,0,0,0,0,28.0523,184.3184,0,24786,2386,5307,0.5,184.3184,2,1,26.14339,5308,0,0,6,0,2.515971,8662141,9871,7949,3018253,0,202.0765,240,0,14945860,0,666.7146,100000,-42.78315,8663298,4571852,0,490.4011,5308,0,30870722,hydr1c_A_44,0.021139,0.000369,5628.73 % more time of default solver time
0,4535,4,0,0,2358,13,0,4,0,0,9607,2918253,2407.643,24786,0,5307,2318570,940915,4535,0,0,0.034725,-4571852,0,0,0,0,0,0,0,28.0523,184.3184,0,24786,2386,5307,0.5,184.3184,2,1,26.14339,5308,0,0,6,0,2.515971,8662141,9871,7949,3018253,0,202.0765,240,0,14945860,0,666.7146,100000,-42.78315,8663298,4571852,0,490.4011,5308,0,36564232,hydr1c_A_44,0.000274,0.000369,-25.75 % less time of default solver time
0,4535,4,0,0,2358,13,0,4,0,0,9607,2918253,2407.643,24786,0,5307,2318570,940915,4535,0,0,0.034725,-4571852,0,0,0,0,0,0,0,28.0523,184.3184,0,24786,2386,5307,0.5,184.3184,2,1,26.14339,5308,0,0,6,0,2.515971,8662141,9871,7949,3018253,0,202.0765,240,0,14945860,0,666.7146,100000,-42.78315,8663298,4571852,0,490.4011,5308,0,81986705,hydr1c_A_44,1.79769313486E308,0.000369,inf % more time of default solver time
0,4535,4,0,0,2358,13,0,4,0,0,9607,2918253,2407.643,24786,0,5307,2318570,940915,4535,0,0,0.034725,-4571852,0,0,0,0,0,0,0,28.0523,184.3184,0,24786,2386,5307,0.5,184.3184,2,1,26.14339,5308,0,0,6,0,2.515971,8662141,9871,7949,3018253,0,202.0765,240,0,14945860,0,666.7146,100000,-42.78315,8663298,4571852,0,490.4011,5308,0,37052870,hydr1c_A_44,60.39002,0.000369,16365759.08 % more time of default solver time
0,4535,4,0,0,2358,13,0,4,0,0,9607,2918253,2407.643,24786,0,5307,2318570,940915,4535,0,0,0.034725,-4571852,0,0,0,0,0,0,0,28.0523,184.3184,0,24786,2386,5307,0.5,184.3184,2,1,26.14339,5308,0,0,6,0,2.515971,8662141,9871,7949,3018253,0,202.0765,240,0,14945860,0,666.7146,100000,-42.78315,8663298,4571852,0,490.4011,5308,0,37052871,hydr1c_A_44,60.39813,0.000369,16367956.91 % more time of default solver time
0,4535,4,0,0,2358,13,0,4,0,0,9607,2918253,2407.643,24786,0,5307,2318570,940915,4535,0,0,0.034725,-4571852,0,0,0,0,0,0,0,28.0523,184.3184,0,24786,2386,5307,0.5,184.3184,2,1,26.14339,5308,0,0,6,0,2.515971,8662141,9871,7949,3018253,0,202.0765,240,0,14945860,0,666.7146,100000,-42.78315,8663298,4571852,0,490.4011,5308,0,44114476,hydr1c_A_44,0.826361,0.000369,223846.07 % more time of default solver time
0,4535,4,0,0,2358,13,0,4,0,0,9607,2918253,2407.643,24786,0,5307,2318570,940915,4535,0,0,0.034725,-4571852,0,0,0,0,0,0,0,28.0523,184.3184,0,24786,2386,5307,0.5,184.3184,2,1,26.14339,5308,0,0,6,0,2.515971,8662141,9871,7949,3018253,0,202.0765,240,0,14945860,0,666.7146,100000,-42.78315,8663298,4571852,0,490.4011,5308,0,36564235,hydr1c_A_44,0.030984,0.000369,8296.75 % more time of default solver time
0,4535,4,0,0,2358,13,0,4,0,0,9607,2918253,2407.643,24786,0,5307,2318570,940915,4535,0,0,0.034725,-4571852,0,0,0,0,0,0,0,28.0523,184.3184,0,24786,2386,5307,0.5,184.3184,2,1,26.14339,5308,0,0,6,0,2.515971,8662141,9871,7949,3018253,0,202.0765,240,0,14945860,0,666.7146,100000,-42.78315,8663298,4571852,0,490.4011,5308,0,37052869,hydr1c_A_44,59.9155,0.000369,16237162.87 % more time of default solver time
0,4535,4,0,0,2358,13,0,4,0,0,9614,2934953,2408.001,24779,0,5307,2331432,1010650,4535,19405,0,0.034531,-4597674,0,0,2298838,6109023,6107386,0,0,27.59381,183.2907,0,24779,2386,5307,0.525,183.2907,2,1,26.44863,5308,0,0,6,0.216877,2.501867,8637145,9857,7953,3034953,0,177.9206,240,0,14946320,2298838,593.5356,100000,-19.76611,8638306,4597674,8637148,489.9339,5308,-20000880000,32168839,hydr1c_A_47,0.000291,0.000291,0.0 % less time of default solver time
