lambda-max-by-magnitude-im,right-bandwidth,n-nonzero-diags,n-dummy-rows,blocksize,max-nnzeros-per-row,diag-definite,avgnnzprow,lambda-max-by-magnitude-re,ellipse-cy,nnzup,ruhe75-bound,avg-diag-dist,nnz,lambda-min-by-magnitude-re,lambda-max-by-im-part-im,left-bandwidth,norm1,sigma-min,upband,nnzeros,lambda-min-by-magnitude-im,diagonal-average,diagonal-dominance,dummy-rows,ritz-values-r,nnzlow,colours,lambda-max-by-im-part-re,col-variability,trace-abs,ritz-values-c,diag-zerostart,loband,positive-fraction,trace,min-nnzeros-per-row,diagonal-sign,row-variability,nrows,colour-offsets,n-colours,diagonal-variance,departure,dummy-rows-kind,kappa,sigma-max,colour-set-sizes,sigma-diag-dist,n-ritz-values,ellipse-ax,ellipse-ay,ellipse-cx,normF,normInf,lambda-max-by-real-part-im,lambda-max-by-real-part-re,nnzdia,avgdistfromdiag, time, solver, class
0,100,9,0,99,9,1,8,30.25884,0,38612,25.07597,66.22222,87025,3.878899,0,100,36.94624,25.07946,100,87025,0,5.403367,-1.01E-08,0,0,38612,0,30.25884,1.039372,52958.4,0,9801,100,1,52958.4,4,2,1.047308,9801,0,8,2.857399,3.03247,0,8671.071,30.26015,0,10920.05,30,15.12768,0,15.13117,641.2287,36.82602,0,30.25884,9801,8,0.39725,37052868,-1
0,100,9,0,99,9,1,8,8293.715,0,38612,864.3219,66.22222,87025,4.705833,0,100,13238.71,6857.033,100,87025,0,113.86,-38.3144,0,0,38612,0,8293.715,1.274212,1115942,0,9801,100,1,1115942,4,2,1.425323,9801,0,8,415.1602,1534.61,0,1.383967,8296.49,0,10920.05,32,1150.502,0,7143.213,44983.41,13265.9,0,8293.715,9801,8,0.0065227,45869639,-1
0,100,9,0,99,9,1,8,8293.715,0,38612,864.3219,66.22222,87025,4.705833,0,100,13238.71,6857.033,100,87025,0,113.86,-38.3144,0,0,38612,0,8293.715,1.274212,1115942,0,9801,100,1,1115942,4,2,1.425323,9801,0,8,415.1602,1534.61,0,1.383967,8296.49,0,10920.05,32,1150.502,0,7143.213,44983.41,13265.9,0,8293.715,9801,8,0.0065665,32168839,-1
0,100,9,0,99,9,1,8,8293.715,0,38612,864.3219,66.22222,87025,4.705833,0,100,13238.71,6857.033,100,87025,0,113.86,-38.3144,0,0,38612,0,8293.715,1.274212,1115942,0,9801,100,1,1115942,4,2,1.425323,9801,0,8,415.1602,1534.61,0,1.383967,8296.49,0,10920.05,32,1150.502,0,7143.213,44983.41,13265.9,0,8293.715,9801,8,1.79769313486e+308,90783920,-1
0,100,9,0,99,9,1,8,8293.715,0,38612,864.3219,66.22222,87025,4.705833,0,100,13238.71,6857.033,100,87025,0,113.86,-38.3144,0,0,38612,0,8293.715,1.274212,1115942,0,9801,100,1,1115942,4,2,1.425323,9801,0,8,415.1602,1534.61,0,1.383967,8296.49,0,10920.05,32,1150.502,0,7143.213,44983.41,13265.9,0,8293.715,9801,8,1.5578,29030070,-1
0,100,9,0,99,9,1,8,8293.715,0,38612,864.3219,66.22222,87025,4.705833,0,100,13238.71,6857.033,100,87025,0,113.86,-38.3144,0,0,38612,0,8293.715,1.274212,1115942,0,9801,100,1,1115942,4,2,1.425323,9801,0,8,415.1602,1534.61,0,1.383967,8296.49,0,10920.05,32,1150.502,0,7143.213,44983.41,13265.9,0,8293.715,9801,8,0.0080335,7285382,-1
0,100,9,0,99,9,1,8,8293.715,0,38612,864.3219,66.22222,87025,4.705833,0,100,13238.71,6857.033,100,87025,0,113.86,-38.3144,0,0,38612,0,8293.715,1.274212,1115942,0,9801,100,1,1115942,4,2,1.425323,9801,0,8,415.1602,1534.61,0,1.383967,8296.49,0,10920.05,32,1150.502,0,7143.213,44983.41,13265.9,0,8293.715,9801,8,0.0086308,36564232,-1
0,100,9,0,99,9,1,8,8293.715,0,38612,864.3219,66.22222,87025,4.705833,0,100,13238.71,6857.033,100,87025,0,113.86,-38.3144,0,0,38612,0,8293.715,1.274212,1115942,0,9801,100,1,1115942,4,2,1.425323,9801,0,8,415.1602,1534.61,0,1.383967,8296.49,0,10920.05,32,1150.502,0,7143.213,44983.41,13265.9,0,8293.715,9801,8,1.79769313486e+308,81986705,-1
0,100,9,0,99,9,1,8,8293.715,0,38612,864.3219,66.22222,87025,4.705833,0,100,13238.71,6857.033,100,87025,0,113.86,-38.3144,0,0,38612,0,8293.715,1.274212,1115942,0,9801,100,1,1115942,4,2,1.425323,9801,0,8,415.1602,1534.61,0,1.383967,8296.49,0,10920.05,32,1150.502,0,7143.213,44983.41,13265.9,0,8293.715,9801,8,0.0069547,69654763,-1
0,100,9,0,99,9,1,8,8293.715,0,38612,864.3219,66.22222,87025,4.705833,0,100,13238.71,6857.033,100,87025,0,113.86,-38.3144,0,0,38612,0,8293.715,1.274212,1115942,0,9801,100,1,1115942,4,2,1.425323,9801,0,8,415.1602,1534.61,0,1.383967,8296.49,0,10920.05,32,1150.502,0,7143.213,44983.41,13265.9,0,8293.715,9801,8,0.015172,19932321,-1
0,100,9,0,99,9,1,8,8293.715,0,38612,864.3219,66.22222,87025,4.705833,0,100,13238.71,6857.033,100,87025,0,113.86,-38.3144,0,0,38612,0,8293.715,1.274212,1115942,0,9801,100,1,1115942,4,2,1.425323,9801,0,8,415.1602,1534.61,0,1.383967,8296.49,0,10920.05,32,1150.502,0,7143.213,44983.41,13265.9,0,8293.715,9801,8,0.0045855,36025721,1
0,100,9,0,99,9,1,8,8293.715,0,38612,864.3219,66.22222,87025,4.705833,0,100,13238.71,6857.033,100,87025,0,113.86,-38.3144,0,0,38612,0,8293.715,1.274212,1115942,0,9801,100,1,1115942,4,2,1.425323,9801,0,8,415.1602,1534.61,0,1.383967,8296.49,0,10920.05,32,1150.502,0,7143.213,44983.41,13265.9,0,8293.715,9801,8,1.5499,37052868,-1
0,100,9,0,99,9,1,8,180.9453,0,38612,158.0365,66.22222,87025,5.138682,0,100,273.16,158.044,100,87025,0,16.44538,-0.2409192,0,0,38612,0,180.4886,0.9234984,161181.1,0,9801,100,1,161181.1,4,2,0.9604615,9801,0,8,17.60646,24.08351,0,24106.34,180.9742,0,10920.05,29,90.46891,0,90.47641,2524.975,273.3755,0,180.9453,9801,8,0.0063422,45869639,-1
0,100,9,0,99,9,1,8,180.9453,0,38612,158.0365,66.22222,87025,5.138682,0,100,273.16,158.044,100,87025,0,16.44538,-0.2409192,0,0,38612,0,180.4886,0.9234984,161181.1,0,9801,100,1,161181.1,4,2,0.9604615,9801,0,8,17.60646,24.08351,0,24106.34,180.9742,0,10920.05,29,90.46891,0,90.47641,2524.975,273.3755,0,180.9453,9801,8,0.0063941,32168839,-1
0,100,9,0,99,9,1,8,180.9453,0,38612,158.0365,66.22222,87025,5.138682,0,100,273.16,158.044,100,87025,0,16.44538,-0.2409192,0,0,38612,0,180.4886,0.9234984,161181.1,0,9801,100,1,161181.1,4,2,0.9604615,9801,0,8,17.60646,24.08351,0,24106.34,180.9742,0,10920.05,29,90.46891,0,90.47641,2524.975,273.3755,0,180.9453,9801,8,1.79769313486e+308,90783920,-1
0,100,9,0,99,9,1,8,180.9453,0,38612,158.0365,66.22222,87025,5.138682,0,100,273.16,158.044,100,87025,0,16.44538,-0.2409192,0,0,38612,0,180.4886,0.9234984,161181.1,0,9801,100,1,161181.1,4,2,0.9604615,9801,0,8,17.60646,24.08351,0,24106.34,180.9742,0,10920.05,29,90.46891,0,90.47641,2524.975,273.3755,0,180.9453,9801,8,1.153,29030070,-1
0,100,9,0,99,9,1,8,180.9453,0,38612,158.0365,66.22222,87025,5.138682,0,100,273.16,158.044,100,87025,0,16.44538,-0.2409192,0,0,38612,0,180.4886,0.9234984,161181.1,0,9801,100,1,161181.1,4,2,0.9604615,9801,0,8,17.60646,24.08351,0,24106.34,180.9742,0,10920.05,29,90.46891,0,90.47641,2524.975,273.3755,0,180.9453,9801,8,0.0077429,7285382,-1
0,100,9,0,99,9,1,8,180.9453,0,38612,158.0365,66.22222,87025,5.138682,0,100,273.16,158.044,100,87025,0,16.44538,-0.2409192,0,0,38612,0,180.4886,0.9234984,161181.1,0,9801,100,1,161181.1,4,2,0.9604615,9801,0,8,17.60646,24.08351,0,24106.34,180.9742,0,10920.05,29,90.46891,0,90.47641,2524.975,273.3755,0,180.9453,9801,8,0.0090296,36564232,-1
0,100,9,0,99,9,1,8,180.9453,0,38612,158.0365,66.22222,87025,5.138682,0,100,273.16,158.044,100,87025,0,16.44538,-0.2409192,0,0,38612,0,180.4886,0.9234984,161181.1,0,9801,100,1,161181.1,4,2,0.9604615,9801,0,8,17.60646,24.08351,0,24106.34,180.9742,0,10920.05,29,90.46891,0,90.47641,2524.975,273.3755,0,180.9453,9801,8,1.79769313486e+308,81986705,-1
0,100,9,0,99,9,1,8,180.9453,0,38612,158.0365,66.22222,87025,5.138682,0,100,273.16,158.044,100,87025,0,16.44538,-0.2409192,0,0,38612,0,180.4886,0.9234984,161181.1,0,9801,100,1,161181.1,4,2,0.9604615,9801,0,8,17.60646,24.08351,0,24106.34,180.9742,0,10920.05,29,90.46891,0,90.47641,2524.975,273.3755,0,180.9453,9801,8,0.0070887,69654763,-1
0,100,9,0,99,9,1,8,180.9453,0,38612,158.0365,66.22222,87025,5.138682,0,100,273.16,158.044,100,87025,0,16.44538,-0.2409192,0,0,38612,0,180.4886,0.9234984,161181.1,0,9801,100,1,161181.1,4,2,0.9604615,9801,0,8,17.60646,24.08351,0,24106.34,180.9742,0,10920.05,29,90.46891,0,90.47641,2524.975,273.3755,0,180.9453,9801,8,0.015206,19932321,-1
0,100,9,0,99,9,1,8,180.9453,0,38612,158.0365,66.22222,87025,5.138682,0,100,273.16,158.044,100,87025,0,16.44538,-0.2409192,0,0,38612,0,180.4886,0.9234984,161181.1,0,9801,100,1,161181.1,4,2,0.9604615,9801,0,8,17.60646,24.08351,0,24106.34,180.9742,0,10920.05,29,90.46891,0,90.47641,2524.975,273.3755,0,180.9453,9801,8,0.0048285,36025721,1
0,100,9,0,99,9,1,8,180.9453,0,38612,158.0365,66.22222,87025,5.138682,0,100,273.16,158.044,100,87025,0,16.44538,-0.2409192,0,0,38612,0,180.4886,0.9234984,161181.1,0,9801,100,1,161181.1,4,2,0.9604615,9801,0,8,17.60646,24.08351,0,24106.34,180.9742,0,10920.05,29,90.46891,0,90.47641,2524.975,273.3755,0,180.9453,9801,8,1.1423,37052868,-1
0,100,9,0,99,9,1,8,168.1744,0,38612,149.9976,66.22222,87025,5.211673,0,100,252.8372,150.0051,100,87025,0,16.40641,-0.02938731,0,0,38612,0,168.1744,0.9227812,160799.2,0,9801,100,1,160799.2,4,2,0.9604615,9801,0,8,17.39499,22.42224,0,22404.92,168.1937,0,10920.05,27,84.08344,0,84.09094,2506.259,252.866,0,168.1744,9801,8,0.0063574,45869639,-1
0,100,9,0,99,9,1,8,168.1744,0,38612,149.9976,66.22222,87025,5.211673,0,100,252.8372,150.0051,100,87025,0,16.40641,-0.02938731,0,0,38612,0,168.1744,0.9227812,160799.2,0,9801,100,1,160799.2,4,2,0.9604615,9801,0,8,17.39499,22.42224,0,22404.92,168.1937,0,10920.05,27,84.08344,0,84.09094,2506.259,252.866,0,168.1744,9801,8,0.0063219,32168839,-1
0,100,9,0,99,9,1,8,168.1744,0,38612,149.9976,66.22222,87025,5.211673,0,100,252.8372,150.0051,100,87025,0,16.40641,-0.02938731,0,0,38612,0,168.1744,0.9227812,160799.2,0,9801,100,1,160799.2,4,2,0.9604615,9801,0,8,17.39499,22.42224,0,22404.92,168.1937,0,10920.05,27,84.08344,0,84.09094,2506.259,252.866,0,168.1744,9801,8,0.004724,32168837,1
0,100,9,0,99,9,1,8,168.1744,0,38612,149.9976,66.22222,87025,5.211673,0,100,252.8372,150.0051,100,87025,0,16.40641,-0.02938731,0,0,38612,0,168.1744,0.9227812,160799.2,0,9801,100,1,160799.2,4,2,0.9604615,9801,0,8,17.39499,22.42224,0,22404.92,168.1937,0,10920.05,27,84.08344,0,84.09094,2506.259,252.866,0,168.1744,9801,8,1.79769313486e+308,90783920,-1
0,100,9,0,99,9,1,8,168.1744,0,38612,149.9976,66.22222,87025,5.211673,0,100,252.8372,150.0051,100,87025,0,16.40641,-0.02938731,0,0,38612,0,168.1744,0.9227812,160799.2,0,9801,100,1,160799.2,4,2,0.9604615,9801,0,8,17.39499,22.42224,0,22404.92,168.1937,0,10920.05,27,84.08344,0,84.09094,2506.259,252.866,0,168.1744,9801,8,1.5556,29030070,-1
0,100,9,0,99,9,1,8,168.1744,0,38612,149.9976,66.22222,87025,5.211673,0,100,252.8372,150.0051,100,87025,0,16.40641,-0.02938731,0,0,38612,0,168.1744,0.9227812,160799.2,0,9801,100,1,160799.2,4,2,0.9604615,9801,0,8,17.39499,22.42224,0,22404.92,168.1937,0,10920.05,27,84.08344,0,84.09094,2506.259,252.866,0,168.1744,9801,8,0.0080314,7285382,-1
0,100,9,0,99,9,1,8,168.1744,0,38612,149.9976,66.22222,87025,5.211673,0,100,252.8372,150.0051,100,87025,0,16.40641,-0.02938731,0,0,38612,0,168.1744,0.9227812,160799.2,0,9801,100,1,160799.2,4,2,0.9604615,9801,0,8,17.39499,22.42224,0,22404.92,168.1937,0,10920.05,27,84.08344,0,84.09094,2506.259,252.866,0,168.1744,9801,8,0.0090413,36564232,-1
0,100,9,0,99,9,1,8,168.1744,0,38612,149.9976,66.22222,87025,5.211673,0,100,252.8372,150.0051,100,87025,0,16.40641,-0.02938731,0,0,38612,0,168.1744,0.9227812,160799.2,0,9801,100,1,160799.2,4,2,0.9604615,9801,0,8,17.39499,22.42224,0,22404.92,168.1937,0,10920.05,27,84.08344,0,84.09094,2506.259,252.866,0,168.1744,9801,8,1.79769313486e+308,81986705,-1
0,100,9,0,99,9,1,8,168.1744,0,38612,149.9976,66.22222,87025,5.211673,0,100,252.8372,150.0051,100,87025,0,16.40641,-0.02938731,0,0,38612,0,168.1744,0.9227812,160799.2,0,9801,100,1,160799.2,4,2,0.9604615,9801,0,8,17.39499,22.42224,0,22404.92,168.1937,0,10920.05,27,84.08344,0,84.09094,2506.259,252.866,0,168.1744,9801,8,0.0069435,69654763,-1
0,100,9,0,99,9,1,8,168.1744,0,38612,149.9976,66.22222,87025,5.211673,0,100,252.8372,150.0051,100,87025,0,16.40641,-0.02938731,0,0,38612,0,168.1744,0.9227812,160799.2,0,9801,100,1,160799.2,4,2,0.9604615,9801,0,8,17.39499,22.42224,0,22404.92,168.1937,0,10920.05,27,84.08344,0,84.09094,2506.259,252.866,0,168.1744,9801,8,0.015203,19932321,-1
0,100,9,0,99,9,1,8,168.1744,0,38612,149.9976,66.22222,87025,5.211673,0,100,252.8372,150.0051,100,87025,0,16.40641,-0.02938731,0,0,38612,0,168.1744,0.9227812,160799.2,0,9801,100,1,160799.2,4,2,0.9604615,9801,0,8,17.39499,22.42224,0,22404.92,168.1937,0,10920.05,27,84.08344,0,84.09094,2506.259,252.866,0,168.1744,9801,8,0.0047007,36025721,1
0,100,9,0,99,9,1,8,168.1744,0,38612,149.9976,66.22222,87025,5.211673,0,100,252.8372,150.0051,100,87025,0,16.40641,-0.02938731,0,0,38612,0,168.1744,0.9227812,160799.2,0,9801,100,1,160799.2,4,2,0.9604615,9801,0,8,17.39499,22.42224,0,22404.92,168.1937,0,10920.05,27,84.08344,0,84.09094,2506.259,252.866,0,168.1744,9801,8,1.5527,37052868,-1
0,100,9,0,99,9,1,8,490.068,0,38612,417.1434,66.22222,87025,4.816579,0,100,760.8224,417.1509,100,87025,0,18.7483,-1.923689,0,0,38612,0,489.6732,1.032237,183752.1,0,9801,100,1,183752.1,4,2,1.140008,9801,0,8,29.40092,83.41673,0,65554.59,490.338,0,10920.05,22,245.0302,0,245.0377,3647.064,762.1984,0,490.068,9801,8,0.0063384,32168839,1
0,100,9,0,99,9,1,8,490.068,0,38612,417.1434,66.22222,87025,4.816579,0,100,760.8224,417.1509,100,87025,0,18.7483,-1.923689,0,0,38612,0,489.6732,1.032237,183752.1,0,9801,100,1,183752.1,4,2,1.140008,9801,0,8,29.40092,83.41673,0,65554.59,490.338,0,10920.05,22,245.0302,0,245.0377,3647.064,762.1984,0,490.068,9801,8,1.5602,29030070,-1
0,100,9,0,99,9,1,8,490.068,0,38612,417.1434,66.22222,87025,4.816579,0,100,760.8224,417.1509,100,87025,0,18.7483,-1.923689,0,0,38612,0,489.6732,1.032237,183752.1,0,9801,100,1,183752.1,4,2,1.140008,9801,0,8,29.40092,83.41673,0,65554.59,490.338,0,10920.05,22,245.0302,0,245.0377,3647.064,762.1984,0,490.068,9801,8,0.0092025,36564232,-1
0,100,9,0,99,9,1,8,490.068,0,38612,417.1434,66.22222,87025,4.816579,0,100,760.8224,417.1509,100,87025,0,18.7483,-1.923689,0,0,38612,0,489.6732,1.032237,183752.1,0,9801,100,1,183752.1,4,2,1.140008,9801,0,8,29.40092,83.41673,0,65554.59,490.338,0,10920.05,22,245.0302,0,245.0377,3647.064,762.1984,0,490.068,9801,8,1.79769313486e+308,81986705,-1
0,100,9,0,99,9,1,8,490.068,0,38612,417.1434,66.22222,87025,4.816579,0,100,760.8224,417.1509,100,87025,0,18.7483,-1.923689,0,0,38612,0,489.6732,1.032237,183752.1,0,9801,100,1,183752.1,4,2,1.140008,9801,0,8,29.40092,83.41673,0,65554.59,490.338,0,10920.05,22,245.0302,0,245.0377,3647.064,762.1984,0,490.068,9801,8,1.5472,37052868,-1
0,100,9,0,99,9,1,8,254.2017,0,38612,215.3918,66.22222,87025,4.850837,0,100,388.2367,215.3993,100,87025,0,16.83003,-0.7180107,0,0,38612,0,253.1138,0.9638526,164951.1,0,9801,100,1,164951.1,4,2,1.012551,9801,0,8,19.62649,37.20261,0,33970.96,254.2823,0,10920.05,16,127.0971,0,127.1046,2708.055,388.7847,0,254.2017,9801,8,0.0063357,32168839,-1
0,100,9,0,99,9,1,8,254.2017,0,38612,215.3918,66.22222,87025,4.850837,0,100,388.2367,215.3993,100,87025,0,16.83003,-0.7180107,0,0,38612,0,253.1138,0.9638526,164951.1,0,9801,100,1,164951.1,4,2,1.012551,9801,0,8,19.62649,37.20261,0,33970.96,254.2823,0,10920.05,16,127.0971,0,127.1046,2708.055,388.7847,0,254.2017,9801,8,0.0047035,32168837,1
0,100,9,0,99,9,1,8,254.2017,0,38612,215.3918,66.22222,87025,4.850837,0,100,388.2367,215.3993,100,87025,0,16.83003,-0.7180107,0,0,38612,0,253.1138,0.9638526,164951.1,0,9801,100,1,164951.1,4,2,1.012551,9801,0,8,19.62649,37.20261,0,33970.96,254.2823,0,10920.05,16,127.0971,0,127.1046,2708.055,388.7847,0,254.2017,9801,8,1.5565,29030070,-1
0,100,9,0,99,9,1,8,254.2017,0,38612,215.3918,66.22222,87025,4.850837,0,100,388.2367,215.3993,100,87025,0,16.83003,-0.7180107,0,0,38612,0,253.1138,0.9638526,164951.1,0,9801,100,1,164951.1,4,2,1.012551,9801,0,8,19.62649,37.20261,0,33970.96,254.2823,0,10920.05,16,127.0971,0,127.1046,2708.055,388.7847,0,254.2017,9801,8,0.009047,36564232,-1
0,100,9,0,99,9,1,8,254.2017,0,38612,215.3918,66.22222,87025,4.850837,0,100,388.2367,215.3993,100,87025,0,16.83003,-0.7180107,0,0,38612,0,253.1138,0.9638526,164951.1,0,9801,100,1,164951.1,4,2,1.012551,9801,0,8,19.62649,37.20261,0,33970.96,254.2823,0,10920.05,16,127.0971,0,127.1046,2708.055,388.7847,0,254.2017,9801,8,1.79769313486e+308,81986705,-1
0,100,9,0,99,9,1,8,254.2017,0,38612,215.3918,66.22222,87025,4.850837,0,100,388.2367,215.3993,100,87025,0,16.83003,-0.7180107,0,0,38612,0,253.1138,0.9638526,164951.1,0,9801,100,1,164951.1,4,2,1.012551,9801,0,8,19.62649,37.20261,0,33970.96,254.2823,0,10920.05,16,127.0971,0,127.1046,2708.055,388.7847,0,254.2017,9801,8,1.5474,37052868,-1
0,100,9,0,99,9,1,8,167.7161,0,38612,148.8563,66.22222,87025,4.818936,0,100,252.0465,148.8638,100,87025,0,16.40549,-0.000154726,0,0,38612,0,167.7161,0.9227812,160790.2,0,9801,100,1,160790.2,4,2,0.9604615,9801,0,8,17.38965,22.37242,0,22407.62,167.7356,0,10920.05,18,83.8543,0,83.86179,2505.794,252.0466,0,167.7161,9801,8,0.0063221,32168839,-1
0,100,9,0,99,9,1,8,167.7161,0,38612,148.8563,66.22222,87025,4.818936,0,100,252.0465,148.8638,100,87025,0,16.40549,-0.000154726,0,0,38612,0,167.7161,0.9227812,160790.2,0,9801,100,1,160790.2,4,2,0.9604615,9801,0,8,17.38965,22.37242,0,22407.62,167.7356,0,10920.05,18,83.8543,0,83.86179,2505.794,252.0466,0,167.7161,9801,8,0.0047245,32168837,1
0,100,9,0,99,9,1,8,167.7161,0,38612,148.8563,66.22222,87025,4.818936,0,100,252.0465,148.8638,100,87025,0,16.40549,-0.000154726,0,0,38612,0,167.7161,0.9227812,160790.2,0,9801,100,1,160790.2,4,2,0.9604615,9801,0,8,17.38965,22.37242,0,22407.62,167.7356,0,10920.05,18,83.8543,0,83.86179,2505.794,252.0466,0,167.7161,9801,8,1.551,29030070,-1
0,100,9,0,99,9,1,8,167.7161,0,38612,148.8563,66.22222,87025,4.818936,0,100,252.0465,148.8638,100,87025,0,16.40549,-0.000154726,0,0,38612,0,167.7161,0.9227812,160790.2,0,9801,100,1,160790.2,4,2,0.9604615,9801,0,8,17.38965,22.37242,0,22407.62,167.7356,0,10920.05,18,83.8543,0,83.86179,2505.794,252.0466,0,167.7161,9801,8,0.0090137,36564232,-1
0,100,9,0,99,9,1,8,167.7161,0,38612,148.8563,66.22222,87025,4.818936,0,100,252.0465,148.8638,100,87025,0,16.40549,-0.000154726,0,0,38612,0,167.7161,0.9227812,160790.2,0,9801,100,1,160790.2,4,2,0.9604615,9801,0,8,17.38965,22.37242,0,22407.62,167.7356,0,10920.05,18,83.8543,0,83.86179,2505.794,252.0466,0,167.7161,9801,8,1.79769313486e+308,81986705,-1
0,100,9,0,99,9,1,8,167.7161,0,38612,148.8563,66.22222,87025,4.818936,0,100,252.0465,148.8638,100,87025,0,16.40549,-0.000154726,0,0,38612,0,167.7161,0.9227812,160790.2,0,9801,100,1,160790.2,4,2,0.9604615,9801,0,8,17.38965,22.37242,0,22407.62,167.7356,0,10920.05,18,83.8543,0,83.86179,2505.794,252.0466,0,167.7161,9801,8,1.5463,37052868,-1
0,100,9,0,99,9,1,8,213.1836,0,38612,160.9718,66.22222,87025,5.211675,0,100,260.3186,160.9793,100,87025,0,16.49591,-1.35E-08,0,0,38612,0,213.1836,1.043735,161676.4,0,9801,100,1,161676.4,4,2,1.058807,9801,0,8,17.76725,23.40448,0,28400.68,213.213,0,10920.05,31,106.5881,0,106.5956,2542.247,257.337,0,213.1836,9801,8,0.006367,45869639,-1
0,100,9,0,99,9,1,8,213.1836,0,38612,160.9718,66.22222,87025,5.211675,0,100,260.3186,160.9793,100,87025,0,16.49591,-1.35E-08,0,0,38612,0,213.1836,1.043735,161676.4,0,9801,100,1,161676.4,4,2,1.058807,9801,0,8,17.76725,23.40448,0,28400.68,213.213,0,10920.05,31,106.5881,0,106.5956,2542.247,257.337,0,213.1836,9801,8,0.0064495,32168839,-1
0,100,9,0,99,9,1,8,213.1836,0,38612,160.9718,66.22222,87025,5.211675,0,100,260.3186,160.9793,100,87025,0,16.49591,-1.35E-08,0,0,38612,0,213.1836,1.043735,161676.4,0,9801,100,1,161676.4,4,2,1.058807,9801,0,8,17.76725,23.40448,0,28400.68,213.213,0,10920.05,31,106.5881,0,106.5956,2542.247,257.337,0,213.1836,9801,8,1.79769313486e+308,90783920,-1
0,100,9,0,99,9,1,8,213.1836,0,38612,160.9718,66.22222,87025,5.211675,0,100,260.3186,160.9793,100,87025,0,16.49591,-1.35E-08,0,0,38612,0,213.1836,1.043735,161676.4,0,9801,100,1,161676.4,4,2,1.058807,9801,0,8,17.76725,23.40448,0,28400.68,213.213,0,10920.05,31,106.5881,0,106.5956,2542.247,257.337,0,213.1836,9801,8,1.0183,29030070,-1
0,100,9,0,99,9,1,8,213.1836,0,38612,160.9718,66.22222,87025,5.211675,0,100,260.3186,160.9793,100,87025,0,16.49591,-1.35E-08,0,0,38612,0,213.1836,1.043735,161676.4,0,9801,100,1,161676.4,4,2,1.058807,9801,0,8,17.76725,23.40448,0,28400.68,213.213,0,10920.05,31,106.5881,0,106.5956,2542.247,257.337,0,213.1836,9801,8,0.0079303,7285382,-1
0,100,9,0,99,9,1,8,213.1836,0,38612,160.9718,66.22222,87025,5.211675,0,100,260.3186,160.9793,100,87025,0,16.49591,-1.35E-08,0,0,38612,0,213.1836,1.043735,161676.4,0,9801,100,1,161676.4,4,2,1.058807,9801,0,8,17.76725,23.40448,0,28400.68,213.213,0,10920.05,31,106.5881,0,106.5956,2542.247,257.337,0,213.1836,9801,8,0.009027,36564232,-1
0,100,9,0,99,9,1,8,213.1836,0,38612,160.9718,66.22222,87025,5.211675,0,100,260.3186,160.9793,100,87025,0,16.49591,-1.35E-08,0,0,38612,0,213.1836,1.043735,161676.4,0,9801,100,1,161676.4,4,2,1.058807,9801,0,8,17.76725,23.40448,0,28400.68,213.213,0,10920.05,31,106.5881,0,106.5956,2542.247,257.337,0,213.1836,9801,8,1.79769313486e+308,81986705,-1
0,100,9,0,99,9,1,8,213.1836,0,38612,160.9718,66.22222,87025,5.211675,0,100,260.3186,160.9793,100,87025,0,16.49591,-1.35E-08,0,0,38612,0,213.1836,1.043735,161676.4,0,9801,100,1,161676.4,4,2,1.058807,9801,0,8,17.76725,23.40448,0,28400.68,213.213,0,10920.05,31,106.5881,0,106.5956,2542.247,257.337,0,213.1836,9801,8,0.0070152,69654763,-1
0,100,9,0,99,9,1,8,213.1836,0,38612,160.9718,66.22222,87025,5.211675,0,100,260.3186,160.9793,100,87025,0,16.49591,-1.35E-08,0,0,38612,0,213.1836,1.043735,161676.4,0,9801,100,1,161676.4,4,2,1.058807,9801,0,8,17.76725,23.40448,0,28400.68,213.213,0,10920.05,31,106.5881,0,106.5956,2542.247,257.337,0,213.1836,9801,8,0.015393,19932321,-1
0,100,9,0,99,9,1,8,213.1836,0,38612,160.9718,66.22222,87025,5.211675,0,100,260.3186,160.9793,100,87025,0,16.49591,-1.35E-08,0,0,38612,0,213.1836,1.043735,161676.4,0,9801,100,1,161676.4,4,2,1.058807,9801,0,8,17.76725,23.40448,0,28400.68,213.213,0,10920.05,31,106.5881,0,106.5956,2542.247,257.337,0,213.1836,9801,8,0.0048144,36025721,1
0,100,9,0,99,9,1,8,213.1836,0,38612,160.9718,66.22222,87025,5.211675,0,100,260.3186,160.9793,100,87025,0,16.49591,-1.35E-08,0,0,38612,0,213.1836,1.043735,161676.4,0,9801,100,1,161676.4,4,2,1.058807,9801,0,8,17.76725,23.40448,0,28400.68,213.213,0,10920.05,31,106.5881,0,106.5956,2542.247,257.337,0,213.1836,9801,8,1.0158,37052868,-1
0,100,9,0,99,9,1,8,30.25884,0,38612,25.07597,66.22222,87025,3.878899,0,100,36.94624,25.07946,100,87025,0,5.403367,-1.01E-08,0,0,38612,0,30.25884,1.039372,52958.4,0,9801,100,1,52958.4,4,2,1.047308,9801,0,8,2.857399,3.03247,0,8671.071,30.26015,0,10920.05,30,15.12768,0,15.13117,641.2287,36.82602,0,30.25884,9801,8,0.006551,45869639,-1
