n-nonzero-diags,avg-diag-dist,nnz,norm1,col-variability,min-nnzeros-per-row,row-variability,kappa, time, solver, class
7,1.714286,120004,49.54542,16.62039,4,16.62039,65.36506,0.00072002,89269801,-1
7,1.714286,120004,49.54542,16.62039,4,16.62039,65.36506,0.00072002,7285384,-1
7,1.714286,120004,49.54542,16.62039,4,16.62039,65.36506,0.00072336,59072884,-1
7,1.714286,120004,49.54542,16.62039,4,16.62039,65.36506,0.00047994,49598910,-1
7,1.714286,120004,49.54542,16.62039,4,16.62039,65.36506,0.00050092,49598912,-1
7,1.714286,120004,49.54542,16.62039,4,16.62039,65.36506,0.00071812,30870721,-1
7,1.714286,120004,49.54542,16.62039,4,16.62039,65.36506,0.0007298,30870720,-1
7,1.714286,120004,49.54542,16.62039,4,16.62039,65.36506,0.00071907,32168838,-1
7,1.714286,120004,49.54542,16.62039,4,16.62039,65.36506,0.001488,49834418,-1
7,1.714286,120004,49.54542,16.62039,4,16.62039,65.36506,0.000489,57331600,-1
7,1.714286,120004,49.54542,16.62039,4,16.62039,65.36506,0.00095797,43373442,-1
7,1.714286,120004,49.54542,16.62039,4,16.62039,65.36506,0.0079048,91068410,-1
7,1.714286,120004,49.54542,16.62039,4,16.62039,65.36506,0.000458,18868441,-1
7,1.714286,120004,49.54542,16.62039,4,16.62039,65.36506,0.0074041,91068408,-1
7,1.714286,120004,49.54542,16.62039,4,16.62039,65.36506,1.79769313486e+308,90783920,-1
7,1.714286,120004,49.54542,16.62039,4,16.62039,65.36506,0.00071907,99720138,-1
7,1.714286,120004,49.54542,16.62039,4,16.62039,65.36506,0.00024295,26415433,1
7,1.714286,120004,49.54542,16.62039,4,16.62039,65.36506,1.79769313486e+308,68908713,-1
7,1.714286,120004,49.54542,16.62039,4,16.62039,65.36506,0.0004611,75830645,-1
7,1.714286,120004,49.54542,16.62039,4,16.62039,65.36506,0.0010791,69654762,-1
7,1.714286,120004,49.54542,16.62039,4,16.62039,65.36506,0.0014331,19932323,-1
7,1.714286,120004,49.54542,16.62039,4,16.62039,65.36506,0.000911,38678401,-1
7,1.714286,120004,49.54542,16.62039,4,16.62039,65.36506,0.00091314,38678402,-1
7,1.714286,120004,49.54542,16.62039,4,16.62039,65.36506,0.00092196,38678403,-1
7,1.714286,120004,49.54542,16.62039,4,16.62039,65.36506,0.00071907,36025721,-1
7,1.714286,120004,49.54542,16.62039,4,16.62039,65.36506,0.011094,85490472,-1
7,1.714286,120004,89.76999,16.85731,4,16.85731,80.92374,0.0045488,90197667,-1
7,1.714286,120004,89.76999,16.85731,4,16.85731,80.92374,0.00071597,89269803,-1
7,1.714286,120004,89.76999,16.85731,4,16.85731,80.92374,0.00072503,89269801,-1
7,1.714286,120004,89.76999,16.85731,4,16.85731,80.92374,0.00071287,7285384,-1
7,1.714286,120004,89.76999,16.85731,4,16.85731,80.92374,0.00072193,59072884,-1
7,1.714286,120004,89.76999,16.85731,4,16.85731,80.92374,0.00047779,49598910,-1
7,1.714286,120004,89.76999,16.85731,4,16.85731,80.92374,0.00047898,49598912,-1
7,1.714286,120004,89.76999,16.85731,4,16.85731,80.92374,0.00071812,30870721,-1
7,1.714286,120004,89.76999,16.85731,4,16.85731,80.92374,0.00072217,30870720,-1
7,1.714286,120004,89.76999,16.85731,4,16.85731,80.92374,0.00071716,32168838,-1
7,1.714286,120004,89.76999,16.85731,4,16.85731,80.92374,0.0014908,49834418,-1
7,1.714286,120004,89.76999,16.85731,4,16.85731,80.92374,0.00095582,43373442,-1
7,1.714286,120004,89.76999,16.85731,4,16.85731,80.92374,0.0074277,91068410,-1
7,1.714286,120004,89.76999,16.85731,4,16.85731,80.92374,0.00046015,18868441,-1
7,1.714286,120004,89.76999,16.85731,4,16.85731,80.92374,0.0073984,91068408,-1
7,1.714286,120004,89.76999,16.85731,4,16.85731,80.92374,1.79769313486e+308,90783920,-1
7,1.714286,120004,89.76999,16.85731,4,16.85731,80.92374,0.00071883,99720138,-1
7,1.714286,120004,89.76999,16.85731,4,16.85731,80.92374,0.000247,26415433,1
7,1.714286,120004,89.76999,16.85731,4,16.85731,80.92374,1.79769313486e+308,68908713,-1
7,1.714286,120004,89.76999,16.85731,4,16.85731,80.92374,0.000458,75830645,-1
7,1.714286,120004,89.76999,16.85731,4,16.85731,80.92374,0.0010738,69654762,-1
7,1.714286,120004,89.76999,16.85731,4,16.85731,80.92374,0.0014391,19932323,-1
7,1.714286,120004,89.76999,16.85731,4,16.85731,80.92374,0.0010812,80361466,-1
7,1.714286,120004,89.76999,16.85731,4,16.85731,80.92374,0.00090909,38678401,-1
7,1.714286,120004,89.76999,16.85731,4,16.85731,80.92374,0.00092411,38678402,-1
7,1.714286,120004,89.76999,16.85731,4,16.85731,80.92374,0.00091791,38678403,-1
7,1.714286,120004,89.76999,16.85731,4,16.85731,80.92374,0.00072217,36025721,-1
7,1.714286,120004,89.76999,16.85731,4,16.85731,80.92374,0.01114,85490472,-1
7,1.714286,120004,49.51611,16.62039,4,16.62039,65.31289,0.0045578,90197667,-1
7,1.714286,120004,49.51611,16.62039,4,16.62039,65.31289,0.00071716,89269803,-1
7,1.714286,120004,49.51611,16.62039,4,16.62039,65.31289,0.00072217,89269801,-1
7,1.714286,120004,49.51611,16.62039,4,16.62039,65.31289,0.00071883,7285384,-1
7,1.714286,120004,49.51611,16.62039,4,16.62039,65.31289,0.00072098,59072884,-1
7,1.714286,120004,49.51611,16.62039,4,16.62039,65.31289,0.00047922,49598910,-1
7,1.714286,120004,49.51611,16.62039,4,16.62039,65.31289,0.00048494,49598912,-1
7,1.714286,120004,49.51611,16.62039,4,16.62039,65.31289,0.00071812,30870721,-1
7,1.714286,120004,49.51611,16.62039,4,16.62039,65.31289,0.00071788,30870720,-1
7,1.714286,120004,49.51611,16.62039,4,16.62039,65.31289,0.00072527,32168838,-1
7,1.714286,120004,49.51611,16.62039,4,16.62039,65.31289,0.001426,49834418,-1
7,1.714286,120004,49.51611,16.62039,4,16.62039,65.31289,0.00095701,43373442,-1
7,1.714286,120004,49.51611,16.62039,4,16.62039,65.31289,0.007405,91068411,-1
7,1.714286,120004,49.51611,16.62039,4,16.62039,65.31289,0.0074582,91068410,-1
7,1.714286,120004,49.51611,16.62039,4,16.62039,65.31289,0.000458,18868441,-1
7,1.714286,120004,49.51611,16.62039,4,16.62039,65.31289,0.0074089,91068408,-1
7,1.714286,120004,49.51611,16.62039,4,16.62039,65.31289,1.79769313486e+308,90783920,-1
7,1.714286,120004,49.51611,16.62039,4,16.62039,65.31289,0.00071073,99720138,-1
7,1.714286,120004,49.51611,16.62039,4,16.62039,65.31289,0.00024414,26415433,1
7,1.714286,120004,49.51611,16.62039,4,16.62039,65.31289,1.79769313486e+308,68908713,-1
7,1.714286,120004,49.51611,16.62039,4,16.62039,65.31289,0.00046277,75830645,-1
7,1.714286,120004,49.51611,16.62039,4,16.62039,65.31289,0.00107,69654762,-1
7,1.714286,120004,49.51611,16.62039,4,16.62039,65.31289,0.0014391,19932323,-1
7,1.714286,120004,49.51611,16.62039,4,16.62039,65.31289,0.0010889,80361467,-1
7,1.714286,120004,49.51611,16.62039,4,16.62039,65.31289,0.00091004,38678401,-1
7,1.714286,120004,49.51611,16.62039,4,16.62039,65.31289,0.00091195,38678402,-1
7,1.714286,120004,49.51611,16.62039,4,16.62039,65.31289,0.00091505,38678403,-1
7,1.714286,120004,49.51611,16.62039,4,16.62039,65.31289,0.00071788,36025721,-1
7,1.714286,120004,49.51611,16.62039,4,16.62039,65.31289,0.011004,85490472,-1
7,1.714286,120004,49.56748,16.62039,4,16.62039,65.27265,0.0045261,90197667,-1
7,1.714286,120004,49.56748,16.62039,4,16.62039,65.27265,0.00071597,89269803,-1
7,1.714286,120004,49.56748,16.62039,4,16.62039,65.27265,0.00071096,89269801,-1
7,1.714286,120004,49.56748,16.62039,4,16.62039,65.27265,0.00071931,7285384,-1
7,1.714286,120004,49.56748,16.62039,4,16.62039,65.27265,0.00071812,59072884,-1
7,1.714286,120004,49.56748,16.62039,4,16.62039,65.27265,0.00048304,49598910,-1
7,1.714286,120004,49.56748,16.62039,4,16.62039,65.27265,0.00050807,49598912,-1
7,1.714286,120004,49.56748,16.62039,4,16.62039,65.27265,0.00072002,30870721,-1
7,1.714286,120004,49.56748,16.62039,4,16.62039,65.27265,0.00071406,30870720,-1
7,1.714286,120004,49.56748,16.62039,4,16.62039,65.27265,0.00071979,32168838,-1
7,1.714286,120004,49.56748,16.62039,4,16.62039,65.27265,0.0015111,49834418,-1
7,1.714286,120004,49.56748,16.62039,4,16.62039,65.27265,0.0010643,43373442,-1
7,1.714286,120004,49.56748,16.62039,4,16.62039,65.27265,0.0073924,91068410,-1
7,1.714286,120004,49.56748,16.62039,4,16.62039,65.27265,0.000458,18868441,-1
7,1.714286,120004,49.56748,16.62039,4,16.62039,65.27265,0.0074117,91068408,-1
7,1.714286,120004,49.56748,16.62039,4,16.62039,65.27265,1.79769313486e+308,90783920,-1
7,1.714286,120004,49.56748,16.62039,4,16.62039,65.27265,0.00071597,99720138,-1
7,1.714286,120004,49.56748,16.62039,4,16.62039,65.27265,0.00026202,26415433,1
7,1.714286,120004,49.56748,16.62039,4,16.62039,65.27265,1.79769313486e+308,68908713,-1
7,1.714286,120004,49.56748,16.62039,4,16.62039,65.27265,0.00045609,75830645,-1
7,1.714286,120004,49.56748,16.62039,4,16.62039,65.27265,0.0010886,69654762,-1
7,1.714286,120004,49.56748,16.62039,4,16.62039,65.27265,0.0014985,19932323,-1
7,1.714286,120004,49.56748,16.62039,4,16.62039,65.27265,0.00108,80361466,-1
7,1.714286,120004,49.56748,16.62039,4,16.62039,65.27265,0.000911,38678401,-1
7,1.714286,120004,49.56748,16.62039,4,16.62039,65.27265,0.00093031,38678402,-1
7,1.714286,120004,49.56748,16.62039,4,16.62039,65.27265,0.00090504,38678403,-1
7,1.714286,120004,49.56748,16.62039,4,16.62039,65.27265,0.00072312,36025721,-1
7,1.714286,120004,49.56748,16.62039,4,16.62039,65.27265,0.011052,85490472,-1
7,1.714286,120004,88.11891,16.85731,4,16.85731,80.85217,0.00071526,89269803,-1
7,1.714286,120004,88.11891,16.85731,4,16.85731,80.85217,0.00072622,89269801,-1
7,1.714286,120004,88.11891,16.85731,4,16.85731,80.85217,0.00072408,7285384,-1
7,1.714286,120004,88.11891,16.85731,4,16.85731,80.85217,0.00071716,59072884,-1
7,1.714286,120004,88.11891,16.85731,4,16.85731,80.85217,0.00047708,49598910,-1
7,1.714286,120004,88.11891,16.85731,4,16.85731,80.85217,0.00066113,49598912,-1
7,1.714286,120004,88.11891,16.85731,4,16.85731,80.85217,0.00071192,30870721,-1
7,1.714286,120004,88.11891,16.85731,4,16.85731,80.85217,0.00071788,30870720,-1
7,1.714286,120004,88.11891,16.85731,4,16.85731,80.85217,0.00072408,32168838,-1
7,1.714286,120004,88.11891,16.85731,4,16.85731,80.85217,0.001549,49834418,-1
7,1.714286,120004,88.11891,16.85731,4,16.85731,80.85217,0.00095916,43373442,-1
7,1.714286,120004,88.11891,16.85731,4,16.85731,80.85217,0.0075467,91068410,-1
7,1.714286,120004,88.11891,16.85731,4,16.85731,80.85217,0.00046396,18868441,-1
7,1.714286,120004,88.11891,16.85731,4,16.85731,80.85217,0.0074263,91068408,-1
7,1.714286,120004,88.11891,16.85731,4,16.85731,80.85217,1.79769313486e+308,90783920,-1
7,1.714286,120004,88.11891,16.85731,4,16.85731,80.85217,0.00072384,99720138,-1
7,1.714286,120004,88.11891,16.85731,4,16.85731,80.85217,0.00024199,26415433,1
7,1.714286,120004,88.11891,16.85731,4,16.85731,80.85217,1.79769313486e+308,68908713,-1
7,1.714286,120004,88.11891,16.85731,4,16.85731,80.85217,0.00046396,75830645,-1
7,1.714286,120004,88.11891,16.85731,4,16.85731,80.85217,0.0010779,69654762,-1
7,1.714286,120004,88.11891,16.85731,4,16.85731,80.85217,0.0014892,19932323,-1
7,1.714286,120004,88.11891,16.85731,4,16.85731,80.85217,0.0009191,38678401,-1
7,1.714286,120004,88.11891,16.85731,4,16.85731,80.85217,0.00092173,38678402,-1
7,1.714286,120004,88.11891,16.85731,4,16.85731,80.85217,0.00092006,38678403,-1
7,1.714286,120004,88.11891,16.85731,4,16.85731,80.85217,0.00072002,36025721,-1
7,1.714286,120004,88.11891,16.85731,4,16.85731,80.85217,0.011071,85490472,-1
437,288.119,362404,227.1989,4.966576,8,3.778151,3.747027,2.3574,90197667,-1
437,288.119,362404,227.1989,4.966576,8,3.778151,3.747027,0.0023301,89269803,-1
437,288.119,362404,227.1989,4.966576,8,3.778151,3.747027,0.0023181,89269801,-1
437,288.119,362404,227.1989,4.966576,8,3.778151,3.747027,0.0023391,30870721,-1
437,288.119,362404,227.1989,4.966576,8,3.778151,3.747027,0.0025291,30870720,-1
437,288.119,362404,227.1989,4.966576,8,3.778151,3.747027,0.0020537,32168838,-1
437,288.119,362404,227.1989,4.966576,8,3.778151,3.747027,0.0077229,49834418,-1
437,288.119,362404,227.1989,4.966576,8,3.778151,3.747027,0.0013089,18868441,-1
437,288.119,362404,227.1989,4.966576,8,3.778151,3.747027,1.79769313486e+308,90783920,-1
437,288.119,362404,227.1989,4.966576,8,3.778151,3.747027,0.000741,75830645,1
437,288.119,362404,227.1989,4.966576,8,3.778151,3.747027,0.0031183,69654762,-1
437,288.119,362404,227.1989,4.966576,8,3.778151,3.747027,0.0052009,19932323,-1
437,288.119,362404,227.1989,4.966576,8,3.778151,3.747027,0.0030162,80361467,-1
437,288.119,362404,227.1989,4.966576,8,3.778151,3.747027,0.0029359,38678401,-1
437,288.119,362404,227.1989,4.966576,8,3.778151,3.747027,0.0031891,38678402,-1
437,288.119,362404,227.1989,4.966576,8,3.778151,3.747027,0.003921,38678403,-1
437,288.119,362404,227.1989,4.966576,8,3.778151,3.747027,0.002069,36025721,-1
437,288.119,362404,227.1989,4.966576,8,3.778151,3.747027,0.019982,85490472,-1
7,1.714286,120004,248.5545,16.97473,4,16.6737,152.3808,0.0069137,90197667,-1
7,1.714286,120004,248.5545,16.97473,4,16.6737,152.3808,0.00071669,89269803,-1
7,1.714286,120004,248.5545,16.97473,4,16.6737,152.3808,0.00071311,89269801,-1
7,1.714286,120004,248.5545,16.97473,4,16.6737,152.3808,0.00072026,7285384,-1
7,1.714286,120004,248.5545,16.97473,4,16.6737,152.3808,0.00072193,59072884,-1
7,1.714286,120004,248.5545,16.97473,4,16.6737,152.3808,0.00047803,49598910,-1
7,1.714286,120004,248.5545,16.97473,4,16.6737,152.3808,0.00047898,49598912,-1
7,1.714286,120004,248.5545,16.97473,4,16.6737,152.3808,0.00071287,30870721,-1
7,1.714286,120004,248.5545,16.97473,4,16.6737,152.3808,0.00071502,30870720,-1
7,1.714286,120004,248.5545,16.97473,4,16.6737,152.3808,0.00071716,32168838,-1
7,1.714286,120004,248.5545,16.97473,4,16.6737,152.3808,0.0014422,49834418,-1
7,1.714286,120004,248.5545,16.97473,4,16.6737,152.3808,0.00096202,43373442,-1
7,1.714286,120004,248.5545,16.97473,4,16.6737,152.3808,0.0074284,91068411,-1
7,1.714286,120004,248.5545,16.97473,4,16.6737,152.3808,0.0074689,91068410,-1
7,1.714286,120004,248.5545,16.97473,4,16.6737,152.3808,0.00046015,18868441,-1
7,1.714286,120004,248.5545,16.97473,4,16.6737,152.3808,0.0074222,91068408,-1
7,1.714286,120004,248.5545,16.97473,4,16.6737,152.3808,1.79769313486e+308,90783920,-1
7,1.714286,120004,248.5545,16.97473,4,16.6737,152.3808,0.00071812,99720138,-1
7,1.714286,120004,248.5545,16.97473,4,16.6737,152.3808,0.00024199,26415433,1
7,1.714286,120004,248.5545,16.97473,4,16.6737,152.3808,1.79769313486e+308,68908713,-1
7,1.714286,120004,248.5545,16.97473,4,16.6737,152.3808,0.00045919,75830645,-1
7,1.714286,120004,248.5545,16.97473,4,16.6737,152.3808,0.0010672,69654762,-1
7,1.714286,120004,248.5545,16.97473,4,16.6737,152.3808,0.0014231,19932323,-1
7,1.714286,120004,248.5545,16.97473,4,16.6737,152.3808,0.0010791,80361467,-1
7,1.714286,120004,248.5545,16.97473,4,16.6737,152.3808,0.00091195,38678401,-1
7,1.714286,120004,248.5545,16.97473,4,16.6737,152.3808,0.0009129,38678402,-1
7,1.714286,120004,248.5545,16.97473,4,16.6737,152.3808,0.00091219,38678403,-1
7,1.714286,120004,248.5545,16.97473,4,16.6737,152.3808,0.00071287,36025721,-1
7,1.714286,120004,248.5545,16.97473,4,16.6737,152.3808,0.011012,85490472,-1
7,1.714286,120004,89.03548,16.85731,4,16.85731,81.74289,0.0045495,90197667,-1
7,1.714286,120004,89.03548,16.85731,4,16.85731,81.74289,0.00072384,89269803,-1
7,1.714286,120004,89.03548,16.85731,4,16.85731,81.74289,0.00071597,89269801,-1
7,1.714286,120004,89.03548,16.85731,4,16.85731,81.74289,0.00071335,7285384,-1
7,1.714286,120004,89.03548,16.85731,4,16.85731,81.74289,0.00071692,59072884,-1
7,1.714286,120004,89.03548,16.85731,4,16.85731,81.74289,0.00047803,49598910,-1
7,1.714286,120004,89.03548,16.85731,4,16.85731,81.74289,0.00047898,49598912,-1
7,1.714286,120004,89.03548,16.85731,4,16.85731,81.74289,0.00072098,30870721,-1
7,1.714286,120004,89.03548,16.85731,4,16.85731,81.74289,0.00071073,30870720,-1
7,1.714286,120004,89.03548,16.85731,4,16.85731,81.74289,0.00072002,32168838,-1
7,1.714286,120004,89.03548,16.85731,4,16.85731,81.74289,0.001441,49834418,-1
7,1.714286,120004,89.03548,16.85731,4,16.85731,81.74289,0.00097179,43373442,-1
7,1.714286,120004,89.03548,16.85731,4,16.85731,81.74289,0.007401,91068410,-1
7,1.714286,120004,89.03548,16.85731,4,16.85731,81.74289,0.00045514,18868441,-1
7,1.714286,120004,89.03548,16.85731,4,16.85731,81.74289,0.0073986,91068408,-1
7,1.714286,120004,89.03548,16.85731,4,16.85731,81.74289,1.79769313486e+308,90783920,-1
7,1.714286,120004,89.03548,16.85731,4,16.85731,81.74289,0.00072193,99720138,-1
7,1.714286,120004,89.03548,16.85731,4,16.85731,81.74289,0.00024199,26415433,1
7,1.714286,120004,89.03548,16.85731,4,16.85731,81.74289,1.79769313486e+308,68908713,-1
7,1.714286,120004,89.03548,16.85731,4,16.85731,81.74289,0.000458,75830645,-1
7,1.714286,120004,89.03548,16.85731,4,16.85731,81.74289,0.0010891,69654762,-1
7,1.714286,120004,89.03548,16.85731,4,16.85731,81.74289,0.0014288,19932323,-1
7,1.714286,120004,89.03548,16.85731,4,16.85731,81.74289,0.0011337,80361467,-1
7,1.714286,120004,89.03548,16.85731,4,16.85731,81.74289,0.00091386,38678401,-1
7,1.714286,120004,89.03548,16.85731,4,16.85731,81.74289,0.00091481,38678402,-1
7,1.714286,120004,89.03548,16.85731,4,16.85731,81.74289,0.00091577,38678403,-1
7,1.714286,120004,89.03548,16.85731,4,16.85731,81.74289,0.00071406,36025721,-1
7,1.714286,120004,89.03548,16.85731,4,16.85731,81.74289,0.011165,85490472,-1
7,1.714286,120004,89.12408,16.85731,4,16.85731,81.8408,0.0045123,90197667,-1
7,1.714286,120004,89.12408,16.85731,4,16.85731,81.8408,0.00071692,89269803,-1
7,1.714286,120004,89.12408,16.85731,4,16.85731,81.8408,0.00071597,89269801,-1
7,1.714286,120004,89.12408,16.85731,4,16.85731,81.8408,0.0007112,7285384,-1
7,1.714286,120004,89.12408,16.85731,4,16.85731,81.8408,0.00072885,59072884,-1
7,1.714286,120004,89.12408,16.85731,4,16.85731,81.8408,0.00047898,49598910,-1
7,1.714286,120004,89.12408,16.85731,4,16.85731,81.8408,0.00048018,49598912,-1
7,1.714286,120004,89.12408,16.85731,4,16.85731,81.8408,0.00071788,30870721,-1
7,1.714286,120004,89.12408,16.85731,4,16.85731,81.8408,0.00071788,30870720,-1
7,1.714286,120004,89.12408,16.85731,4,16.85731,81.8408,0.00071621,32168838,-1
7,1.714286,120004,89.12408,16.85731,4,16.85731,81.8408,0.0015056,49834418,-1
7,1.714286,120004,89.12408,16.85731,4,16.85731,81.8408,0.00097585,43373442,-1
7,1.714286,120004,89.12408,16.85731,4,16.85731,81.8408,0.0077412,91068410,-1
7,1.714286,120004,89.12408,16.85731,4,16.85731,81.8408,0.000453,18868441,-1
7,1.714286,120004,89.12408,16.85731,4,16.85731,81.8408,0.0074034,91068408,-1
7,1.714286,120004,89.12408,16.85731,4,16.85731,81.8408,1.79769313486e+308,90783920,-1
7,1.714286,120004,89.12408,16.85731,4,16.85731,81.8408,0.0007093,99720138,-1
7,1.714286,120004,89.12408,16.85731,4,16.85731,81.8408,0.00024295,26415433,1
7,1.714286,120004,89.12408,16.85731,4,16.85731,81.8408,1.79769313486e+308,68908713,-1
7,1.714286,120004,89.12408,16.85731,4,16.85731,81.8408,0.00045705,75830645,-1
7,1.714286,120004,89.12408,16.85731,4,16.85731,81.8408,0.001085,69654762,-1
7,1.714286,120004,89.12408,16.85731,4,16.85731,81.8408,0.0014322,19932323,-1
7,1.714286,120004,89.12408,16.85731,4,16.85731,81.8408,0.000911,38678401,-1
7,1.714286,120004,89.12408,16.85731,4,16.85731,81.8408,0.00091982,38678402,-1
7,1.714286,120004,89.12408,16.85731,4,16.85731,81.8408,0.00092006,38678403,-1
7,1.714286,120004,89.12408,16.85731,4,16.85731,81.8408,0.00071573,36025721,-1
7,1.714286,120004,89.12408,16.85731,4,16.85731,81.8408,0.010991,85490472,-1
7,1.714286,120004,248.9043,16.97473,4,16.4976,152.8405,0.0069141,90197667,-1
7,1.714286,120004,248.9043,16.97473,4,16.4976,152.8405,0.00071621,89269803,-1
7,1.714286,120004,248.9043,16.97473,4,16.4976,152.8405,0.00072694,89269801,-1
7,1.714286,120004,248.9043,16.97473,4,16.4976,152.8405,0.00072026,7285384,-1
7,1.714286,120004,248.9043,16.97473,4,16.4976,152.8405,0.00072479,59072884,-1
7,1.714286,120004,248.9043,16.97473,4,16.4976,152.8405,0.00047994,49598910,-1
7,1.714286,120004,248.9043,16.97473,4,16.4976,152.8405,0.00050783,49598912,-1
7,1.714286,120004,248.9043,16.97473,4,16.4976,152.8405,0.00072026,30870721,-1
7,1.714286,120004,248.9043,16.97473,4,16.4976,152.8405,0.00072098,30870720,-1
7,1.714286,120004,248.9043,16.97473,4,16.4976,152.8405,0.00071883,32168838,-1
7,1.714286,120004,248.9043,16.97473,4,16.4976,152.8405,0.0014277,49834418,-1
7,1.714286,120004,248.9043,16.97473,4,16.4976,152.8405,0.00047898,57331600,-1
7,1.714286,120004,248.9043,16.97473,4,16.4976,152.8405,0.00095415,43373442,-1
7,1.714286,120004,248.9043,16.97473,4,16.4976,152.8405,0.0074122,91068410,-1
7,1.714286,120004,248.9043,16.97473,4,16.4976,152.8405,0.00045705,18868441,-1
7,1.714286,120004,248.9043,16.97473,4,16.4976,152.8405,0.0074172,91068408,-1
7,1.714286,120004,248.9043,16.97473,4,16.4976,152.8405,1.79769313486e+308,90783920,-1
7,1.714286,120004,248.9043,16.97473,4,16.4976,152.8405,0.00071597,99720138,-1
7,1.714286,120004,248.9043,16.97473,4,16.4976,152.8405,0.00024199,26415433,1
7,1.714286,120004,248.9043,16.97473,4,16.4976,152.8405,1.79769313486e+308,68908713,-1
7,1.714286,120004,248.9043,16.97473,4,16.4976,152.8405,0.00045609,75830645,-1
7,1.714286,120004,248.9043,16.97473,4,16.4976,152.8405,0.0010798,69654762,-1
7,1.714286,120004,248.9043,16.97473,4,16.4976,152.8405,0.0014489,19932323,-1
7,1.714286,120004,248.9043,16.97473,4,16.4976,152.8405,0.00091791,38678401,-1
7,1.714286,120004,248.9043,16.97473,4,16.4976,152.8405,0.00091887,38678402,-1
7,1.714286,120004,248.9043,16.97473,4,16.4976,152.8405,0.00091696,38678403,-1
7,1.714286,120004,248.9043,16.97473,4,16.4976,152.8405,0.00071502,36025721,-1
7,1.714286,120004,248.9043,16.97473,4,16.4976,152.8405,0.011193,85490472,-1
7,1.714286,120004,104.2098,2.67148,4,1.67148,659.4705,0.03919,90197667,-1
7,1.714286,120004,104.2098,2.67148,4,1.67148,659.4705,0.00073004,89269803,-1
7,1.714286,120004,104.2098,2.67148,4,1.67148,659.4705,0.00072408,89269801,-1
7,1.714286,120004,104.2098,2.67148,4,1.67148,659.4705,0.00071383,7285384,-1
7,1.714286,120004,104.2098,2.67148,4,1.67148,659.4705,0.012646,59072884,-1
7,1.714286,120004,104.2098,2.67148,4,1.67148,659.4705,0.008841,49598910,-1
7,1.714286,120004,104.2098,2.67148,4,1.67148,659.4705,0.0091474,49598912,-1
7,1.714286,120004,104.2098,2.67148,4,1.67148,659.4705,0.00071716,30870721,-1
7,1.714286,120004,104.2098,2.67148,4,1.67148,659.4705,0.00072503,30870720,-1
7,1.714286,120004,104.2098,2.67148,4,1.67148,659.4705,0.00071907,32168838,-1
7,1.714286,120004,104.2098,2.67148,4,1.67148,659.4705,0.0014298,49834418,-1
7,1.714286,120004,104.2098,2.67148,4,1.67148,659.4705,0.035958,43373442,-1
7,1.714286,120004,104.2098,2.67148,4,1.67148,659.4705,0.00046492,18868441,1
7,1.714286,120004,104.2098,2.67148,4,1.67148,659.4705,1.79769313486e+308,90783920,-1
7,1.714286,120004,104.2098,2.67148,4,1.67148,659.4705,0.00072408,99720138,-1
7,1.714286,120004,104.2098,2.67148,4,1.67148,659.4705,0.0089023,26415433,-1
7,1.714286,120004,104.2098,2.67148,4,1.67148,659.4705,0.00046206,75830645,1
7,1.714286,120004,104.2098,2.67148,4,1.67148,659.4705,0.0010765,69654762,-1
7,1.714286,120004,104.2098,2.67148,4,1.67148,659.4705,0.0014219,19932323,-1
7,1.714286,120004,104.2098,2.67148,4,1.67148,659.4705,0.0010743,80361466,-1
7,1.714286,120004,104.2098,2.67148,4,1.67148,659.4705,0.0010769,80361467,-1
7,1.714286,120004,104.2098,2.67148,4,1.67148,659.4705,0.0009079,38678401,-1
7,1.714286,120004,104.2098,2.67148,4,1.67148,659.4705,0.00091076,38678402,-1
7,1.714286,120004,104.2098,2.67148,4,1.67148,659.4705,0.0009141,38678403,-1
7,1.714286,120004,104.2098,2.67148,4,1.67148,659.4705,0.00073433,36025721,-1
7,1.714286,120004,104.2098,2.67148,4,1.67148,659.4705,0.011003,85490472,-1
437,288.119,362404,227.2295,4.966576,8,3.778151,3.796818,0.0023422,89269803,-1
437,288.119,362404,227.2295,4.966576,8,3.778151,3.796818,0.0023301,89269801,-1
437,288.119,362404,227.2295,4.966576,8,3.778151,3.796818,0.0023389,30870721,-1
437,288.119,362404,227.2295,4.966576,8,3.778151,3.796818,0.0023477,30870720,-1
437,288.119,362404,227.2295,4.966576,8,3.778151,3.796818,0.0020647,32168838,-1
437,288.119,362404,227.2295,4.966576,8,3.778151,3.796818,0.0079837,49834418,-1
437,288.119,362404,227.2295,4.966576,8,3.778151,3.796818,0.0013011,18868441,-1
437,288.119,362404,227.2295,4.966576,8,3.778151,3.796818,1.79769313486e+308,90783920,-1
437,288.119,362404,227.2295,4.966576,8,3.778151,3.796818,0.00073695,75830645,1
437,288.119,362404,227.2295,4.966576,8,3.778151,3.796818,0.0031617,69654762,-1
437,288.119,362404,227.2295,4.966576,8,3.778151,3.796818,0.0051804,19932323,-1
437,288.119,362404,227.2295,4.966576,8,3.778151,3.796818,0.0029495,38678401,-1
437,288.119,362404,227.2295,4.966576,8,3.778151,3.796818,0.0031929,38678402,-1
437,288.119,362404,227.2295,4.966576,8,3.778151,3.796818,0.0039351,38678403,-1
437,288.119,362404,227.2295,4.966576,8,3.778151,3.796818,0.0020509,36025721,-1
437,288.119,362404,227.2295,4.966576,8,3.778151,3.796818,0.0188,85490472,-1
