MinNonzerosPerRow,RowVariance,ColumnVariance,DiagonalVariance,Nonzeros ,Dimension,FrobeniusNorm ,SymmetricFrobeniusNorm ,AntiSymmetricFrobeniusNorm,OneNorm,InfinityNorm, SymmetricInfinityNorm,AntiSymmetricInfinityNorm,MaxNonzerosPerRow ,Trace , AbsoluteTrace,MinNonzerosPerRow,AvgNonzerosPerRow,DummyRows,DummyRowsKind,NumericValueSymmetryV1,NonZeroPatternSymmetryV1,NumericValueSymmetryV2,NonZeroPatternSymmetryV2,RowDiagonalDominance ,ColumnDiagonalDominance ,DiagonalAverage,DiagonalSign ,DiagonalNonZeros ,lowerBandwidth ,upperBandwidth ,MatrixSymmetric ,matrix
  4,  1.60698,   1.60698,  6473.4,  109616,  20002,  17390.2, 17390.2,  2.08289E-13,  248.778,  248.778,  248.778, 3.55271E-15, 6, 1.74269E+06, 1.74269E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1257, 2,  20002, 3,Q 3, 0, direct_order4_test_64_3_1.mat
  4,  0.00841886,   0.00845042,  1.13301,  178928,  20164,  928.254, 928.229,  6.72438,  23.9943,  24.0229,  24.0018, 0.328025, 9, 124177, 124177, 4, 8, 0, 0, 0, 0, 0.996491, 0.996491, 0, 0, 6.15833, 2,  20164, 568,Q 568, 0, kobayashi_10_12_1.mat
  1,  0.000608806,   0.000470057,  0.663231,  3368041,  40000,  596.239, 552.029,  225.311,  18.713,  23.7147,  16.2702, 8.37607, 108, 80835.8, 80835.8, 1, 84, 0, 0, 0, 0, 0.830737, 0.830737, 0, 0, 2.0209, 2,  40000, 8787,Q 8787, 0, mandel_49_1_1.mat
  4,  0.11953,   0.11953,  275.458,  100798,  20002,  3730.99, 3730.99,  5.93943E-15,  49.7343,  49.7343,  49.7343, 5.55112E-16, 6, 409349, 409349, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4654, 2,  20002, 3,Q 3, 0, direct_order8_test_64_9_1.mat
  4,  0.120936,   0.120936,  275.451,  100790,  20002,  3730.95, 3730.95,  5.97667E-15,  50.0768,  50.0768,  50.0768, 8.88178E-16, 6, 409345, 409345, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4652, 2,  20002, 3,Q 3, 0, direct_order8_test_47_6_1.mat
  4,  1.61137,   1.61137,  6473.46,  109619,  20002,  17390.3, 17390.3,  2.08261E-13,  248.989,  248.989,  248.989, 3.9968E-15, 6, 1.7427E+06, 1.7427E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1261, 2,  20002, 3,Q 3, 0, direct_order4_test_100_8_1.mat
  4,  0.123923,   0.123923,  275.443,  100780,  20002,  3730.9, 3730.9,  5.93943E-15,  50.8045,  50.8045,  50.8045, 9.99201E-16, 6, 409340, 409340, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.465, 2,  20002, 3,Q 3, 0, direct_order8_test_25_11_1.mat
  4,  4.89809E+11,   4.89809E+11,  1.34886e+15,  120004,  20002,  6.6238E+09, 6.6238E+09,  872416,  1.01704E+08,  1.01704E+08,  1.01703E+08, 19909.7, 6, 5.79308E+11, 5.79308E+11, 4, 5, 0, 0, 0, 0, 0.999862, 0.999862, 0, 0, 2.89625e+07, 2,  20002, 3,Q 3, 0, direct_35_7_1.mat
  4,  5.16909E+11,   5.16909E+11,  1.36083e+15,  120004,  20002,  6.6492E+09, 6.6492E+09,  869811,  1.04535E+08,  1.04535E+08,  1.04534E+08, 19890.4, 6, 5.81E+11, 5.81E+11, 4, 5, 0, 0, 0, 0, 0.999863, 0.999863, 0, 0, 2.90471e+07, 2,  20002, 3,Q 3, 0, direct_1_4_1.mat
  4,  0.279066,   0.279066,  884.205,  118450,  20002,  6489.29, 6489.29,  1.5812E-14,  88.5248,  88.5248,  88.5248, 1.44329E-15, 6, 684253, 684253, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2092, 2,  20002, 3,Q 3, 0, direct_order6_test_24_8_1.mat
  4,  1.60307,   1.60307,  6473.33,  109610,  20002,  17390.2, 17390.2,  2.08266E-13,  248.579,  248.579,  248.579, 3.55271E-15, 6, 1.74268E+06, 1.74268E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1253, 2,  20002, 3,Q 3, 0, direct_order4_test_37_5_1.mat
  4,  1.60782,   1.60782,  6473.41,  109615,  20002,  17390.3, 17390.3,  2.08251E-13,  248.818,  248.818,  248.818, 3.55271E-15, 6, 1.74269E+06, 1.74269E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1258, 2,  20002, 3,Q 3, 0, direct_order4_test_70_2_1.mat
  4,  0.121835,   0.121835,  275.448,  100788,  20002,  3730.93, 3730.93,  5.90405E-15,  50.2947,  50.2947,  50.2947, 5.55112E-16, 6, 409343, 409343, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4651, 2,  20002, 3,Q 3, 0, direct_order8_test_39_10_1.mat
  4,  0.0147829,   0.0147168,  1.72816,  178928,  20164,  1496.5, 1496.49,  6.55478,  32.4851,  32.6065,  32.515, 0.311777, 9, 198299, 198299, 4, 8, 0, 0, 0, 0, 0.997944, 0.997944, 0, 0, 9.83431, 2,  20164, 568,Q 568, 0, kobayashi_6_11_1.mat
  3,  0.509057,   0.509077,  291.323,  80001,  20001,  12329.1, 12329.1,  36.5116,  101.818,  101.088,  101.453, 0.365116, 5, 1.67695E+06, 1.67695E+06, 3, 3, 0, 0, 0, 0, 0.998194, 0.998194, 2, 2, 83.8433, 2,  20001, 10001,Q 10001, 0, langmuir_desorption_24_1_1.mat
  4,  4.95511E+11,   4.95511E+11,  1.35278e+15,  120004,  20002,  6.63211E+09, 6.63211E+09,  871763,  1.02167E+08,  1.02167E+08,  1.02166E+08, 19902.9, 6, 5.79861E+11, 5.79861E+11, 4, 5, 0, 0, 0, 0, 0.999862, 0.999862, 0, 0, 2.89902e+07, 2,  20002, 3,Q 3, 0, direct_24_7_1.mat
  4,  1.60727,   1.60727,  6473.4,  109617,  20002,  17390.3, 17390.3,  2.08296E-13,  248.791,  248.791,  248.791, 4.44089E-15, 6, 1.74269E+06, 1.74269E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1257, 2,  20002, 3,Q 3, 0, direct_order4_test_66_8_1.mat
  1,  0.0113438,   0.0116895,  20.0149,  1440804,  40804,  2108.8, 2108.76,  12.2644,  55.3304,  53.133,  53.4631, 6.39411, 36, 332456, 332456, 1, 35, 0, 0, 0, 0, 0.999226, 0.999226, 0, 0, 8.14764, 2,  40804, 40395,Q 40395, 0, CH_RndCircleIC_test_1_1_1.mat
  3,  0.509057,   0.509077,  291.745,  80001,  20001,  12327.6, 12327.6,  38.3643,  101.818,  101.051,  101.435, 0.383643, 5, 1.6767E+06, 1.6767E+06, 3, 3, 0, 0, 0, 0, 0.998102, 0.998102, 2, 2, 83.831, 2,  20001, 10001,Q 10001, 0, mollified_langmuir_desorption_147_1_1.mat
  1,  4.10522,   4.10522,  5144.51,  383646,  21952,  42354, 42354,  4.20914E-13,  565.509,  565.509,  565.509, 2.66454E-14, 28, 5.50715E+06, 5.50715E+06, 1, 17, 0, 0, 0, 0, 1, 1, 0, 0, 250.872, 2,  21952, 21785,Q 21785, 0, GrGr_particle_test_3_1_1.mat
  4,  9.15563E+10,   9.15547E+10,  1.60018e+14,  120004,  20002,  2.71638E+09, 2.71635E+09,  1.18218E+07,  6.98814E+07,  7.01411E+07,  7.00112E+07, 146776, 6, 1.85383E+11, 1.85383E+11, 4, 5, 0, 0, 0, 0, 0.996949, 0.996949, 0, 0, 9.26824e+06, 2,  20002, 3,Q 3, 0, split_5_3_1.mat
  4,  1.60698,   1.60698,  6473.4,  109616,  20002,  17390.2, 17390.2,  2.08345E-13,  248.777,  248.777,  248.777, 3.55271E-15, 6, 1.74269E+06, 1.74269E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1257, 2,  20002, 3,Q 3, 0, direct_order4_test_64_1_1.mat
  4,  0.122926,   0.122926,  275.445,  100784,  20002,  3730.91, 3730.91,  5.87055E-15,  50.5578,  50.5578,  50.5578, 5.55112E-16, 6, 409342, 409342, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.465, 2,  20002, 3,Q 3, 0, direct_order8_test_31_11_1.mat
  4,  1.60639,   1.60639,  6473.39,  109614,  20002,  17390.2, 17390.2,  2.0826E-13,  248.749,  248.749,  248.749, 3.55271E-15, 6, 1.74269E+06, 1.74269E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1256, 2,  20002, 3,Q 3, 0, direct_order4_test_60_5_1.mat
  4,  0.12825,   0.12825,  275.437,  100766,  20002,  3730.87, 3730.87,  5.87055E-15,  51.9163,  51.9163,  51.9163, 5.55112E-16, 6, 409337, 409337, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4648, 2,  20002, 3,Q 3, 0, direct_order8_test_10_9_1.mat
  4,  0.118675,   0.118675,  275.477,  100810,  20002,  3731.09, 3731.09,  5.90614E-15,  49.5191,  49.5191,  49.5191, 5.55112E-16, 6, 409359, 409359, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4659, 2,  20002, 3,Q 3, 0, direct_order8_test_96_6_1.mat
  4,  1.61096,   1.61096,  6473.45,  109619,  20002,  17390.3, 17390.3,  2.0829E-13,  248.969,  248.969,  248.969, 4.44089E-15, 6, 1.7427E+06, 1.7427E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1261, 2,  20002, 3,Q 3, 0, direct_order4_test_96_6_1.mat
  4,  0.120736,   0.120736,  275.451,  100790,  20002,  3730.95, 3730.95,  5.87475E-15,  50.0283,  50.0283,  50.0283, 5.55112E-16, 6, 409345, 409345, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4652, 2,  20002, 3,Q 3, 0, direct_order8_test_49_10_1.mat
  4,  1.99686,   1.99513,  2734.33,  120004,  20002,  12370.5, 12362,  458.323,  244.727,  252.227,  247.644, 4.58333, 6, 1.04631E+06, 1.04631E+06, 4, 5, 0, 0, 0, 0, 0.977842, 0.977842, 0, 0, 52.3102, 2,  20002, 3,Q 3, 0, split_order6_test_42_2_1.mat
  4,  0.134728,   0.134728,  275.435,  100756,  20002,  3730.85, 3730.85,  2.19263E-14,  53.5339,  53.5339,  53.5339, 6.66134E-16, 6, 409335, 409335, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4647, 2,  20002, 3,Q 3, 0, direct_order8_test_2_11_1.mat
  1,  0.000315003,   0.000315003,  2.04691,  3974104,  42592,  587.983, 587.42,  25.7341,  11.8357,  11.8357,  11.7493, 1.92191, 108, 92077.6, 92077.6, 1, 93, 0, 0, 0, 0, 0.984848, 0.984848, 0, 0, 2.16185, 2,  42592, 4035,Q 4035, 0, unconsolidated_undrained_1_1_1.mat
  4,  9.15563E+10,   9.15547E+10,  1.60018e+14,  120004,  20002,  2.71638E+09, 2.71635E+09,  1.18218E+07,  6.98814E+07,  7.01411E+07,  7.00112E+07, 146776, 6, 1.85383E+11, 1.85383E+11, 4, 5, 0, 0, 0, 0, 0.996949, 0.996949, 0, 0, 9.26824e+06, 2,  20002, 3,Q 3, 0, split_3_3_1.mat
  4,  4.95778E+11,   4.95778E+11,  1.35294e+15,  120004,  20002,  6.63247E+09, 6.63247E+09,  871747,  1.02189E+08,  1.02189E+08,  1.02188E+08, 19902.6, 6, 5.79885E+11, 5.79885E+11, 4, 5, 0, 0, 0, 0, 0.999862, 0.999862, 0, 0, 2.89913e+07, 2,  20002, 3,Q 3, 0, direct_24_1_1.mat
  4,  0.280818,   0.280818,  884.2,  118450,  20002,  6489.27, 6489.27,  1.58253E-14,  88.7247,  88.7247,  88.7247, 1.44329E-15, 6, 684251, 684251, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2091, 2,  20002, 3,Q 3, 0, direct_order6_test_20_12_1.mat
  4,  5.05118E+11,   5.05118E+11,  1.35774e+15,  120004,  20002,  6.64265E+09, 6.64265E+09,  870808,  1.03099E+08,  1.03099E+08,  1.03098E+08, 19895, 6, 5.80564E+11, 5.80564E+11, 4, 5, 0, 0, 0, 0, 0.999862, 0.999862, 0, 0, 2.90253e+07, 2,  20002, 3,Q 3, 0, direct_10_7_1.mat
  3,  0.509057,   0.509077,  291.565,  80001,  20001,  12328.3, 12328.2,  37.5728,  101.818,  101.067,  101.442, 0.375728, 5, 1.67681E+06, 1.67681E+06, 3, 3, 0, 0, 0, 0, 0.998141, 0.998141, 2, 2, 83.8362, 2,  20001, 10001,Q 10001, 0, langmuir_desorption_70_1_1.mat
  4,  0.00836772,   0.00844349,  18.0841,  1500390,  51005,  1630.96, 1630.89,  14.772,  32.8978,  33.1589,  28.2387, 7.62486, 45, 259397, 259397, 4, 29, 0, 0, 0, 0, 0.999476, 0.999476, 0, 0, 5.08572, 2,  51005, 811,Q 41000, 0, mobility_derivative_direct_coupled_test_1_41_1.mat
  4,  0.250682,   0.248961,  779.491,  120004,  20002,  6400.88, 6384.45,  458.323,  104.214,  111.714,  107.13, 4.58333, 6, 564021, 564021, 4, 5, 0, 0, 0, 0, 0.957784, 0.957784, 0, 0, 28.1983, 2,  20002, 3,Q 3, 0, split_order4_test_33_1_1.mat
  4,  0.280534,   0.280534,  884.289,  118450,  20002,  6489.56, 6489.56,  1.58268E-14,  88.7939,  88.7939,  88.7939, 1.44329E-15, 6, 684280, 684280, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2106, 2,  20002, 3,Q 3, 0, direct_order6_test_78_10_1.mat
  4,  1.60836,   1.60836,  6473.41,  109614,  20002,  17390.3, 17390.3,  2.08289E-13,  248.844,  248.844,  248.844, 3.9968E-15, 6, 1.74269E+06, 1.74269E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1258, 2,  20002, 3,Q 3, 0, direct_order4_test_74_2_1.mat
  1,  0.00819586,   0.00844439,  28.8571,  3358471,  40000,  2392.47, 2364.04,  367.731,  68.6386,  60.5719,  63.7089, 14.1084, 108, 367562, 367562, 1, 83, 0, 0, 0, 0, 0.905785, 0.905785, 0, 0, 9.18906, 2,  40000, 867,Q 867, 0, terzaghi_40_1_1.mat
  4,  0.118675,   0.118675,  275.477,  100810,  20002,  3731.09, 3731.09,  5.84319E-15,  49.5191,  49.5191,  49.5191, 5.55112E-16, 6, 409359, 409359, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4659, 2,  20002, 3,Q 3, 0, direct_order8_test_96_9_1.mat
  1,  0.0123347,   0.0123809,  25.7688,  1422416,  40804,  2246.47, 2246.45,  9.52333,  53.8879,  53.4857,  53.6746, 4.75766, 36, 356609, 356609, 1, 34, 0, 0, 0, 0, 0.99978, 0.99978, 0, 0, 8.73956, 2,  40804, 40395,Q 40395, 0, CH_CircleIC_test_1_3_1.mat
  4,  4.94656E+11,   4.94656E+11,  1.35224e+15,  120004,  20002,  6.63096E+09, 6.63096E+09,  871839,  1.02098E+08,  1.02098E+08,  1.02097E+08, 19903.8, 6, 5.79785E+11, 5.79785E+11, 4, 5, 0, 0, 0, 0, 0.999862, 0.999862, 0, 0, 2.89863e+07, 2,  20002, 3,Q 3, 0, direct_26_1_1.mat
  3,  0.509056,   0.509077,  291.771,  80001,  20001,  12327.5, 12327.5,  38.4792,  101.818,  101.049,  101.433, 0.384792, 5, 1.67669E+06, 1.67669E+06, 3, 3, 0, 0, 0, 0, 0.998096, 0.998096, 2, 2, 83.8302, 2,  20001, 10001,Q 10001, 0, mollified_langmuir_desorption_168_1_1.mat
  1,  471.569,   198.365,  8029.57,  3359169,  40000,  386369, 273774,  272633,  8026.75,  21974.1,  11405.6, 10637.8, 108, 2.34704E+06, 2.34704E+06, 1, 83, 0, 0, 0, 0, 0.520617, 0.520617, 0, 0, 58.6761, 2,  40000, 867,Q 867, 0, terzaghi_4_1_1.mat
  4,  1.60727,   1.60727,  6473.4,  109616,  20002,  17390.3, 17390.3,  2.08299E-13,  248.791,  248.791,  248.791, 5.32907E-15, 6, 1.74269E+06, 1.74269E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1257, 2,  20002, 3,Q 3, 0, direct_order4_test_66_5_1.mat
  4,  0.122353,   0.122353,  275.446,  100782,  20002,  3730.92, 3730.92,  5.94151E-15,  50.4197,  50.4197,  50.4197, 5.55112E-16, 6, 409342, 409342, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4651, 2,  20002, 3,Q 3, 0, direct_order8_test_35_11_1.mat
  1,  0.0301726,   0.0302218,  92.963,  1440804,  40804,  4411.36, 4411.33,  17.2328,  90.1186,  90.0017,  90.0045, 4.11322, 36, 693352, 693352, 1, 35, 0, 0, 0, 0, 0.999562, 0.999562, 0, 0, 16.9923, 2,  40804, 40395,Q 40395, 0, CH_CrossIC_test_2_3_1.mat
  2,  2.06785E-05,   2.0354E-05,  9.19299e-06,  30001,  10001,  26.2334, 26.2333,  0.0715162,  0.488175,  0.53902,  0.489019, 0.0500016, 3, 2561.58, 2561.58, 2, 2, 0, 0, 0, 0, 0.999973, 0.999973, 2, 2, 0.256132, 2,  10001, 1,Q 1, 0, AC_mobility_derivative_test_1_4_1.mat
  1,  0.0123347,   0.0123809,  25.7688,  1418841,  40804,  2246.47, 2246.45,  9.52333,  53.8879,  53.4857,  53.6746, 4.75766, 36, 356609, 356609, 1, 34, 0, 0, 0, 0, 0.99978, 0.99978, 0, 0, 8.73956, 2,  40804, 40395,Q 40395, 0, MathEBFreeEnergy_test_1_3_1.mat
  4,  0.275325,   0.275325,  884.235,  118450,  20002,  6489.39, 6489.39,  1.58268E-14,  88.0867,  88.0867,  88.0867, 1.44329E-15, 6, 684263, 684263, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2097, 2,  20002, 3,Q 3, 0, direct_order6_test_42_6_1.mat
  4,  0.278759,   0.278759,  884.277,  118450,  20002,  6489.52, 6489.52,  1.58027E-14,  88.6042,  88.6042,  88.6042, 1.44329E-15, 6, 684276, 684276, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2104, 2,  20002, 3,Q 3, 0, direct_order6_test_69_7_1.mat
  1,  0.000315003,   0.000315003,  2.04691,  3974104,  42592,  587.983, 587.42,  25.7341,  11.8357,  11.8357,  11.7493, 1.92191, 108, 92077.6, 92077.6, 1, 93, 0, 0, 0, 0, 0.984848, 0.984848, 0, 0, 2.16185, 2,  42592, 4035,Q 4035, 0, unconsolidated_undrained_6_1_1.mat
  4,  0.119876,   0.119876,  275.456,  100796,  20002,  3730.97, 3730.97,  5.90822E-15,  49.8189,  49.8189,  49.8189, 5.55112E-16, 6, 409348, 409348, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4653, 2,  20002, 3,Q 3, 0, direct_order8_test_59_4_1.mat
  4,  0.120835,   0.120835,  275.451,  100792,  20002,  3730.95, 3730.95,  5.87055E-15,  50.0522,  50.0522,  50.0522, 5.55112E-16, 6, 409345, 409345, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4652, 2,  20002, 3,Q 3, 0, direct_order8_test_48_12_1.mat
  4,  0.282422,   0.282422,  884.302,  118450,  20002,  6489.6, 6489.6,  1.57995E-14,  88.9883,  88.9883,  88.9883, 1.44329E-15, 6, 684285, 684285, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2108, 2,  20002, 3,Q 3, 0, direct_order6_test_89_8_1.mat
  4,  0.119043,   0.119043,  275.462,  100800,  20002,  3731.01, 3731.01,  6.00753E-15,  49.615,  49.615,  49.615, 8.88178E-16, 6, 409351, 409351, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4655, 2,  20002, 3,Q 3, 0, direct_order8_test_73_12_1.mat
  4,  0.00457247,   0.00458009,  1.20706,  178928,  20164,  1173.9, 1173.88,  6.42357,  16.9097,  17.2449,  17.0655, 0.298976, 9, 155164, 155164, 4, 8, 0, 0, 0, 0, 0.997412, 0.997412, 0, 0, 7.6951, 2,  20164, 568,Q 568, 0, kobayashi_1_8_1.mat
  4,  1.60961,   1.60961,  6473.43,  109616,  20002,  17390.3, 17390.3,  2.08291E-13,  248.904,  248.904,  248.904, 3.55271E-15, 6, 1.74269E+06, 1.74269E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.126, 2,  20002, 3,Q 3, 0, direct_order4_test_84_6_1.mat
  4,  1.60398,   1.60398,  6473.27,  109606,  20002,  17390.1, 17390.1,  2.08331E-13,  248.635,  248.635,  248.635, 4.44089E-15, 6, 1.74267E+06, 1.74267E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1248, 2,  20002, 3,Q 3, 0, direct_order4_test_18_8_1.mat
  4,  0.118675,   0.118675,  275.477,  100810,  20002,  3731.09, 3731.09,  5.91448E-15,  49.5191,  49.5191,  49.5191, 5.55112E-16, 6, 409359, 409359, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4659, 2,  20002, 3,Q 3, 0, direct_order8_test_96_10_1.mat
  2,  2.91841E-05,   2.93865E-05,  1.21728e-05,  30001,  10001,  37.2208, 37.2208,  0.0691858,  0.595126,  0.571061,  0.55681, 0.0433183, 3, 3612.42, 3612.42, 2, 2, 0, 0, 0, 0, 0.999982, 0.999982, 2, 2, 0.361206, 2,  10001, 1,Q 1, 0, AC_mobility_derivative_test_14_2_1.mat
  4,  0.00836772,   0.00844349,  18.0841,  1500391,  51005,  1630.96, 1630.89,  14.772,  32.8978,  33.1589,  28.2387, 7.62486, 45, 259397, 259397, 4, 29, 0, 0, 0, 0, 0.999476, 0.999476, 0, 0, 5.08572, 2,  51005, 811,Q 41000, 0, mobility_derivative_direct_coupled_test_1_28_1.mat
  4,  0.120936,   0.120936,  275.451,  100790,  20002,  3730.95, 3730.95,  5.97667E-15,  50.0768,  50.0768,  50.0768, 6.66134E-16, 6, 409345, 409345, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4652, 2,  20002, 3,Q 3, 0, direct_order8_test_47_2_1.mat
  4,  0.293622,   0.293622,  884.189,  118450,  20002,  6489.24, 6489.24,  1.58517E-14,  90.1537,  90.1537,  90.1537, 1.44329E-15, 6, 684247, 684247, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2089, 2,  20002, 3,Q 3, 0, direct_order6_test_4_5_1.mat
  4,  5.00903E+11,   5.00903E+11,  1.35582e+15,  120004,  20002,  6.63857E+09, 6.63857E+09,  871227,  1.02602E+08,  1.02602E+08,  1.02601E+08, 19897.9, 6, 5.80292E+11, 5.80292E+11, 4, 5, 0, 0, 0, 0, 0.999862, 0.999862, 0, 0, 2.90117e+07, 2,  20002, 3,Q 3, 0, direct_15_8_1.mat
  4,  0.283456,   0.283456,  884.309,  118450,  20002,  6489.63, 6489.63,  1.5812E-14,  89.095,  89.095,  89.095, 1.44329E-15, 6, 684287, 684287, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2109, 2,  20002, 3,Q 3, 0, direct_order6_test_96_4_1.mat
  4,  0.118647,   0.118647,  275.476,  100808,  20002,  3731.09, 3731.09,  6.01163E-15,  49.5161,  49.5161,  49.5161, 8.88178E-16, 6, 409359, 409359, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4659, 2,  20002, 3,Q 3, 0, direct_order8_test_95_9_1.mat
  4,  0.282578,   0.282578,  884.303,  118450,  20002,  6489.6, 6489.6,  1.58011E-14,  89.0044,  89.0044,  89.0044, 1.44329E-15, 6, 684285, 684285, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2108, 2,  20002, 3,Q 3, 0, direct_order6_test_90_2_1.mat
  4,  0.119595,   0.119595,  275.457,  100794,  20002,  3730.98, 3730.98,  5.87265E-15,  49.7502,  49.7502,  49.7502, 5.55112E-16, 6, 409349, 409349, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4654, 2,  20002, 3,Q 3, 0, direct_order8_test_63_2_1.mat
  4,  0.281838,   0.281838,  884.198,  118450,  20002,  6489.27, 6489.27,  1.57878E-14,  88.8407,  88.8407,  88.8407, 1.44329E-15, 6, 684250, 684250, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2091, 2,  20002, 3,Q 3, 0, direct_order6_test_18_1_1.mat
  4,  0.118639,   0.118639,  275.476,  100808,  20002,  3731.09, 3731.09,  6.00548E-15,  49.5137,  49.5137,  49.5137, 9.99201E-16, 6, 409358, 409358, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4659, 2,  20002, 3,Q 3, 0, direct_order8_test_94_6_1.mat
  4,  0.275732,   0.275732,  884.25,  118450,  20002,  6489.43, 6489.43,  1.58027E-14,  88.1359,  88.1359,  88.1359, 1.44329E-15, 6, 684268, 684268, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.21, 2,  20002, 3,Q 3, 0, direct_order6_test_51_9_1.mat
  1,  4.10933,   4.10933,  5097.31,  383190,  21930,  42354.3, 42354.3,  3.91458E-13,  565.507,  565.507,  565.507, 2.30927E-14, 28, 5.50672E+06, 5.50672E+06, 1, 17, 0, 0, 0, 0, 1, 1, 0, 0, 251.104, 2,  21930, 21703,Q 21703, 0, TotalFreeEnergy_2var_test_3_2_1.mat
  4,  0.279892,   0.279892,  884.203,  118450,  20002,  6489.28, 6489.28,  1.57878E-14,  88.6193,  88.6193,  88.6193, 1.44329E-15, 6, 684252, 684252, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2092, 2,  20002, 3,Q 3, 0, direct_order6_test_22_7_1.mat
  4,  0.277396,   0.277396,  884.213,  118450,  20002,  6489.32, 6489.32,  1.58284E-14,  88.3326,  88.3326,  88.3326, 1.44329E-15, 6, 684255, 684255, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2093, 2,  20002, 3,Q 3, 0, direct_order6_test_29_10_1.mat
  4,  0.2873,   0.2873,  884.191,  118450,  20002,  6489.24, 6489.24,  1.5787E-14,  89.4568,  89.4568,  89.4568, 1.44329E-15, 6, 684248, 684248, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.209, 2,  20002, 3,Q 3, 0, direct_order6_test_10_6_1.mat
  4,  4.83133E+11,   4.83133E+11,  1.34338e+15,  120004,  20002,  6.61217E+09, 6.61217E+09,  873241,  1.01158E+08,  1.01158E+08,  1.01156E+08, 19920, 6, 5.7854E+11, 5.7854E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999861, 0, 0, 2.89241e+07, 2,  20002, 3,Q 3, 0, direct_51_4_1.mat
  4,  0.252752,   0.251031,  779.42,  120004,  20002,  6400.7, 6384.27,  458.323,  104.404,  111.904,  107.321, 4.58333, 6, 563998, 563998, 4, 5, 0, 0, 0, 0, 0.957783, 0.957783, 0, 0, 28.1971, 2,  20002, 3,Q 3, 0, split_order4_test_11_2_1.mat
  4,  0.0085437,   0.00855584,  1.1118,  178928,  20164,  928.471, 928.446,  6.79344,  24.0051,  24.0625,  24.0338, 0.320311, 9, 124266, 124266, 4, 8, 0, 0, 0, 0, 0.996352, 0.996352, 0, 0, 6.16278, 2,  20164, 568,Q 568, 0, kobayashi_8_8_1.mat
  4,  0.12011,   0.12011,  275.454,  100794,  20002,  3730.97, 3730.97,  5.91031E-15,  49.8761,  49.8761,  49.8761, 5.55112E-16, 6, 409347, 409347, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4653, 2,  20002, 3,Q 3, 0, direct_order8_test_56_12_1.mat
